SYMBOL	n_observations	min_adj_p	max_logfc	mean_logfc	sd_logfc	n_datasets
TMEM109	4	1.13865629958719e-06	0.875588333333333	-0.203938428652555	0.449827550349404	3
DNASE1	5	1.13904194076223e-06	0.398982947125	-0.159746290061796	0.1608038168983	4
DRGX	5	1.13904194076223e-06	0.294139583333332	0.105068570575645	0.145021060407899	3
TMEM181	4	1.13980323301672e-06	0.200924015863004	0.0667202494433809	0.121570016975476	3
CACNG2	11	1.14493913883372e-06	0.649201666666667	0.216375307143168	0.250679217667715	4
WWTR1	4	1.14683807187548e-06	0.889229444444444	0.214194417233085	0.451379639614665	3
POP5	4	1.14735866188224e-06	0.372643888888889	-0.159315777232563	0.153606843932174	3
CAND2	6	1.14886240059203e-06	0.297347222222224	0.0787367799215412	0.170581761787832	4
CCDC58	3	1.1493332446316e-06	0.499103333333332	-0.12721039694339	0.335186247725585	2
LOC100288637	3	1.15930537891688e-06	1.25150666680716	-0.877579537083866	0.341240544534493	2
MAB21L2	5	1.15978125582223e-06	1.53381277777778	0.659456043868186	0.755480966883919	3
ETS2	5	1.16286191936943e-06	0.195444166666668	0.0540052408005679	0.142862887796381	4
ICK	3	1.16546621238514e-06	0.757200555555558	-0.179694589665288	0.500662201022059	2
ZNHIT6	4	1.1667777235591e-06	0.133855618896677	0.0373887240019579	0.0804587392633542	3
KIAA0196	2	1.16693048343235e-06	0.322073333333334	-0.217006874999999	0.14858641032551	1
ANKRD9	5	1.17120440108504e-06	0.385162222222221	-0.0311201409234761	0.29974080521668	3
SLC5A10	6	1.17164020716379e-06	0.193772777777778	0.0372770324381634	0.0773319136923365	2
DNHD1	7	1.17646162114223e-06	0.985921666666665	0.0797593254967334	0.40610828507136	3
ING2	6	1.17901953479851e-06	0.208361666666669	0.0254911195115985	0.128813911703118	4
AGO2	5	1.18103217716128e-06	4.24999999999932	0.820202164755205	1.91976891792122	3
ATP13A2	5	1.18374498829085e-06	0.325006111111111	0.0786992388413702	0.231907419580846	4
LOC100506695	8	1.18464453689318e-06	0.424222777777779	-0.0929740972222222	0.239887016591849	1
C14ORF159	2	1.18606089017186e-06	0.260580555555555	0.0672825694444445	0.273364633537739	1
BTNL8	3	1.18609212593819e-06	0.162136263357201	0.123922782230178	0.0531652395158208	2
CPSF7	4	1.19455471279554e-06	0.204845555555554	-0.0851867901181236	0.114267537333842	3
RPL17	6	1.19502135399837e-06	0.48670951625	-0.073188033407998	0.240456591272613	3
CLK2	6	1.19565821619756e-06	0.262232222222224	-0.050461151413868	0.133084907240292	4
CRABP1	5	1.1979618356445e-06	1.24986666666667	-0.204451009583072	0.648395183286201	4
AMIGO1	4	1.20964228600439e-06	0.43583125	-0.109799835609168	0.21967087640834	3
TMEM169	4	1.21035402910088e-06	0.666740000000001	-0.124376593156633	0.373364167067811	3
ZNF235	5	1.21051944507969e-06	0.221931666666664	0.0209435124557112	0.139737087264915	4
MORF4L2-AS1	3	1.21260152686207e-06	0.859254583333334	-0.218201592518345	0.560955245440038	2
IRF6	6	1.21336329975798e-06	0.741257554637718	0.069403181928285	0.346294841411762	3
OTTHUMG00000022240	2	1.21557544880866e-06	0.792834999999999	0.178281805555555	0.869109462383042	1
GLCCI1	4	1.21620537047978e-06	0.131656111111113	0.0350889979190041	0.0965356723610966	3
S100A10	6	1.21952578061807e-06	0.593195000000001	-0.083422387301102	0.277998362928088	4
INTS12	4	1.22050922071494e-06	0.265326111111108	-0.0562783670425662	0.139542357152284	3
MRPL30	20	1.22078074216437e-06	0.351339444444447	0.00755936660067138	0.187078841418621	2
NSUN5P1	5	1.23078578165817e-06	0.222827361111108	-0.107597275800086	0.148981961282282	2
ZNF519	5	1.23192296989419e-06	0.530051111111113	-0.133176082289161	0.279608343881518	3
OTTHUMG00000157254	2	1.23198284116394e-06	0.636360555555555	0.294345972222222	0.483681662279383	1
ARHGDIG	5	1.23396445606597e-06	1.32655273633333	0.26380555688023	0.61875720346702	4
HOXA6	4	1.23404315742105e-06	1.172815	0.0225049335597216	0.861145035111562	3
ZNF394	5	1.23599489620692e-06	0.373152222222222	0.0247349259110915	0.224234166145556	3
OTTHUMG00000041221	2	1.23623425125825e-06	0.409801666666667	0.209182986111111	0.283717658907062	1
TTTY15	4	1.2374856985586e-06	330.250000000001	-82.0642718611513	165.475066485166	3
OTTHUMG00000164865	2	1.23795356176396e-06	0.414220555555556	0.130736111111111	0.400907546055136	1
LEPREL4	2	1.23855996384963e-06	0.46013388888889	0.239191319444446	0.312459978213892	1
LOC145837	2	1.23859119599103e-06	0.235268333333334	0.171586805555556	0.0900592802559733	1
GALM	4	1.23908386800365e-06	0.337711249999999	-0.103392037052882	0.157836683368952	3
PICK1	6	1.23928457300283e-06	0.400740000000001	0.0179492281629348	0.208135554259296	4
RTKN	8	1.24026751088414e-06	0.247621111111112	-0.0705064411904357	0.112991292540629	4
PARL	6	1.24114042556237e-06	0.200090277777777	0.0166867866041932	0.134409185934838	3
YWHAH	5	1.24367469370046e-06	0.347274018291666	0.160025515737995	0.136254478823503	4
GPX1	5	1.24490938523882e-06	0.371837222222223	-0.0859393680733649	0.242263622788758	4
HIST1H2AC	3	1.24555083624331e-06	1.37553388888889	-0.406815106565282	0.854948918401607	2
PC	7	1.24609678436685e-06	1.00780368791667	0.118678159071121	0.403119192269584	4
PINK1	4	1.24609678436685e-06	0.241559687527916	-0.0204198994629451	0.188728095257878	3
PSMD4	6	1.25000749548073e-06	0.503427181833334	-0.151263715147858	0.227499870804398	4
TRIM28	5	1.25152084959747e-06	0.780366666666668	-0.213497184794934	0.338088091661225	4
SPINT1	6	1.25207825158775e-06	0.391986805555555	-0.0510798212007474	0.201591253345283	4
FLRT3	6	1.25366571375442e-06	0.825687777777781	-0.0653800194222622	0.417025965850027	4
OTTHUMG00000159435	2	1.25375114450645e-06	0.723654444444444	0.179032083333333	0.770212329454991	1
HERC6	4	1.25627891075328e-06	0.316211666666667	0.0191277105210424	0.214588064071167	3
MAVS	5	1.25764834112033e-06	0.329502361111108	-0.14146953723604	0.147193667836721	3
FAM108B1	2	1.25844441138849e-06	0.509552222222224	-0.359779027777778	0.211811282863278	1
IPP	5	1.25902271030369e-06	1.12028665295833	0.131573867727527	0.558162780592795	3
GOLIM4	5	1.26087135870877e-06	845.035714285715	-168.78234136953	378.037439421868	4
CLN3	6	1.26130438993909e-06	1.009099849375	0.0693843492631295	0.472403243650075	4
C11ORF84	2	1.2713668553253e-06	0.310355555555557	-0.176414861111112	0.189420746637004	1
MLH1	4	1.27179736562024e-06	0.326800555555554	-0.0720444197542114	0.171726390110354	3
NCR3LG1	5	1.27276041067009e-06	0.594061111111111	0.21162615764244	0.312178497513818	3
ZNF134	4	1.27383042568814e-06	0.445768333333335	-0.0891554232265402	0.253584258716537	3
MAPKAPK3	5	1.27672700167537e-06	0.274874621370997	-0.165360328995046	0.0870347737488321	4
RPL12P2	2	1.27672700167537e-06	0.623948888888889	0.075757777777779	0.775259304105708	1
ZNF823	5	1.27915733515928e-06	0.463292083333336	-0.0215856102384394	0.33099154360447	3
UBALD2	4	1.28045421363425e-06	0.597210555555555	-0.258156914563781	0.256017227490342	2
OTTHUMG00000162986	2	1.28060372370716e-06	0.357567777777777	-0.233865902777778	0.174940869315981	1
GLUD1	5	1.28244954064118e-06	0.263230220330946	0.0466551232471109	0.149962663195561	4
OLFM1	7	1.28325065844111e-06	248.392857142857	35.6094338406138	93.8288529462526	5
RPL13AP3	4	1.28385403801708e-06	0.276358245964817	0.113663787349513	0.204979444723121	3
OTTHUMG00000151855	2	1.29239856744841e-06	0.245341666666668	0.190242708333334	0.0779216941476317	1
NT5C2	5	1.29310595027429e-06	1.57715130204167	0.2421233267976	0.782254483190554	4
DNAJC3-AS1	3	1.29484071010714e-06	0.693646111111112	0.260107949502513	0.3798907066003	2
CEACAM21	4	1.30653746785974e-06	0.143369276945886	-0.083452994336544	0.0634985460479757	3
SMEK2	2	1.30807420767434e-06	0.261586111111109	-0.072417708333332	0.267524520780789	1
PLAUR	7	1.31010854323468e-06	0.548201111111109	0.182564721789798	0.184000199015211	4
BEND6	4	1.31010854323468e-06	0.509601805555557	0.216817864140949	0.279791119862896	3
ZNF641	4	1.31124178522235e-06	0.368752222222223	-0.171889701105209	0.131684569300944	3
BDH1	7	1.31220117849717e-06	0.203273333333332	-0.03307978264549	0.107141595360062	4
PCAT19	1	1.31489443541507e-06	0.747347345473629	0.747347345473629		1
NELFE	75	1.31491266563922e-06	0.527984999999999	0.230868643247388	0.287496728973011	3
LYPD1	5	1.31753598117479e-06	0.411581666666666	-0.159193635064751	0.167515840275872	3
CARMIL3	2	1.3190201326803e-06	0.272964992626858	-0.206890106044848	0.0934440007365426	2
COX6B2	3	1.32076630155925e-06	0.199900000000001	0.0891000413684513	0.103304794474799	1
FUCA2	6	1.32863018165379e-06	0.765668979583334	0.0575466141785726	0.37839220704361	4
GRPEL1	4	1.32940948728661e-06	0.202071388888888	0.0612294393171858	0.14961503314667	3
FBXL8	6	1.32945269619217e-06	0.259298358175192	0.0343326082344399	0.154529931614003	3
NCLN	3	1.3308244452496e-06	0.307878333333335	-0.225878327858704	0.101805787088088	2
CTPS2	3	1.33334420782086e-06	0.937849166666666	-0.267120134088779	0.582954025989692	2
NXN	4	1.3364571926951e-06	0.436639999999998	-0.116551936522684	0.225352731104906	3
WDSUB1	4	1.33719136061853e-06	0.139749166666665	0.0511437672001215	0.12746449219114	3
OTTHUMG00000014787	2	1.33725467787783e-06	0.587864444444443	0.359173333333332	0.323418070927505	1
FKBP5	5	1.33965718376928e-06	0.41622111111111	0.0217682289118482	0.275496426300956	4
OTTHUMG00000018686	2	1.34134885523319e-06	0.94710388888889	0.309296180555557	0.901996311311103	1
ZNF491	4	1.34579841817464e-06	1.14716625	0.0948512623152583	0.736626752406423	3
GPR35	6	1.35019836032512e-06	0.221382777777776	0.0121010488427589	0.135584354808994	4
ATE1	8	1.35303056906308e-06	0.350317222222222	-0.0691045422496341	0.133561092205174	4
OTTHUMG00000152489	2	1.35490285947698e-06	0.709600555555555	-0.575426666666666	0.189750533383008	1
LGR5	5	1.36462515540813e-06	1.32978111111111	-0.308030045663861	0.625575707548117	4
TESK2	5	1.36528413629817e-06	0.312504861111111	-0.0422388045412904	0.166763459245352	4
TRPC6	5	1.36528413629817e-06	0.242000555555556	-0.0346467250379072	0.138342030165612	4
ADORA1	7	1.36675848435979e-06	0.490396465749999	0.0692425758946991	0.225219246797253	4
TIPRL	6	1.36968759172246e-06	0.233716666666664	0.127631638738054	0.0778848192683303	3
TRIAP1	4	1.36984176582011e-06	1.17858888888889	-0.354808178822023	0.561532206762703	3
TGM2	7	1.37309654410326e-06	0.611736666666667	0.098927044747799	0.278957185154892	4
CLDN16	7	1.3784529658377e-06	101.107142857143	-14.3106254819643	38.2742757590306	5
WRAP53	4	1.38073364873165e-06	0.208347777777776	-0.0923977862406196	0.113316312612798	3
TPPP3	5	1.38108808274119e-06	0.461578749999998	-0.0564287851768646	0.32700275510956	3
GBP1	6	1.38120565940245e-06	0.865337222222222	0.232493974227787	0.35607963920826	4
SULT6B1	3	1.38427621487133e-06	0.173361375496381	-0.0282348103506454	0.126741751842559	2
ANKRD20A1	5	1.38451646254288e-06	0.795682777777779	-0.169280015447856	0.371016589815152	2
ZNF326	5	1.3845604149528e-06	0.346427777777771	-0.0455851247407025	0.172007537967733	3
LGI3	4	1.38647465454169e-06	0.192727777777776	0.0757199076954747	0.0863967571774476	3
UBA2	4	1.39077987799052e-06	0.682672222222221	-0.147547471423001	0.365881708845443	3
PHLPP1	5	1.39128806340978e-06	0.617271666666666	-0.117517179034101	0.29459778510267	4
EFHC2	3	1.39157554079077e-06	0.4296	-0.202827301990979	0.255412978789584	2
TBC1D22B	4	1.39193997287821e-06	0.207462222222222	-0.0610935423715483	0.17202993144312	3
USP34	5	1.39236131294788e-06	0.415305555555555	0.140487286035977	0.164777479442384	4
DOK6	5	1.39606782623374e-06	0.659994444444441	-0.064203333511024	0.353085474735253	3
STAT2	5	1.39663403945975e-06	1.08751777777777	0.188516436252041	0.576870187028984	4
ZBED4	5	1.39686611914192e-06	0.398105555555558	-0.0373214395863907	0.227034361574941	4
ETFA	5	1.39754847307331e-06	0.362604999999999	-0.00882579920750933	0.206648896713329	4
OTTHUMG00000035508	2	1.39754847307331e-06	0.565497777777778	0.367654166666667	0.279793118062202	1
SFMBT2	4	1.39805125698975e-06	0.402855555555558	-0.133150278217739	0.195797566634283	3
MANBA	5	1.39867168995186e-06	1.1027995205	0.400573602402805	0.558591700991785	4
OTTHUMG00000164068	2	1.39941940587664e-06	0.610512777777775	0.260145416666664	0.495494273896205	1
PERP	4	1.40001865597039e-06	0.483615980696318	0.0907163463231021	0.334295904461723	3
FASTKD3	5	1.40078498632437e-06	0.122089444444444	0.0134160648540282	0.0847567283648622	3
RFC5	6	1.40583921549602e-06	1.44849166666667	-0.287694262333951	0.743775288602195	4
LSS	7	1.40747750637889e-06	0.309741666666667	0.0351628984972171	0.165349922714048	4
KCND1	4	1.40808933076417e-06	2.021519470375	0.499139831109158	1.03546884519331	3
FBXO41	4	1.41069965691863e-06	0.245653138939799	-0.0683616469143835	0.130921955357106	3
ZNF687	5	1.4146301093575e-06	208.678571428572	-41.8318906444172	93.2701787408089	4
B4GALT1	5	1.41525953004116e-06	0.751237777777777	0.193615317314431	0.413568765877951	4
ZNF32-AS3	2	1.4154481654293e-06	0.379391111111111	0.25224125	0.179817058037189	1
EGR1	5	1.41736494762699e-06	1.27187791666667	-0.499751627864312	0.535284645963426	4
MAOA	4	1.41736494762699e-06	0.538607083333332	0.00243467927529824	0.390320962630564	3
UQCRHL	4	1.43346671575885e-06	0.406662777777774	0.0073855663178074	0.292569008653093	3
NCKIPSD	5	1.43887938363674e-06	0.118121284744358	-0.056862023800912	0.0501502880006266	3
RPGR	4	1.44303805445678e-06	0.86317875	-0.173342041209095	0.465041621805505	3
TRIM69	6	1.44303805445678e-06	0.368543472222223	0.109987378144488	0.175878171657221	3
MEIS1-AS1	2	1.45025493620642e-06	0.675016666666663	0.343386597222219	0.468995741899064	1
TCEAL7	3	1.45283007577663e-06	1.24535527777778	-0.311551980683962	0.811197587696254	2
ZNF443	5	1.45305855548401e-06	0.692848222416667	0.0758094190853387	0.379637061662304	4
DNMBP	5	1.45305855548401e-06	0.595911388888887	-0.208106620608184	0.357202532736961	4
RBL2	5	1.45945526061432e-06	1.45335042416667	0.309696080204082	0.657629976306566	4
GAMT	7	1.46173547390896e-06	0.749570561166666	-0.182581370143476	0.277072006571992	4
ZNF589	5	1.46271902696803e-06	0.418166527777776	-0.130953355297014	0.172805335650138	3
MREG	4	1.46280936486296e-06	0.18547111111111	-0.0389219512880373	0.118113841925142	3
TTLL3	5	1.46382245955051e-06	0.237974660947018	-0.0836199172293455	0.106572207651937	3
ARPC4-TTLL3	3	1.46382245955051e-06	0.131585343132372	-0.0747523789021234	0.0793084701393385	2
LOC374443	10	1.4675739148661e-06	0.426078333333333	-0.151994055436773	0.199713178784105	3
METTL16	5	1.47026502110845e-06	1080.14285714286	215.878391365317	483.138541966214	4
C1ORF50	2	1.47323279240273e-06	0.115053421061264	-0.101205355273274	0.0195841224500105	2
PPHLN1	6	1.47496385301926e-06	0.552095555555553	-0.138348078402915	0.25729937801713	3
RPS2P32	4	1.48016338765905e-06	0.462938333333334	-0.170229892660148	0.257726767870883	3
CPVL	5	1.48296706881586e-06	0.487752222222221	-0.139104307666529	0.321003531991116	3
GATD1	3	1.48551693952555e-06	0.178426792636728	-0.104532516779501	0.0970009482568387	2
TMEM129	4	1.48610925952411e-06	0.285196458681854	-0.0188384125978742	0.18808117510883	3
RIMOC1	1	1.48668310603511e-06	0.207350009126126	0.207350009126126		1
HCG15	98	1.48795026874186e-06	0.477528888888887	-0.400597013888888	0.077327414239613	1
FAM27E3	9	1.48798047743149e-06	0.745894999999999	-0.185791914369673	0.534472371576422	2
OTTHUMG00000164076	2	1.48998246485584e-06	0.36636	0.228898541666666	0.194399858678585	1
MAK	6	1.4900613671157e-06	0.462157229546225	0.0917048303113521	0.212582317768632	3
ZNF428	4	1.49088762745926e-06	0.242766918212144	-0.136120970427622	0.112830551065298	3
ZNF831	5	1.49290580677419e-06	0.142366607219744	0.0725424492396753	0.0673041981244119	3
RPN2	5	1.49382997499641e-06	0.363013767666667	-0.0427558738307674	0.274694159406628	4
KIAA1656	3	1.4958035974602e-06	0.241897471788616	-0.0306803609665772	0.209618292958514	1
CYTIP	6	1.50428898255869e-06	0.436882834305742	0.112439775211064	0.165656779957696	4
LDLRAP1	4	1.50565097644827e-06	0.202585529922265	-0.0266123006582946	0.164371010616417	3
FGF14-AS2	3	1.50630094112466e-06	0.45099611111111	-0.224933229654096	0.232620569236165	2
LOC100505616	2	1.50687439671267e-06	0.454154444444445	0.240252152777778	0.302503521897685	1
RUNX3	6	1.51200949638669e-06	0.188475609779896	0.00748548844690627	0.112593516940961	4
CBWD3	5	1.51221862073153e-06	0.352862222222221	0.242599090600266	0.0930390577680378	1
NAA20	6	1.51797252704994e-06	0.185870606859468	0.0526579260431877	0.0897742318777851	3
ACTR3	4	1.52125590160257e-06	0.416588888888885	-0.0349491003410208	0.256333218894724	3
STX7	5	1.52615154069515e-06	1.34950666616667	0.38660460233184	0.539609614549702	4
TAGLN2	6	1.52636754360316e-06	0.830900546666666	0.17236152492799	0.338993997462194	4
OTTHUMG00000160991	2	1.52839436215148e-06	0.831436805555557	-0.559574236111112	0.384471732809932	1
TAOK3	3	1.53089664887048e-06	0.667949999999999	0.219448655825678	0.390148108972577	2
MICA	51	1.53421009720695e-06	1.30021611111111	0.642514221355616	0.515724266998806	2
ITGBL1	5	1.53426266977211e-06	0.620131621433907	0.213526221039161	0.297149061682867	3
BEGAIN	4	1.54057707457219e-06	0.284185458532898	0.001924674479451	0.21423869080028	3
CXCR4	7	1.54064878559241e-06	0.623706666666669	0.0465277594876937	0.32761342435912	4
MAST1	5	1.54253146733548e-06	0.529430138888887	0.178409375849593	0.304270424201797	4
CARHSP1	5	1.54820318396708e-06	0.78823166666667	-0.303319752360363	0.352047219048573	4
CHRDL1	3	1.54916536861779e-06	0.603175277777779	-0.0304663119663223	0.512367571588505	2
ADSS	3	1.55045168444681e-06	0.575359999999998	0.241088115883916	0.289512151255384	2
SNUPN	6	1.55233837173976e-06	0.227316111111111	-0.0290235581089301	0.124920726469908	4
DTX3	4	1.55233837173976e-06	0.394279444444444	-0.127939835211258	0.207217356484366	3
PSEN1	6	1.55246608920686e-06	0.236852777777781	0.0574738754230676	0.136507679087604	4
ESYT2	4	1.56060529832663e-06	0.458332222222221	0.127070438502917	0.234790131921743	3
LSM1	4	1.56074510176543e-06	0.201880555555554	0.00643870977910078	0.156518146176478	3
CLDN4	4	1.57001554660562e-06	0.25561361111111	-0.0656805531383381	0.165248859282133	2
OTTHUMG00000066283	2	1.57439751606198e-06	0.718482222222222	0.523732569444444	0.275417600225785	1
DMXL2	5	1.57515049509989e-06	0.148201388888889	0.0333289702422498	0.112113251133962	4
THRA	7	1.57714856252376e-06	0.225686666666663	0.0115114369050363	0.136664122490153	4
BRD1	5	1.58065688582805e-06	0.269617222222219	-0.0964031241763098	0.10723001387592	4
CDT1	4	1.58147839330607e-06	0.412713888888889	-0.183119990953855	0.16899882409327	3
LOC108783654	1	1.58555174173378e-06	0.24685444915388	-0.24685444915388		1
DNAH7	4	1.58622537722412e-06	0.402365555555554	-0.196484244949084	0.202404667345987	3
KCNMB4	4	1.58792769482065e-06	0.55357777777778	-0.132393480009351	0.28331535855687	3
RXRB	75	1.59273473507055e-06	0.407879444444447	0.213568041441469	0.180760940367346	4
