Gene_Symbol,mRNA_logFC,mRNA_adjPval,protein_logFC,protein_adjPval,protein_significant,discordance_score,quadrant
AKAP8L,-0.3574659,0.014093924,0.334183471653377,0.0542607679066734,False,0.6916493716533769,ambiguous
LAS1L,-0.34553325,0.014120476,0.0360412587011441,0.822849611445151,False,0.3815745087011441,ambiguous
GNAZ,0.200323561,0.014312154,-0.210841033653523,0.414856430251412,False,-0.411164594653523,ambiguous
ACOT11,-0.434021845,0.014314649,-1.3411959223769,0.000219341479252543,True,-0.9071740773769001,ambiguous
OSBPL1A,0.269782154,0.014477315,0.143554827884694,0.4763259011608,False,-0.126227326115306,ambiguous
KATNAL1,0.245100074,0.014513684,0.0163734923241776,0.930142605857145,False,-0.2287265816758224,ambiguous
PCBP3,-0.34029392,0.014513684,0.0166807058850171,0.974288426893926,False,0.3569746258850171,ambiguous
TBC1D22A,-0.217741497,0.014513684,0.0832256929927269,0.568444724843417,False,0.3009671899927269,ambiguous
SNX2,0.254796307,0.014522848,0.0634856660814531,0.658732905888602,False,-0.19131064091854688,ambiguous
LPGAT1,0.308941941,0.014526573,0.0672841310008643,0.777556726557248,False,-0.2416578099991357,ambiguous
OSBPL5,-0.375544731,0.014526573,0.0760435278900928,0.593317777627167,False,0.4515882588900928,ambiguous
CTR9,0.192864506,0.014751796,0.0212232998179642,0.948546549723743,False,-0.1716412061820358,ambiguous
GLRA2,-0.520599764,0.014763177,-0.700252927789555,0.164821854324716,False,-0.17965316378955498,concordant_down
HSP90AB1,0.301805654,0.014790258,0.24649405566859,0.121406881335965,False,-0.05531159833140997,ambiguous
PEA15,0.29525904,0.014795292,0.495076362148014,0.179157948855756,False,0.199817322148014,ambiguous
JMY,0.21298009,0.014881191,0.0200427165472474,0.921580544226843,False,-0.1929373734527526,ambiguous
FGFR1OP2,0.329955167,0.014890301,0.197574690252496,0.557667833455132,False,-0.132380476747504,ambiguous
GOPC,0.263596443,0.014911809,0.156557963619347,0.214108141703291,False,-0.107038479380653,ambiguous
MTHFD1L,-0.216960089,0.014911809,-0.391187184599836,0.0722355957490397,False,-0.17422709559983598,ambiguous
PPP2R2A,0.249041907,0.014964488,-0.00996472147303784,0.956834791210667,False,-0.25900662847303785,ambiguous
RABEP1,0.261131221,0.01500513,0.115166680806146,0.420824516547186,False,-0.14596454019385402,ambiguous
PPOX,-0.249149721,0.015068872,-0.154260472434566,0.393651634781588,False,0.09488924856543399,ambiguous
PRPF3,-0.259141567,0.015070062,0.106579813760542,0.529381544902997,False,0.365721380760542,ambiguous
TMPO,0.249403789,0.015070062,0.778463955467522,0.150454642981173,False,0.5290601664675221,ambiguous
EIF5,0.27572125,0.015070062,0.0904513203182002,0.648176627362248,False,-0.18526992968179978,ambiguous
CSNK1A1,0.165152916,0.015115933,0.169109655655966,0.14693355316557,False,0.003956739655965991,ambiguous
PIK3R1,0.31024718,0.015197813,0.0371156650137117,0.791454735742926,False,-0.2731315149862883,ambiguous
LRCH4,-0.464139683,0.015528249,0.0449010686283904,0.897688189539928,False,0.5090407516283905,ambiguous
HYI,-0.378534882,0.015619675,0.10558375323091,0.816692018631957,False,0.48411863523091003,ambiguous
VPS41,0.238493495,0.015619675,-0.0723991668540815,0.667539100120678,False,-0.3108926618540815,ambiguous
DCUN1D1,0.319496665,0.015682937,0.170504786667415,0.141081390692205,False,-0.148991878332585,ambiguous
NAPEPLD,0.281396854,0.015727876,0.074704546866398,0.863075579352584,False,-0.20669230713360198,ambiguous
BIN3,-0.287753651,0.015813464,0.161695460273517,0.523614606067074,False,0.449449111273517,ambiguous
RUFY3,0.252787399,0.01587967,0.324372997160316,0.203079285115252,False,0.07158559816031596,ambiguous
AFTPH,0.261793695,0.01591444,0.236755540917579,0.371349184774866,False,-0.025038154082420994,ambiguous
CACUL1,0.193566377,0.015957411,-0.134453686772809,0.49156330616169,False,-0.328020063772809,ambiguous
RPRD1A,0.265037038,0.015957411,0.129598060693056,0.38694826031064,False,-0.13543897730694401,ambiguous
TRIP12,0.167781462,0.016067211,-0.0147031195284448,0.935597893989179,False,-0.1824845815284448,ambiguous
TCP1,0.28929804,0.01626358,-0.012885941650655,0.950032372983027,False,-0.30218398165065496,ambiguous
GSPT1,0.197818736,0.016321849,0.0878571248680551,0.600831678127321,False,-0.1099616111319449,ambiguous
STRN3,0.170041681,0.016321849,0.0384191585734523,0.834918635417091,False,-0.1316225224265477,ambiguous
CSPG4,-0.44349433,0.016665913,0.661235315240402,0.207411330256879,False,1.104729645240402,ambiguous
HSP90B1,0.370750517,0.016665913,0.00915090627497683,0.967621198652549,False,-0.36159961072502317,ambiguous
PPM1B,0.23775316,0.016665913,-0.117589381042471,0.499252936551211,False,-0.355342541042471,ambiguous
MAPK12,-0.430952513,0.016670825,-0.299477517480802,0.269834541325562,False,0.131474995519198,ambiguous
PTP4A3,-0.477713201,0.01671294,-0.0377689241285424,0.887836341763909,False,0.4399442768714576,ambiguous
SSR1,0.207546881,0.016713233,0.291758746589357,0.240603921351234,False,0.08421186558935703,ambiguous
PHACTR2,0.250719435,0.016737537,0.12591520897197,0.788680770932481,False,-0.12480422602802999,ambiguous
MTPAP,0.227416769,0.016750574,-0.02818365984281,0.88231615224621,False,-0.25560042884281,ambiguous
EXOC6B,0.209408077,0.017032836,0.0331906166462907,0.783275362439061,False,-0.1762174603537093,ambiguous
QTRT1,-0.364110805,0.01705515,-0.207294692902893,0.290532106649726,False,0.15681611209710697,ambiguous
IPO5,0.261667623,0.017096031,-0.172219359480293,0.235705942302616,False,-0.433886982480293,ambiguous
RAB4A,0.228526406,0.017197887,0.0934193650540429,0.591422469724243,False,-0.1351070409459571,ambiguous
NUCKS1,0.278381937,0.017230646,-0.0552227057022439,0.88608445202024,False,-0.33360464270224394,ambiguous
EWSR1,-0.130647875,0.017239641,0.329987123866157,0.395152760127219,False,0.460634998866157,ambiguous
DNAJB4,0.482115625,0.017267955,-0.0957040457381542,0.625473333459991,False,-0.5778196707381542,ambiguous
AGPAT5,0.259617181,0.017379854,-0.12913409665255,0.691036899117883,False,-0.38875127765254996,ambiguous
SPAST,0.222242174,0.017394154,0.131074901382377,0.578551243744044,False,-0.09116727261762297,ambiguous
CTNND1,-0.147333244,0.017488763,-0.113707300490406,0.84332273808251,False,0.033625943509594,ambiguous
NUDT18,-0.41222447,0.017501081,-0.280828899912253,0.217388646109601,False,0.131395570087747,ambiguous
UBR4,-0.192546591,0.017559584,-0.00553506941498938,0.961451279388098,False,0.1870115215850106,ambiguous
EXOC5,0.266950199,0.017611725,-0.124208233519198,0.310059345564056,False,-0.391158432519198,ambiguous
TMEM94,-0.295412894,0.017629407,-0.309061079535545,0.193213670119059,False,-0.013648185535545032,ambiguous
MYO5C,-0.446997129,0.017629407,0.363998078174877,0.380718383269855,False,0.8109952071748769,ambiguous
RAP1A,0.315542352,0.017629407,0.240445175436793,0.27291432903502,False,-0.07509717656320702,ambiguous
APPL1,0.229437453,0.017737058,0.0476108418875771,0.751942917124369,False,-0.1818266111124229,ambiguous
RAB34,-0.42533874,0.017802437,-0.00594795478509802,0.990443237176928,False,0.419390785214902,ambiguous
METTL9,0.258094156,0.017820215,-0.199920190409591,0.391248820113981,False,-0.45801434640959104,ambiguous
PPP2CB,0.268491221,0.017887746,-0.200349557499784,0.228647994383578,False,-0.468840778499784,ambiguous
SNX27,0.163132518,0.017887746,-0.0511521675344042,0.745220773672813,False,-0.21428468553440422,ambiguous
TSPAN5,0.248579716,0.017893314,-0.324015981695596,0.439073093331906,False,-0.5725956976955959,ambiguous
SULT1A1,-0.406205555,0.017925826,-0.141064373268676,0.856734998794043,False,0.265141181731324,ambiguous
TMTC3,0.310701871,0.017995157,-0.114012637316783,0.568475306225087,False,-0.42471450831678303,ambiguous
OSBPL8,0.305768878,0.018007917,-0.071082805728885,0.581255928921669,False,-0.376851683728885,ambiguous
CDKN1B,0.283306864,0.018007917,0.36413182856993,0.148017348591209,False,0.08082496456992999,ambiguous
VWF,-0.684793361,0.018396477,-1.11195014454193,0.227032814321833,False,-0.42715678354193,concordant_down
DNAJC17,-0.267750558,0.018408982,0.0646917577771067,0.722113620930532,False,0.3324423157771067,ambiguous
UBTD2,0.21620744,0.018442648,0.0884491767484263,0.596406589898728,False,-0.1277582632515737,ambiguous
GSTK1,-0.162223545,0.018458705,0.0846064088929968,0.647016477495333,False,0.24682995389299678,ambiguous
LYRM1,0.2321719,0.018459276,-0.143674231524218,0.664227451966808,False,-0.375846131524218,ambiguous
PLSCR3,-0.364185053,0.018505408,0.234667680166295,0.417766869242338,False,0.598852733166295,ambiguous
PTEN,0.277178361,0.018505408,-0.174321134836758,0.298231238246176,False,-0.45149949583675797,ambiguous
SLC27A3,-0.464701542,0.018599519,-0.124929060786905,0.668649639841415,False,0.339772481213095,ambiguous
PRKAB2,0.332136732,0.018658419,0.520467871949569,0.0508688580847841,False,0.18833113994956902,ambiguous
RABGGTB,0.293406854,0.018727946,0.11762440348541,0.480013876076825,False,-0.17578245051459,ambiguous
WDR18,-0.321034399,0.018776597,0.148398148304388,0.465057454101926,False,0.469432547304388,ambiguous
ATG5,0.284911514,0.018818746,0.123123597960176,0.349958476156253,False,-0.16178791603982398,ambiguous
WAPL,0.17908573,0.018894127,0.0379027062829582,0.8208561000534,False,-0.1411830237170418,ambiguous
MED24,-0.227789161,0.018894127,0.0891212216906618,0.807503355176312,False,0.3169103826906618,ambiguous
NUFIP2,0.26854252,0.01894053,0.0308284749218233,0.894508002438517,False,-0.2377140450781767,ambiguous
FBXW11,0.193093658,0.01894053,-0.131067779702228,0.355578526057514,False,-0.324161437702228,ambiguous
HM13,-0.201629398,0.019258711,0.0434470876516997,0.883319899709757,False,0.2450764856516997,ambiguous
CCP110,0.452895496,0.019365968,-0.0201146693529646,0.929240995114406,False,-0.4730101653529646,ambiguous
PAFAH1B2,0.251727817,0.019419144,0.147034993572189,0.590298120498678,False,-0.10469282342781103,ambiguous
PRNP,0.304193221,0.019455787,0.152426069469607,0.55363483339512,False,-0.15176715153039302,ambiguous
GGT5,-0.828589388,0.019566602,0.579237004376168,0.341397039513127,False,1.407826392376168,discordant_LOW
LZIC,0.277034889,0.01960928,0.166108719537704,0.641641269701698,False,-0.110926169462296,ambiguous
MATR3,0.255282929,0.019789308,0.257652753714314,0.346527718357889,False,0.002369824714314017,ambiguous
TNR,-0.239115364,0.019789308,-0.194649717826834,0.608540829022512,False,0.04446564617316601,ambiguous
GFM2,0.267853146,0.019789308,-0.487954350520662,0.126328956840735,False,-0.755807496520662,ambiguous
THNSL1,0.302339088,0.01987386,-0.502174568232116,0.0280134290821928,False,-0.804513656232116,ambiguous
SMARCA5,0.239601084,0.019884633,0.0954675974595673,0.711393911487591,False,-0.14413348654043268,ambiguous
DPYSL2,0.19338337,0.019909744,0.0160946400849209,0.948482251095015,False,-0.1772887299150791,ambiguous
PPM1H,0.248734312,0.020029251,-0.0993242062238178,0.781983688502882,False,-0.34805851822381784,ambiguous
SUGP2,-0.253248583,0.020051327,0.0814951803820989,0.820848442282508,False,0.33474376338209894,ambiguous
NCAM2,0.267888296,0.020054305,-0.387676805099572,0.185119255499802,False,-0.655565101099572,ambiguous
VPS26A,0.252349361,0.020121391,0.00225353629061331,0.990610415804942,False,-0.2500958247093867,ambiguous
SGCB,0.253374292,0.020153639,0.701320436597099,0.204995552493468,False,0.44794614459709897,ambiguous
QRICH1,-0.143346427,0.020186293,0.0321292807676192,0.928102042074356,False,0.1754757077676192,ambiguous
STARD13,0.236764064,0.020311933,0.176854942993065,0.459250988254052,False,-0.05990912100693499,ambiguous
RAB29,0.309873528,0.020424863,0.125947491247543,0.596807765054378,False,-0.183926036752457,ambiguous
RETREG1,0.369662049,0.020456959,0.218605483306114,0.430190421573292,False,-0.15105656569388598,ambiguous
CORO1C,0.258191885,0.020456959,0.122323656048124,0.690868422291619,False,-0.135868228951876,ambiguous
RAB2B,0.211428379,0.020456959,0.00415025040670081,0.987662474008317,False,-0.2072781285932992,ambiguous
ITGB3,-0.645456563,0.020456959,0.827120556320854,0.249057926024495,False,1.4725771193208539,discordant_LOW
UBE2H,0.167977808,0.020579027,-0.00500679323714603,0.978943939143264,False,-0.17298460123714604,ambiguous
MAPRE2,0.20926853,0.020585438,0.151232848086089,0.648176627362248,False,-0.05803568191391101,ambiguous
DNAJC3,0.278851364,0.020607039,0.0816314000719949,0.600329259059012,False,-0.1972199639280051,ambiguous
NCOA7,0.282472678,0.020607039,0.330917647185661,0.315011834098156,False,0.048444969185661046,ambiguous
GMFB,0.378373357,0.020794117,-0.0193897478852989,0.944298535968729,False,-0.3977631048852989,ambiguous
DEK,0.290482692,0.020955099,0.306004977051479,0.128886571632248,False,0.015522285051479012,ambiguous
ALG11,0.211216722,0.020959421,0.14284937815385,0.353653377142783,False,-0.06836734384615001,ambiguous
UNK,-0.226531385,0.020986623,-0.0286113425114598,0.877485288655698,False,0.1979200424885402,ambiguous
THUMPD1,0.212286987,0.021028455,0.483994936517984,0.0526010663585415,False,0.27170794951798394,ambiguous
SC5D,0.304510192,0.021028455,-0.041354899104932,0.904336173611633,False,-0.345865091104932,ambiguous
TMEM192,0.163950362,0.021158765,-0.182832480768779,0.480013876076825,False,-0.346782842768779,ambiguous
CFB,-0.719478434,0.021310326,4.06859908829273,0.000106644491851413,True,4.78807752229273,discordant_LOW
RBMXL1,0.241396346,0.021317871,-0.00146401884113079,0.997107961313604,False,-0.2428603648411308,ambiguous
SEC23IP,-0.158755129,0.021317871,0.144578483704109,0.373229784059648,False,0.30333361270410897,ambiguous
NEMF,0.19564878,0.021317871,-0.161082055603838,0.30466762670242,False,-0.356730835603838,ambiguous
FABP6,-0.544769548,0.02134506,0.207059304988478,0.587765036432083,False,0.751828852988478,ambiguous
BNIP3L,0.307761876,0.021398161,-0.0860292711375834,0.749551124740069,False,-0.3937911471375834,ambiguous
ANO8,-0.367229764,0.021411744,-0.0112878767882734,0.976036399587592,False,0.3559418872117266,ambiguous
MRPL50,0.307914216,0.021436096,-0.336379652635087,0.116344193660119,False,-0.644293868635087,ambiguous
RHOT1,0.235326387,0.021475262,-0.374127742722104,0.0312407385753946,False,-0.609454129722104,ambiguous
LIN7C,0.317458739,0.021566389,0.262291770853622,0.201360570683973,False,-0.055166968146378004,ambiguous
SNX30,0.264572197,0.021566389,0.220519650142375,0.465522341081595,False,-0.044052546857625,ambiguous
BCL2L2,0.208878157,0.021569499,0.0261463805847884,0.897425646507776,False,-0.1827317764152116,ambiguous
DSTYK,0.196247293,0.021569499,0.226010065325252,0.232103031826441,False,0.029762772325252013,ambiguous
SEL1L,0.246564062,0.021593279,-0.0622544471526645,0.733991922758979,False,-0.3088185091526645,ambiguous
RSL1D1,0.193664013,0.021620986,0.167753407579946,0.429921678077822,False,-0.025910605420053995,ambiguous
ASPSCR1,-0.302307104,0.021959894,0.147228320349173,0.392826485448593,False,0.449535424349173,ambiguous
RB1,0.233153715,0.021959894,0.00422658651240315,0.986882569737728,False,-0.22892712848759686,ambiguous
THNSL2,-0.715554031,0.022000004,1.14406325077796,0.103777171245686,False,1.8596172817779602,discordant_LOW
AMER2,0.513002513,0.022000004,-0.0795246006150805,0.890556939331099,False,-0.5925271136150805,ambiguous
SUPV3L1,-0.166905562,0.022000004,-0.286612143687361,0.0992124476341078,False,-0.11970658168736098,ambiguous
CDC37L1,0.334092089,0.022159017,-0.207165602391163,0.290532106649726,False,-0.541257691391163,ambiguous
TMCC1,0.152894542,0.022203182,-0.0299379905618835,0.89463532095722,False,-0.1828325325618835,ambiguous
ARFIP1,0.251708745,0.022216225,0.287133279930275,0.124607393702771,False,0.035424534930274976,ambiguous
TNKS,0.189771012,0.022216225,0.196898229303325,0.436498086991356,False,0.007127217303325023,ambiguous
RBM19,-0.317636436,0.022223038,0.161186929469293,0.550010474473322,False,0.47882336546929305,ambiguous
ARL6IP5,0.322165783,0.022240489,0.165266199946197,0.449970058985399,False,-0.15689958305380297,ambiguous
CRNKL1,0.238589348,0.02233638,0.0871842553624917,0.627145059797565,False,-0.1514050926375083,ambiguous
C1orf43,0.251639489,0.02233638,-0.182467549735579,0.341071815405385,False,-0.434107038735579,ambiguous
RSF1,0.191639026,0.02233638,-0.0735912962416023,0.713934947923528,False,-0.26523032224160226,ambiguous
TAPT1,0.220151049,0.022379455,0.113448133859855,0.602657670532926,False,-0.10670291514014499,ambiguous
PHAX,0.242060777,0.022379455,0.232763638902615,0.191525385523375,False,-0.009297138097385,ambiguous
TMEM245,0.257327848,0.022379455,0.107268257834304,0.608889631592625,False,-0.15005959016569603,ambiguous
RPAP3,0.234137096,0.022495648,0.349612481858237,0.0443909293422181,False,0.11547538585823702,ambiguous
ICAM1,-0.772206695,0.022495648,1.16799295946168,0.0561499081258633,False,1.9401996544616802,discordant_LOW
SVIL,-0.507617849,0.022586447,0.516026439521038,0.344407770757646,False,1.023644288521038,discordant_LOW
TMEM259,-0.294575523,0.022608464,-0.185801323859117,0.442039342239865,False,0.10877419914088302,ambiguous
RAB14,0.243991076,0.022742754,-0.104514013249604,0.374447493698638,False,-0.348505089249604,ambiguous
ARL14EP,0.295059691,0.022742754,-0.125467926955058,0.529468443590929,False,-0.420527617955058,ambiguous
NCL,0.232209166,0.022742754,0.242747937133213,0.321217999883173,False,0.010538771133212999,ambiguous
EPS8L2,-0.525630588,0.022765745,-0.257660129191033,0.191656430952272,False,0.26797045880896697,ambiguous
PAPOLA,0.332219086,0.022765745,0.31939357021192,0.0852304242597405,False,-0.01282551578808,ambiguous
PABPN1,-0.187485804,0.022765745,0.129842615121303,0.498890445414428,False,0.317328419121303,ambiguous
