pert_iname,pert_id,cell_iname,raw_cs,norm_cs,fdr_q_nlog10,tas,moa,target_name
BRD-K64285892,BRD-K64285892,VCAP,-0.2339,-0.9395,0.0678,0.335753,,
PAC-1,BRD-K50841342,A549,-0.2339,-0.9399,0.0681,0.324415,,
BRD-K58698715,BRD-K58698715,PC3,-0.2338,-0.9393,0.0676,0.246447,,
amsacrine,BRD-K98490050,HCC515,-0.2338,-0.9391,0.0675,0.269401,,
AVL-292,BRD-K87782578,OCILY3,-0.2338,-0.9391,0.0676,0.390704,BTK inhibitor,BTK|EGFR|ITK|JAK3|YES1
BRD-K20068050,BRD-K20068050,U2OS,-0.2338,-0.9392,0.0676,0.343981,,
BRD-K05326558,BRD-K05326558,HA1E,-0.2338,-0.9392,0.0676,0.221054,,
CGP-60474,BRD-K79090631,NPC,-0.2338,-0.9393,0.0676,0.736704,CDK inhibitor,CDK1|CDK2
LDN-57444,BRD-K94485812,MCF7,-0.2338,-0.9395,0.0676,0.715923,Ubiquitin C-terminal hydrolase inhibitor,
SM-406,BRD-K02834582,A375,-0.2338,-0.9394,0.0676,0.23929,,
BRD-K74823284,BRD-K74823284,VCAP,-0.2338,-0.9394,0.0676,0.228939,,
1-NITRONAPHTHALENE,BRD-K72839221,MCF10A,-0.2338,-0.9393,0.0676,0.255612,,
BRD-K79491139,BRD-K79491139,HT29,-0.2338,-0.9393,0.0676,0.295051,,
orantinib,BRD-K55966568,NOMO1,-0.2338,-0.9393,0.0676,0.674393,PDGFR inhibitor|FGFR inhibitor|VEGFR inhibitor,KDR|PDGFRB|FGFR1|AURKA|AURKB|PDGFRA|TBK1|EGFR|FGFR2
BRD-K99161484,BRD-K99161484,U2OS,-0.2338,-0.9393,0.0676,0.306007,,
toremifene,BRD-K51350053,HCC515,-0.2337,-0.9388,0.0671,0.209293,Selective estrogen receptor modulator (SERM)|Estrogen receptor antagonist,ESR1|CYP3A5
SA-1457103,BRD-K11852206,MCF7,-0.2337,-0.9388,0.0671,0.205148,,
PIK-93,BRD-K29395450,MCF10A,-0.2337,-0.9388,0.0671,0.239948,PI3K inhibitor,PI4KB|PIK3C3|PIK3CG
BRD-K19362120,BRD-K19362120,HEPG2,-0.2337,-0.939,0.0674,0.242389,,
BRD-K54546524,BRD-K54546524,U2OS,-0.2337,-0.939,0.0674,0.216875,,
quiflapon,BRD-K39503511,HT29,-0.2336,-0.9387,0.0671,0.209391,Leukotriene inhibitor,ALOX5AP|ALOX5
dolastatin-10,BRD-K78567475,HELA,-0.2336,-0.9385,0.067,0.646285,Tubulin inhibitor|Immunostimulant,TUBB
BRD-K71169984,BRD-K71169984,VCAP,-0.2336,-0.9386,0.067,0.316712,,
CAY-10618,BRD-K83289131,A549,-0.2336,-0.9384,0.067,0.386744,NAMPT inhibitor,
BRD-K16376056,BRD-K16376056,VCAP,-0.2336,-0.9383,0.067,0.259226,,
BRD-K88622704,BRD-K88622704,A549,-0.2336,-0.9384,0.067,0.212011,,
BRD-A97035593,BRD-A97035593,A549,-0.2336,-0.9384,0.067,0.200664,,
TAS-301,BRD-K55454768,PC3,-0.2336,-0.9384,0.067,0.245886,Calcium channel blocker,CAMK2A
BRD-K78599344,BRD-K78599344,HEPG2,-0.2336,-0.9383,0.067,0.259128,,
carbacyclin,BRD-K27499107,PC3,-0.2336,-0.9384,0.067,0.301953,PPAR receptor agonist,PTGIR|PPARD
galantamine,BRD-K49481516,MCF7,-0.2336,-0.9383,0.067,0.206886,Acetylcholinesterase inhibitor,ACHE|BCHE|CHRNA1|CHRNA10|CHRNA2|CHRNA3|CHRNA4|CHRNA5|CHRNA6|CHRNA7|CHRNA9|CHRNB1|CHRNB2|CHRNB3|CHRNB4|CHRND|CHRNE|CHRNG
tiabendazole,BRD-K77695569,A375,-0.2335,-0.9379,0.0669,0.270044,Angiogenesis inhibitor,
BRD-K79382620,BRD-K79382620,MCF7,-0.2335,-0.9379,0.0669,0.228626,,
BRD-K50532160,BRD-K50532160,HCC515,-0.2335,-0.9381,0.067,0.287148,,
BRD-K37029442,BRD-K37029442,U2OS,-0.2335,-0.9381,0.067,0.235022,,
BRD-K66145389,BRD-K66145389,U2OS,-0.2335,-0.9379,0.0669,0.216922,,
flutrimazole,BRD-A00218260,HEK293,-0.2335,-0.9382,0.067,0.239789,Sterol demethylase inhibitor,
vemurafenib,BRD-K56343971,YAPC,-0.2335,-0.9379,0.0669,0.30355,RAF inhibitor,BRAF|CYP2C19|CYP3A4|CYP3A5|RAF1
antimycin-a,BRD-A67709388,PC3,-0.2335,-0.9381,0.067,0.51499,ATP synthase inhibitor,CYCS
BRD-K68007071,BRD-K68007071,MCF7,-0.2335,-0.9379,0.0669,0.221678,,
BRD-K48097043,BRD-K48097043,VCAP,-0.2334,-0.9378,0.0669,0.239504,,
BRD-K83493571,BRD-K83493571,A549,-0.2334,-0.9377,0.0669,0.287628,,
BRD-K36360168,BRD-K36360168,U2OS,-0.2334,-0.9378,0.0669,0.240186,,
BRD-K16121755,BRD-K16121755,PC3,-0.2334,-0.9375,0.0668,0.233209,,
BRD-K75296800,BRD-K75296800,VCAP,-0.2334,-0.9377,0.0668,0.219313,,
BRD-K63181962,BRD-K63181962,A375,-0.2334,-0.9376,0.0668,0.346617,,
BRD-K99006945,BRD-K99006945,A549,-0.2334,-0.9375,0.0668,0.453683,,
pimavanserin,BRD-K83405785,MCF7,-0.2334,-0.9376,0.0668,0.296141,Serotonin receptor antagonist,HTR2A|DRD2
BRD-K16752617,BRD-K16752617,HT29,-0.2334,-0.9378,0.0669,0.200332,,
BRD-K65404805,BRD-K65404805,HT29,-0.2333,-0.9373,0.0668,0.398886,,
fludarabine-phosphate,BRD-K71106091,MCF10A,-0.2333,-0.9373,0.0668,0.255738,DNA inhibitor|DNA repair enzyme inhibitor|Purine antagonist,POLA1|RRM1|DCK|POLD1|POLE|RRM2|RRM2B
pheniramine,BRD-A23072235,HT29,-0.2333,-0.9374,0.0668,0.203044,Histamine receptor antagonist,HRH1
BRD-K29003210,BRD-K29003210,PC3,-0.2333,-0.9372,0.0668,0.478046,,
IKK-16,BRD-K14618467,A549,-0.2333,-0.9373,0.0668,0.563249,IKK inhibitor,IKBKB
orciprenaline,BRD-A07780951,A375,-0.2333,-0.9371,0.0668,0.354406,Adrenergic receptor agonist,
BAY-61-3606,BRD-K53281329,HUVEC,-0.2333,-0.9371,0.0668,0.614587,Syk inhibitor,SYK
kenpaullone,BRD-K37312348,A549,-0.2333,-0.9373,0.0668,0.312933,CDK inhibitor|GSK inhibitor,GSK3B|CDK1|CDK5|CDK2|LCK|CCNB1
BRD-K54168141,BRD-K54168141,MCF7,-0.2333,-0.9373,0.0668,0.228358,,
BRD-K12836153,BRD-K12836153,U2OS,-0.2333,-0.9372,0.0668,0.225836,,
BRD-K07431800,BRD-K07431800,A549,-0.2333,-0.9375,0.0668,0.274365,,
cercosporin,BRD-A78360835,MCF7,-0.2333,-0.9373,0.0668,0.344746,Photoactivated toxin,
cinobufagin,BRD-A80502530,MCF7,-0.2333,-0.9374,0.0668,0.627831,Na/K-ATPase inhibitor,ATP1A1
BRD-K16827616,BRD-K16827616,HA1E,-0.2332,-0.9369,0.0664,0.423613,,
GW-501516,BRD-K14880289,HEPG2,-0.2332,-0.9368,0.0664,0.293296,PPAR receptor agonist|Insulin sensitizer,PPARD|INS|PPARA
BVT-948,BRD-A22713669,MCF7,-0.2332,-0.9367,0.0663,0.510824,Tyrosine phosphatase inhibitor,PTPN1|PTPN11|PTPN2
CGS-20625,BRD-K68103045,YAPC,-0.2332,-0.9367,0.0662,0.480374,Benzodiazepine receptor agonist,GABRA1|GABRA2|GABRA3|GABRA5|GABRA4|GABRA6
BRD-K59019422,BRD-K59019422,MCF7,-0.2332,-0.937,0.0666,0.339614,,
BRD-K64881093,BRD-K64881093,MCF7,-0.2332,-0.9369,0.0664,0.348177,,
etoricoxib,BRD-K54770957,YAPC,-0.2332,-0.9371,0.0667,0.521021,Cyclooxygenase inhibitor,PTGS2
BRD-K34590335,BRD-K34590335,U2OS,-0.2332,-0.9369,0.0664,0.201223,,
BRD-K68233995,BRD-K68233995,VCAP,-0.2332,-0.9368,0.0664,0.286524,,
BRD-K61991236,BRD-K61991236,HEPG2,-0.2332,-0.9369,0.0664,0.241078,,
propyl-gallate,BRD-K80400967,MCF10A,-0.2331,-0.9364,0.0662,0.64526,,
BRD-A61767497,BRD-A61767497,U2OS,-0.2331,-0.9364,0.0662,0.414018,,
CP-724714,BRD-K76908866,HT29,-0.2331,-0.9366,0.0662,0.242354,Tyrosine kinase inhibitor|EGFR inhibitor,ERBB2
BRD-K39211770,BRD-K39211770,PC3,-0.2331,-0.9366,0.0662,0.290694,,
AM-92016,BRD-A11813248,HEPG2,-0.2331,-0.9366,0.0662,0.423951,Potassium channel antagonist,GRIN2B|GRIN1
PHA-767491,BRD-K50000283,A375,-0.2331,-0.9367,0.0662,0.685192,CDC inhibitor,CDK1|RPS6KB1
BRD-K17427497,BRD-K17427497,VCAP,-0.2331,-0.9365,0.0662,0.223835,,
KIN001-270,BRD-K24050847,HUVEC,-0.2331,-0.9365,0.0662,0.224012,,
WAY-262611,BRD-K37885773,NPC,-0.2331,-0.9363,0.0662,0.258832,WNT agonist,
BRD-K37565594,BRD-K37565594,HEPG2,-0.2331,-0.9365,0.0662,0.261074,,
alvocidib,BRD-K87909389,SKBR3,-0.233,-0.9362,0.0662,0.410646,CDK inhibitor,CDK2|CDK4|CDK1|CDK6|CDK7|CDK9|CDK5|CDK8|EGFR|PYGM|BCL2|BIRC5|CCNT1|MCL1|XIAP
BRD-K10211010,BRD-K10211010,HA1E,-0.233,-0.9359,0.0659,0.464617,,
BRD-K85197047,BRD-K85197047,MCF7,-0.233,-0.9359,0.0659,0.223012,,
BRD-A96308662,BRD-A96308662,U2OS,-0.233,-0.936,0.066,0.223355,,
SA-1919551,BRD-K05932219,MCF7,-0.233,-0.9362,0.0662,0.319605,,
BRD-K40075475,BRD-K40075475,U2OS,-0.233,-0.9359,0.0659,0.28825,,
NSC-95397,BRD-K68143200,PC3,-0.233,-0.9361,0.0662,0.272494,CDC inhibitor,CASP3|CDC25A|CDC25B
valdecoxib,BRD-K12994359,U937,-0.233,-0.9361,0.0662,0.210171,Cyclooxygenase inhibitor,PTGS2|CYP2C19|CA12
BRD-K48505079,BRD-K48505079,HA1E,-0.233,-0.9359,0.066,0.342909,,
PK-11195,BRD-A41451487,A375,-0.233,-0.9362,0.0662,0.764131,Benzodiazepine receptor antagonist,TSPO|NR1I2|NR1I3
BRD-K63569039,BRD-K63569039,VCAP,-0.233,-0.9362,0.0662,0.210296,,
BRD-K74176882,BRD-K74176882,U937,-0.233,-0.9362,0.0662,0.519326,,
etazolate,BRD-K64755930,A375,-0.2329,-0.9357,0.0657,0.259699,Phosphodiesterase inhibitor,GABRB3|PDE4A
TAK-285,BRD-K80343549,MCF7,-0.2329,-0.9355,0.0657,0.371326,EGFR inhibitor,ERBB2|EGFR
BRD-K65093687,BRD-K65093687,A375,-0.2329,-0.9358,0.0659,0.268831,,
helveticoside,BRD-A63998256,PC3,-0.2329,-0.9357,0.0657,0.646566,Na/K-ATPase inhibitor,
BRD-K29767311,BRD-K29767311,PC3,-0.2329,-0.9359,0.0659,0.215575,,
aminogenistein,BRD-K04976539,HCC515,-0.2329,-0.9358,0.0659,0.275314,Src inhibitor,LCK
VU-0365118-1,BRD-K53732802,PC3,-0.2329,-0.9358,0.0659,0.331385,,
REV-5901,BRD-A68281735,A375,-0.2329,-0.9358,0.0659,0.202237,Leukotriene receptor antagonist|Lipoxygenase inhibitor,ALOX5
SB-216763,BRD-K59184148,ASC,-0.2329,-0.9357,0.0657,0.486588,GSK inhibitor,GSK3B|CCNA2|CDK2|GSK3A
BRD-K41845021,BRD-K41845021,A375,-0.2328,-0.9354,0.0657,0.228943,,
BRD-K93445052,BRD-K93445052,HEPG2,-0.2328,-0.9353,0.0656,0.272533,,
BRD-K87209752,BRD-K87209752,U2OS,-0.2328,-0.9355,0.0657,0.204249,,
BRD-K60073229,BRD-K60073229,VCAP,-0.2328,-0.9354,0.0657,0.21177,,
EVP-6124,BRD-K71603915,MCF7,-0.2328,-0.9351,0.0656,0.221314,Acetylcholine receptor agonist,CHRNA7
salmeterol,BRD-A01320529,A375,-0.2328,-0.9352,0.0656,0.406592,Adrenergic receptor agonist,ADRB2
A-66,BRD-K49055432,YAPC,-0.2328,-0.9351,0.0656,0.436953,PI3K inhibitor,PIK3CA
BRD-K24346336,BRD-K24346336,PC3,-0.2328,-0.9353,0.0656,0.319109,,
z-leu3-VS,BRD-K15935639,HCC515,-0.2328,-0.9354,0.0657,0.298325,Proteasome inhibitor,
rimonabant,BRD-K13296708,MCF10A,-0.2327,-0.9349,0.0656,0.209816,Cannabinoid receptor antagonist,CNR1|IL6|GPR55
SA-1919875,BRD-K11432829,HA1E,-0.2327,-0.9349,0.0656,0.334257,,
methysergide,BRD-K35941380,A375,-0.2327,-0.935,0.0656,0.220939,Serotonin receptor antagonist,HTR2C|HTR1B|HTR1E|HTR1F|HTR2A|HTR2B|HTR7|HTR1A|HTR1D|HTR5A|HTR6
BRD-K45371861,BRD-K45371861,A549,-0.2327,-0.9349,0.0656,0.306674,,
amuvatinib,BRD-K66538826,A375,-0.2327,-0.9347,0.0656,0.226158,FLT3 inhibitor|KIT inhibitor|PDGFR inhibitor|RAD51 inhibitor|RET tyrosine kinase inhibitor,KIT|FLT3|MET|PDGFRA|AXL|MST1R|RAD51|RET
GR-55562,BRD-K46441700,PC3,-0.2327,-0.9348,0.0656,0.20797,Serotonin receptor antagonist,HTR1B
BRD-K77629773,BRD-K77629773,A549,-0.2327,-0.9348,0.0656,0.211384,,
perphenazine,BRD-K10995081,U2OS,-0.2326,-0.9343,0.0653,0.265982,Dopamine receptor antagonist,DRD2|CALM1|DRD1|HRH1|HTR2A|HTR2C|HTR6|HTR7
doxylamine,BRD-A44008656,HEPG2,-0.2326,-0.9346,0.0656,0.356405,Histamine receptor antagonist,HRH1|CHRM1
BRD-K56855930,BRD-K56855930,HCC515,-0.2326,-0.9346,0.0656,0.237144,,
R-59022,BRD-K54665485,HT29,-0.2326,-0.9346,0.0656,0.48102,Diacylglycerol kinase inhibitor|Protein kinase inhibitor,DGKA
mifepristone,BRD-K37270826,MCF10A,-0.2326,-0.9345,0.0656,0.257862,Glucocorticoid receptor antagonist|Progesterone receptor antagonist,PGR|NR3C1|AR|CYP2B6|CYP2C8|CYP3A5|CYP3A7|NR1I2
semaxanib,BRD-K63504947,A549,-0.2326,-0.9345,0.0656,0.201606,VEGFR inhibitor,KDR|FLT1|KIT|PDGFRB|FLT3|MET|FGFR1|PDGFRA|RET
ALW-II-38-3,BRD-K68191783,SKL,-0.2326,-0.9345,0.0656,0.29654,Ephrin inhibitor,DDR1
BRD-K37612077,BRD-K37612077,A375,-0.2326,-0.9344,0.0654,0.313826,,
anadamide,BRD-K20909378,NPC,-0.2326,-0.9343,0.0653,0.236625,,
westcort,BRD-A23290232,HCC515,-0.2326,-0.9345,0.0656,0.284573,Glucocorticoid receptor agonist,
BRD-K78403457,BRD-K78403457,U2OS,-0.2326,-0.9346,0.0656,0.36734,,
BRD-K93127801,BRD-K93127801,MCF7,-0.2326,-0.9346,0.0656,0.319173,,
BRD-K96456313,BRD-K96456313,HCC515,-0.2326,-0.9346,0.0656,0.306708,,
minoxidil,BRD-K14888893,HEPG2,-0.2326,-0.9346,0.0656,0.34641,,
BRD-K35253118,BRD-K35253118,PC3,-0.2325,-0.9341,0.0649,0.234586,,
ML-213,BRD-A12633378,HCC515,-0.2325,-0.9341,0.0649,0.236561,Potassium channel activator,KCNQ4|KCNQ2
papaverine,BRD-K15567136,HA1E,-0.2325,-0.9339,0.0646,0.233056,Phosphodiesterase inhibitor,PDE10A|PDE4B|PDE5A
BRD-K37055263,BRD-K37055263,HEPG2,-0.2325,-0.9342,0.065,0.247565,,
BRD-K68588778,BRD-K68588778,A375,-0.2325,-0.9341,0.0649,0.406908,,
BRD-K79119882,BRD-K79119882,A549,-0.2325,-0.9341,0.065,0.364525,,
BRD-K76559855,BRD-K76559855,VCAP,-0.2325,-0.934,0.0647,0.217275,,
tozasertib,BRD-K59369769,BT20,-0.2325,-0.9342,0.0652,0.252108,Aurora kinase inhibitor|Bcr-Abl inhibitor|FLT3 inhibitor|JAK inhibitor,AURKA|AURKB|ABL1|AURKC|BCR|FLT3|JAK2|DDR2|LCK
BRD-K07668032,BRD-K07668032,VCAP,-0.2325,-0.9342,0.0652,0.20308,,
SA-1973507,BRD-K35468722,HEPG2,-0.2325,-0.934,0.0647,0.643729,,
BRD-K31841256,BRD-K31841256,HEPG2,-0.2325,-0.9341,0.0649,0.294895,,
tanespimycin,BRD-A61304759,NCIH596,-0.2325,-0.9341,0.0649,0.449551,,
BRD-K15714104,BRD-K15714104,U2OS,-0.2325,-0.9341,0.0649,0.292441,,
CAY-10470,BRD-K07403598,MCF7,-0.2325,-0.9339,0.0646,0.321264,NFKB inhibitor,NFKB1|TNF
XMD-1185H,BRD-K46805185,MCF10A,-0.2325,-0.934,0.0648,0.371382,,
BRD-K65955264,BRD-K65955264,MCF7,-0.2325,-0.934,0.0648,0.308469,,
BRD-A08789708,BRD-A08789708,JURKAT,-0.2324,-0.9335,0.0645,0.219872,,
tioguanine,BRD-K75649340,YAPC,-0.2324,-0.9336,0.0645,0.542802,Purine antagonist,
BRD-K43405658,BRD-K43405658,MCF7,-0.2324,-0.9338,0.0646,0.218265,Protein tyrosine kinase inhibitor,EGFR
arvanil,BRD-K34092021,MCF7,-0.2324,-0.9338,0.0646,0.201604,TRPV agonist,TRPV1|CNR1
BRD-K71303366,BRD-K71303366,HT29,-0.2324,-0.9337,0.0645,0.363998,,
IB-MECA,BRD-K31135544,HA1E,-0.2324,-0.9338,0.0646,0.286281,Adenosine receptor agonist,ADORA3|ADORA1|ADORA2A|ADORA2B
latrunculin-b,BRD-A19248578,ASC,-0.2324,-0.9337,0.0645,0.401225,,
BRD-K45031696,BRD-K45031696,A549,-0.2324,-0.9337,0.0645,0.204449,,
BRD-K60936420,BRD-K60936420,HCC515,-0.2324,-0.9336,0.0645,0.378756,,
BRD-K53331454,BRD-K53331454,HCC515,-0.2323,-0.9334,0.0645,0.270272,,
BRD-K10010115,BRD-K10010115,HCC515,-0.2323,-0.9334,0.0643,0.249334,,
testosterone,BRD-K90553655,PC3,-0.2323,-0.9333,0.0643,0.261719,,
CGK-733,BRD-A50737080,A549,-0.2323,-0.9331,0.0641,0.437701,ATM kinase inhibitor|ATR kinase inhibitor,ATM|ATR
BRD-K74078391,BRD-K74078391,U2OS,-0.2323,-0.9332,0.0643,0.272926,,
BRD-K84106030,BRD-K84106030,A375,-0.2323,-0.9332,0.0642,0.354636,,
BRD-K68340318,BRD-K68340318,HCC515,-0.2323,-0.9331,0.0642,0.255612,,
CAY-10618,BRD-K83289131,HA1E,-0.2323,-0.9334,0.0645,0.311044,NAMPT inhibitor,
BRD-A89471977,BRD-A89471977,A549,-0.2323,-0.9331,0.0642,0.248924,,
mebendazole,BRD-K77987382,YAPC,-0.2323,-0.9332,0.0643,0.580189,Tubulin inhibitor,TUBA1A|TUBB|TUBB4B
GW-843682X,BRD-K90382497,SKB,-0.2322,-0.9327,0.0637,0.260878,PLK inhibitor,
josamycin,BRD-K52431530,PC3,-0.2322,-0.9328,0.0639,0.385777,,
BRD-K80579245,BRD-K80579245,NPC,-0.2322,-0.933,0.064,0.220846,,
BRD-K30381304,BRD-K30381304,A375,-0.2322,-0.933,0.064,0.484799,,
Z160,BRD-K16037980,PC3,-0.2322,-0.9329,0.0639,0.469121,Calcium channel blocker,
cytochalasin-d,BRD-K25504083,A375,-0.2322,-0.9328,0.0639,0.305271,Tubulin inhibitor,ACTA1
propantheline,BRD-K90885812,MCF7,-0.2322,-0.9328,0.0638,0.208804,Acetylcholine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4
KUC104235N,BRD-K33495169,HEPG2,-0.2322,-0.933,0.064,0.296193,,
doramapimod,BRD-K74065929,THP1,-0.2321,-0.9323,0.0635,0.225545,P38 MAPK inhibitor,MAPK14|MAPK11|MAPK12|DDR2|MAPK13
XMD-892,BRD-K50387473,HELA,-0.2321,-0.9324,0.0635,0.369514,MAP kinase inhibitor,
BRD-K28296557,BRD-K28296557,HA1E,-0.2321,-0.9324,0.0635,0.491565,AKT inhibitor,
BRD-K89390280,BRD-K89390280,VCAP,-0.2321,-0.9326,0.0637,0.337121,,
BRD-K24468827,BRD-K24468827,MCF7,-0.2321,-0.9326,0.0637,0.217064,,
BRD-K99381377,BRD-K99381377,MCF7,-0.2321,-0.9326,0.0637,0.261661,,
BRD-K23319301,BRD-K23319301,NPC,-0.2321,-0.9325,0.0637,0.48443,,
dolastatin-10,BRD-K78567475,PC3,-0.2321,-0.9325,0.0635,0.623646,Tubulin inhibitor|Immunostimulant,TUBB
BRD-K10361096,BRD-K10361096,A549,-0.2321,-0.9326,0.0637,0.354809,,
alpelisib,BRD-K54997624,NPC,-0.2321,-0.9323,0.0635,0.219662,PI3K inhibitor,PIK3CA|PIK3CB|PIK3CD|PIK3CG
pyrazolanthrone,BRD-K01567962,SKL,-0.2321,-0.9324,0.0635,0.255132,JNK inhibitor,MAPK10|MAPK8|MAPK9|TTK|LRRK2|MAPK8IP1
PI-828,BRD-K97365803,PC3,-0.2321,-0.9324,0.0635,0.534093,PI3K inhibitor,
LY-2140023,BRD-K49519144,MCF7,-0.232,-0.9322,0.0635,0.281502,Glutamate receptor agonist,GRM3|GRM2
BRD-K19471718,BRD-K19471718,U2OS,-0.232,-0.9318,0.0635,0.251193,,
BRD-K26684619,BRD-K26684619,MCF7,-0.232,-0.9321,0.0635,0.294184,,
BRD-K43526306,BRD-K43526306,U2OS,-0.232,-0.9321,0.0635,0.261309,,
BRD-K31828306,BRD-K31828306,PC3,-0.232,-0.9321,0.0635,0.244196,,
BRD-K30173420,BRD-K30173420,U2OS,-0.232,-0.932,0.0635,0.200332,,
BMS-777607,BRD-K40738845,MCF10A,-0.232,-0.932,0.0635,0.280319,AXL kinase inhibitor|FLT3 inhibitor|HGF receptor inhibitor|Macrophage inhibitor|MET inhibitor|Tyrosine kinase inhibitor,MET|AXL|MERTK|MST1R|TYRO3|FLT3
HG-5-113-01,BRD-K93747373,MCF10A,-0.232,-0.9319,0.0635,0.521842,,
E-4031,BRD-K41713976,HEPG2,-0.232,-0.9319,0.0635,0.288693,Potassium channel antagonist,KCNH2|KCNH1
BRD-K20126873,BRD-K20126873,A549,-0.2319,-0.9318,0.0635,0.302089,,
BRD-K81335188,BRD-K81335188,A375,-0.2319,-0.9317,0.0635,0.372028,,
reversine,BRD-K77286328,ASC,-0.2319,-0.9317,0.0635,0.351494,Aurora kinase inhibitor,AURKB|ADORA3|AURKA|INCENP|MAP2K1
BIIB-021,BRD-K51967704,PC3,-0.2319,-0.9318,0.0635,0.497889,HSP inhibitor,AOX1|HSP90AA1
BRD-K50384076,BRD-K50384076,HEPG2,-0.2319,-0.9316,0.0635,0.201705,Opioid receptor antagonist,
BRD-K21064560,BRD-K21064560,HEPG2,-0.2319,-0.9317,0.0635,0.375148,,
MLN-0128,BRD-K59317601,HUVEC,-0.2319,-0.9318,0.0635,0.579975,MTOR inhibitor,MTOR|PIK3CA|PIK3CD|PIK3CG
VU-0415108-1,BRD-K76540910,PC3,-0.2318,-0.9314,0.0635,0.487324,,
dinoprostone,BRD-K26521938,PC3,-0.2318,-0.9311,0.0635,0.265525,Prostanoid receptor agonist,PTGER2|PTGER1|PTGER3|PTGER4|CATSPER1|CATSPER2|CATSPER3|CATSPER4|PTGDR|PTGDR2|PTGFR|TBXA2R
BRD-K11413513,BRD-K11413513,HEPG2,-0.2318,-0.9313,0.0635,0.421617,,
paricalcitol,BRD-K60585088,A375,-0.2318,-0.9314,0.0635,0.219984,Vitamin D receptor agonist,VDR|PTH
BRD-K75081836,BRD-K75081836,ASC,-0.2318,-0.9314,0.0635,0.308883,,
bruceantin,BRD-A36057565,HT29,-0.2318,-0.9314,0.0635,0.735521,Protein synthesis inhibitor,
BRD-K16290432,BRD-K16290432,A375,-0.2318,-0.9314,0.0635,0.25843,,
BRD-K61691971,BRD-K61691971,MCF7,-0.2318,-0.9314,0.0635,0.293069,Nucleophosmin inhibitor,
SA-1456456,BRD-K66577472,U2OS,-0.2318,-0.9311,0.0635,0.231471,,
BRD-K29054201,BRD-K29054201,HT29,-0.2317,-0.9308,0.0635,0.261647,,
BRD-K39936803,BRD-K39936803,MCF7,-0.2317,-0.9308,0.0635,0.477725,,
BRD-K16604360,BRD-K16604360,HCC515,-0.2317,-0.9307,0.0635,0.252493,,
apremilast,BRD-K93208532,HA1E,-0.2317,-0.931,0.0635,0.20072,Phosphodiesterase inhibitor,PDE4A|PDE4B|PDE4C|PDE4D|TNF|TNFRSF1A
BRD-K06083657,BRD-K06083657,U2OS,-0.2317,-0.931,0.0635,0.219313,,
BRD-K25712227,BRD-K25712227,HEPG2,-0.2317,-0.9309,0.0635,0.495068,,
BRD-K41326905,BRD-K41326905,VCAP,-0.2317,-0.9308,0.0635,0.224747,,
GDC-0980,BRD-A18328003,BT20,-0.2317,-0.9309,0.0635,0.259849,,
BRD-K99481965,BRD-K99481965,HT29,-0.2317,-0.9308,0.0635,0.445805,,
BRD-K08799950,BRD-K08799950,A375,-0.2317,-0.931,0.0635,0.415842,,
BRD-K53241408,BRD-K53241408,U2OS,-0.2317,-0.931,0.0635,0.317631,,
betulinic-acid,BRD-K45401373,A375,-0.2317,-0.9309,0.0635,0.202893,Apoptosis stimulant|Caspase activator|Diacylglycerol O acyltransferase inhibitor|HIV inhibitor|NFKB activator|SARS coronavirus 3C-like protease inhibitor|Topoisomerase inhibitor,GPBAR1|CASP3|CASP8|TOP1
BRD-K48332223,BRD-K48332223,U2OS,-0.2317,-0.931,0.0635,0.22308,,
UBP-302,BRD-A45499626,HT29,-0.2317,-0.9309,0.0635,0.242263,Glutamate receptor antagonist,
BRD-K84288283,BRD-K84288283,HT29,-0.2317,-0.9309,0.0635,0.563449,,
afatinib,BRD-K66175015,YAPC,-0.2317,-0.9307,0.0635,0.246608,EGFR inhibitor,EGFR|ERBB2|ERBB4
temsirolimus,BRD-A62025033,PHH,-0.2317,-0.9307,0.0635,0.31874,,
BRD-K73439593,BRD-K73439593,PC3,-0.2316,-0.9305,0.0633,0.436321,,
decitabine,BRD-K79254416,U2OS,-0.2316,-0.9306,0.0634,0.218557,DNA inhibitor,DNMT1|DNMT3A
cetirizine,BRD-A42571354,HEPG2,-0.2316,-0.9303,0.063,0.350285,Histamine receptor antagonist,HRH1
methoxsalen,BRD-K63430059,HT29,-0.2316,-0.9306,0.0635,0.27674,DNA inhibitor,CYP1A2|ACHE|CYP1A1|CYP2A13|CYP2A6|CYP3A4
radicicol,BRD-A39996500,A375,-0.2316,-0.9305,0.0632,0.346769,,
BRD-K44649335,BRD-K44649335,HT29,-0.2316,-0.9303,0.063,0.210657,,
idarubicin,BRD-A71390734,A375,-0.2316,-0.9303,0.063,0.545875,Topoisomerase inhibitor,TOP2A
BRD-K32636001,BRD-K32636001,HEPG2,-0.2316,-0.9304,0.0632,0.256052,,
ivermectin,BRD-A48570745,HCC515,-0.2316,-0.9303,0.0631,0.334701,GABA receptor agonist,CHRNA7|GABRB3|GLRA3|P2RX7
GDC-0980,BRD-K23228615,MCF7,-0.2316,-0.9304,0.0631,0.637711,MTOR inhibitor|PI3K inhibitor,MTOR|PIK3CG|FGR|MAP3K9|PIK3CA|PIK3CB|PIK3CD|SYK
HG-6-64-01,BRD-U37049823,PC3,-0.2316,-0.9305,0.0633,0.40412,RAF inhibitor,
