pert_iname,pert_id,cell_iname,raw_cs,norm_cs,fdr_q_nlog10,tas,moa,target_name
BMS-387032,BRD-K43389698,LNCAP,0.0,0.0,-0.0,0.712315,CDK inhibitor|Cell cycle inhibitor|MCL1 inhibitor,CDK2|CDK7|CDK9|MCL1
celastrol,BRD-A24396574,LNCAP,0.0,0.0,-0.0,0.389363,,
CGP-60474,BRD-K79090631,LNCAP,0.0,0.0,-0.0,0.719948,CDK inhibitor,CDK1|CDK2
MK-2206,BRD-K68065987,LNCAP,0.0,0.0,-0.0,0.481541,AKT inhibitor,AKT1|AKT2|AKT3
PHA-793887,BRD-K64800655,LNCAP,0.0,0.0,-0.0,0.379632,CDK inhibitor,CDK1|CDK2|CDK4|CDK5|CCND1|CCNE1|CDK7|CDK9
BI-2536,BRD-K64890080,LNCAP,0.0,0.0,-0.0,0.218326,PLK inhibitor,PLK1|BRD4|PLK2|PLK3
mitoxantrone,BRD-K21680192,LNCAP,0.0,0.0,-0.0,0.471164,Topoisomerase inhibitor,TOP2A|PIM1
GW-843682X,BRD-K90382497,LNCAP,0.0,0.0,-0.0,0.256137,PLK inhibitor,
alvocidib,BRD-K87909389,LNCAP,0.0,0.0,-0.0,0.542828,CDK inhibitor,CDK2|CDK4|CDK1|CDK6|CDK7|CDK9|CDK5|CDK8|EGFR|PYGM|BCL2|BIRC5|CCNT1|MCL1|XIAP
XMD-1150,BRD-K01436366,HT29,0.0,0.0,-0.0,0.443256,LRRK inhibitor,LRRK2
QL-XII-47,BRD-K99252563,HT29,0.0,0.0,-0.0,0.384329,,
A-443654,BRD-K88573743,HT29,0.0,0.0,-0.0,0.247654,,
CHIR-99021,BRD-K16189898,HS578T,0.0,0.0,-0.0,0.267714,GSK inhibitor,CDK1|GSK3A|GSK3B|MAPK1
KIN001-043,BRD-K44100512,MCF7,0.0,0.0,-0.0,0.229875,,
AZD-7762,BRD-K46056750,MCF10A,0.0,0.0,-0.0,0.305297,,
radicicol,BRD-A39996500,MCF10A,0.0,0.0,-0.0,0.220296,,
nintedanib,BRD-K49075727,MCF10A,0.0,0.0,-0.0,0.242601,FGFR inhibitor|PDGFR inhibitor|VEGFR inhibitor,
JW-7-24-1,BRD-K57282030,MCF10A,0.0,0.0,-0.0,0.354655,,
sorafenib,BRD-K23984367,MCF10A,0.0,0.0,-0.0,0.203403,RAF inhibitor|FLT3 inhibitor|KIT inhibitor|PDGFR inhibitor|RET inhibitor|VEGFR inhibitor,RET|BRAF|FLT3|KDR|RAF1|FLT1|FLT4|KIT|DDR2|PDGFRB|FGFR1|CYP2B6|CYP2C8|CYP3A5|PDGFB|SLCO1B3
Y-39983,BRD-K56751279,MCF10A,0.0,0.0,-0.0,0.283997,Rho associated kinase inhibitor,ROCK1|ROCK2
AS-605240,BRD-K41895714,MCF10A,0.0,0.0,-0.0,0.212806,PI3K inhibitor,PIK3CG
KIN001-043,BRD-K44100512,MCF10A,0.0,0.0,-0.0,0.390728,,
QL-XII-47,BRD-K99252563,LNCAP,0.0,0.0,-0.0,0.292336,,
GSK-2126458,BRD-K42918627,LNCAP,0.0,0.0,-0.0,0.295294,,
WYE-125132,BRD-A45498368,LNCAP,0.0,0.0,-0.0,0.32136,MTOR inhibitor,MTOR|PIK3CA
NVP-TAE684,BRD-K50140147,LNCAP,0.0,0.0,-0.0,0.280228,ALK inhibitor,ALK|INSR
PF-562271,BRD-K99545815,LNCAP,0.0,0.0,-0.0,0.235825,Focal adhesion kinase inhibitor,PTK2|PTK2B
JW-7-24-1,BRD-K57282030,LNCAP,0.0,0.0,-0.0,0.274029,,
XMD-1185H,BRD-U22633929,LNCAP,0.0,0.0,-0.0,0.275749,,
mitoxantrone,BRD-K21680192,PC3,0.0,0.0,-0.0,0.368785,Topoisomerase inhibitor,TOP2A|PIM1
JW-7-24-1,BRD-K57282030,PC3,0.0,0.0,-0.0,0.535069,,
sorafenib,BRD-K23984367,PC3,0.0,0.0,-0.0,0.395747,RAF inhibitor|FLT3 inhibitor|KIT inhibitor|PDGFR inhibitor|RET inhibitor|VEGFR inhibitor,RET|BRAF|FLT3|KDR|RAF1|FLT1|FLT4|KIT|DDR2|PDGFRB|FGFR1|CYP2B6|CYP2C8|CYP3A5|PDGFB|SLCO1B3
HG-5-88-01,BRD-K06569345,PC3,0.0,0.0,-0.0,0.261309,,
XMD-1185H,BRD-U22633929,MDAMB231,0.0,0.0,-0.0,0.25283,,
THZ-2-98-01,BRD-U41416256,MDAMB231,0.0,0.0,-0.0,0.229568,,
fostamatinib,BRD-K20285085,MDAMB231,0.0,0.0,-0.0,0.21256,Syk inhibitor,
lapatinib,BRD-K19687926,MDAMB231,0.0,0.0,-0.0,0.221613,EGFR inhibitor|ERBB2 inhibitor,EGFR|ERBB2|CYP3A5
HG-6-64-01,BRD-U51024685,MDAMB231,0.0,0.0,-0.0,0.2011,,
NVP-TAE684,BRD-K50140147,MDAMB231,0.0,0.0,-0.0,0.212324,ALK inhibitor,ALK|INSR
A-443654,BRD-K88573743,MDAMB231,0.0,0.0,-0.0,0.326784,,
BMS-387032,BRD-K43389698,MDAMB231,0.0,0.0,-0.0,0.704947,CDK inhibitor|Cell cycle inhibitor|MCL1 inhibitor,CDK2|CDK7|CDK9|MCL1
KIN001-043,BRD-K44100512,MDAMB231,0.0,0.0,-0.0,0.347422,,
XMD-1185H,BRD-U22633929,MCF7,0.0,0.0,-0.0,0.27957,,
torin-1,BRD-K40175214,MCF7,0.0,0.0,-0.0,0.463295,MTOR inhibitor|PI3K inhibitor,MTOR|PIK3CA
A-443654,BRD-K88573743,MCF7,0.0,0.0,-0.0,0.282409,,
BI-2536,BRD-K64890080,SKBR3,0.0,0.0,-0.0,0.269135,PLK inhibitor,PLK1|BRD4|PLK2|PLK3
KIN001-043,BRD-K44100512,SKBR3,0.0,0.0,-0.0,0.35619,,
JW-7-24-1,BRD-K57282030,SKBR3,0.0,0.0,-0.0,0.41169,,
AZD-8055,BRD-K69932463,SKBR3,0.0,0.0,-0.0,0.23628,MTOR inhibitor,MTOR
XMD-1150,BRD-K01436366,SKBR3,0.0,0.0,-0.0,0.218636,LRRK inhibitor,LRRK2
HG-6-64-01,BRD-U51024685,SKBR3,0.0,0.0,-0.0,0.216639,,
THZ-2-98-01,BRD-U41416256,SKBR3,0.0,0.0,-0.0,0.372605,,
radicicol,BRD-A39996500,SKBR3,0.0,0.0,-0.0,0.292703,,
A-443654,BRD-K88573743,SKBR3,0.0,0.0,-0.0,0.32034,,
BMS-387032,BRD-K43389698,SKBR3,0.0,0.0,-0.0,0.445151,CDK inhibitor|Cell cycle inhibitor|MCL1 inhibitor,CDK2|CDK7|CDK9|MCL1
PF-562271,BRD-K99545815,SKBR3,0.0,0.0,-0.0,0.252594,Focal adhesion kinase inhibitor,PTK2|PTK2B
sorafenib,BRD-K23984367,SKBR3,0.0,0.0,-0.0,0.350897,RAF inhibitor|FLT3 inhibitor|KIT inhibitor|PDGFR inhibitor|RET inhibitor|VEGFR inhibitor,RET|BRAF|FLT3|KDR|RAF1|FLT1|FLT4|KIT|DDR2|PDGFRB|FGFR1|CYP2B6|CYP2C8|CYP3A5|PDGFB|SLCO1B3
Y-39983,BRD-K56751279,PC3,0.0,0.0,-0.0,0.219313,Rho associated kinase inhibitor,ROCK1|ROCK2
A-443654,BRD-K88573743,PC3,0.0,0.0,-0.0,0.756161,,
afatinib,BRD-A58767537,PC3,0.0,0.0,-0.0,0.431125,,
QL-X-138,BRD-K72636697,PC3,0.0,0.0,-0.0,0.709215,,
vandetanib,BRD-K77625799,A375,0.0,0.0,-0.0,0.52479,EGFR inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,EGFR|KDR|RET|FLT1|FLT4|PTK6|TEK|FLT3|KIT|EPHA1|EPHA10|EPHA2|EPHA3|EPHA4|EPHA5|EPHA6|EPHA7|EPHA8|EPHB1|EPHB2|EPHB3|EPHB4|EPHB6|ERBB2|ERBB3|ERBB4|SRC|VEGFA
AT-7867,BRD-K12040459,A375,0.0,0.0,-0.0,0.35438,AKT inhibitor,AKT2|ROCK2|GSK3B|PKIA|PRKACA
BS-181,BRD-K31313613,A375,0.0,0.0,-0.0,0.290681,CDK inhibitor,CDK7
BMS-509744,BRD-A13021932,A375,0.0,0.0,-0.0,0.51029,ITK inhibitor,
BGT-226,BRD-K29415052,A375,0.0,0.0,-0.0,0.577092,PI3K inhibitor,MTOR|PIK3CG|PIK3CA|PIK3CB
FR-180204,BRD-K68756823,A375,0.0,0.0,-0.0,0.293114,MAP kinase inhibitor,MAPK1|MAPK3
HG-14-10-04,BRD-K20526256,A375,0.0,0.0,-0.0,0.652125,,
PHA-767491,BRD-K50000283,A375,0.0,0.0,-0.0,0.685192,CDC inhibitor,CDK1|RPS6KB1
ibrutinib,BRD-A35869383,A375,0.0,0.0,-0.0,0.284768,BTK inhibitor,BTK|BLK|BMX
KIN001-244,BRD-K09186807,A375,0.0,0.0,-0.0,0.31121,PDK1 Inhibitor,PDPK1
OSI-930,BRD-K25340465,A375,0.0,0.0,-0.0,0.250434,KIT inhibitor|VEGFR inhibitor,KIT|KDR|PDGFB|PDGFRB
XMD-885,BRD-K64857848,A375,0.0,0.0,-0.0,0.282388,MAP kinase inhibitor,MAPK7|LRRK2
tanespimycin,BRD-A61304759,A375,0.0,0.0,-0.0,0.585509,,
QL-XII-47,BRD-K99252563,SKBR3,0.0,0.0,-0.0,0.367396,,
torin-1,BRD-K40175214,SKBR3,0.0,0.0,-0.0,0.377322,MTOR inhibitor|PI3K inhibitor,MTOR|PIK3CA
withaferin-a,BRD-K88378636,SKBR3,0.0,0.0,-0.0,0.342492,IKK inhibitor,IKBKB|NAMPT
tivozanib,BRD-K53414658,CD34,0.0,0.0,-0.0,0.40598,VEGFR inhibitor,FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB
NVP-BGJ398,BRD-K42728290,ASC,0.0,0.0,-0.0,0.261446,FGFR inhibitor,FGFR1|FGFR2|FGFR3|FGFR4|KDR
quizartinib,BRD-K93918653,ASC,0.0,0.0,-0.0,0.655761,FLT3 inhibitor,FLT3|CSF1R|KIT|RET|PDGFRA|PDGFRB
WZ-4002,BRD-K72420232,ASC,0.0,0.0,-0.0,0.263376,EGFR inhibitor,EGFR|ERBB2
rebastinib,BRD-K76694128,ASC,0.0,0.0,-0.0,0.300749,Bcr-Abl inhibitor|TIE tyrosine kinase inhibitor|VEGFR inhibitor,ABL1|BCR|FLT3|FGR|HCK|KDR|LYN|TEK|SRC
pazopanib,BRD-K74514084,ASC,0.0,0.0,-0.0,0.431096,VEGFR inhibitor|KIT inhibitor|PDGFR inhibitor,KDR|KIT|FLT1|FLT4|PDGFRB|PDGFRA|BRAF|CYP2B6|CYP2C8|CYP2E1|DDR2|CSF1R|FGF1|FGFR1|FGFR3|ITK|SH2B3
sunitinib,BRD-K42828737,ASC,0.0,0.0,-0.0,0.51745,FLT3 inhibitor|KIT inhibitor|PDGFR inhibitor|RET inhibitor|VEGFR inhibitor,PDGFRB|FLT1|FLT3|FLT4|KDR|KIT|PDGFRA|RET
AST-1306,BRD-K26838195,ASC,0.0,0.0,-0.0,0.209213,EGFR inhibitor,EGFR|ERBB2|ERBB4
dinaciclib,BRD-K13662825,ASC,0.0,0.0,-0.0,0.752607,CDK inhibitor,CDK1|CDK2|CDK9|CDK5|CCNT1
AZ-628,BRD-K05804044,ASC,0.0,0.0,-0.0,0.352991,RAF inhibitor,BRAF|RAF1
SB-216763,BRD-K59184148,ASC,0.0,0.0,-0.0,0.486588,GSK inhibitor,GSK3B|CCNA2|CDK2|GSK3A
tivozanib,BRD-K53414658,ASC,0.0,0.0,-0.0,0.459828,VEGFR inhibitor,FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB
TPCA-1,BRD-K51575138,ASC,0.0,0.0,-0.0,0.208686,IKK inhibitor,IKBKB
NVP-TAE226,BRD-K21025364,A549,0.0,0.0,-0.0,0.550299,Protein tyrosine kinase inhibitor,IGF1R|PTK2
motesanib,BRD-K99616396,A549,0.0,0.0,-0.0,0.238708,KIT inhibitor|PDGFR inhibitor|VEGFR inhibitor,FLT1|FLT4|KDR|KIT|PDGFRA|RET
KIN001-244,BRD-K09186807,A549,0.0,0.0,-0.0,0.323037,PDK1 Inhibitor,PDPK1
XMD-885,BRD-K64857848,HEK293,0.0,0.0,-0.0,0.44072,MAP kinase inhibitor,MAPK7|LRRK2
tanespimycin,BRD-A61304759,HEK293,0.0,0.0,-0.0,0.395453,,
BMS-509744,BRD-A13021932,HA1E,0.0,0.0,-0.0,0.23551,ITK inhibitor,
NVP-TAE226,BRD-K21025364,HA1E,0.0,0.0,-0.0,0.250031,Protein tyrosine kinase inhibitor,IGF1R|PTK2
SB-525334,BRD-K37720887,HA1E,0.0,0.0,-0.0,0.316435,TGF-beta receptor inhibitor,TGFBR1
PHA-767491,BRD-K50000283,HA1E,0.0,0.0,-0.0,0.247143,CDC inhibitor,CDK1|RPS6KB1
WZ-7043,BRD-K66847579,HA1E,0.0,0.0,-0.0,0.240413,,
OSI-930,BRD-K25340465,HA1E,0.0,0.0,-0.0,0.240046,KIT inhibitor|VEGFR inhibitor,KIT|KDR|PDGFB|PDGFRB
tivantinib,BRD-K33379087,HA1E,0.0,0.0,-0.0,0.300625,Tyrosine kinase inhibitor,MET
motesanib,BRD-K99616396,CD34,0.0,0.0,-0.0,0.324498,KIT inhibitor|PDGFR inhibitor|VEGFR inhibitor,FLT1|FLT4|KDR|KIT|PDGFRA|RET
pazopanib,BRD-K74514084,CD34,0.0,0.0,-0.0,0.293714,VEGFR inhibitor|KIT inhibitor|PDGFR inhibitor,KDR|KIT|FLT1|FLT4|PDGFRB|PDGFRA|BRAF|CYP2B6|CYP2C8|CYP2E1|DDR2|CSF1R|FGF1|FGFR1|FGFR3|ITK|SH2B3
AST-1306,BRD-K26838195,CD34,0.0,0.0,-0.0,0.247869,EGFR inhibitor,EGFR|ERBB2|ERBB4
BRD-K68336408,BRD-K68336408,CD34,0.0,0.0,-0.0,0.206631,EGFR inhibitor,EGFR|MAPK14
AZD-4547,BRD-K28392481,CD34,0.0,0.0,-0.0,0.45075,FGFR inhibitor,FGF2|FGFR1|FGFR2|FGFR3|FGFR4|IGF1R|KDR
AZ-628,BRD-K05804044,CD34,0.0,0.0,-0.0,0.34213,RAF inhibitor,BRAF|RAF1
SB-216763,BRD-K59184148,CD34,0.0,0.0,-0.0,0.200365,GSK inhibitor,GSK3B|CCNA2|CDK2|GSK3A
GSK-1059615,BRD-K02708799,HELA,0.0,0.0,-0.0,0.56618,,
sunitinib,BRD-K42828737,HELA,0.0,0.0,-0.0,0.398529,FLT3 inhibitor|KIT inhibitor|PDGFR inhibitor|RET inhibitor|VEGFR inhibitor,PDGFRB|FLT1|FLT3|FLT4|KDR|KIT|PDGFRA|RET
AST-1306,BRD-K26838195,HELA,0.0,0.0,-0.0,0.304918,EGFR inhibitor,EGFR|ERBB2|ERBB4
WZ-7043,BRD-K66847579,HELA,0.0,0.0,-0.0,0.291181,,
BIX-02189,BRD-K73368362,HELA,0.0,0.0,-0.0,0.214373,MEK inhibitor,MAP2K5|MAPK7
SGI-1776,BRD-K80700417,HELA,0.0,0.0,-0.0,0.352253,PIM inhibitor,PIM1|FLT3|PIM2|PIM3
XMD-885,BRD-K64857848,HELA,0.0,0.0,-0.0,0.376096,MAP kinase inhibitor,MAPK7|LRRK2
BGT-226,BRD-K29415052,HEK293,0.0,0.0,-0.0,0.541939,PI3K inhibitor,MTOR|PIK3CG|PIK3CA|PIK3CB
HG-14-10-04,BRD-K20526256,HEK293,0.0,0.0,-0.0,0.386515,,
MLN-0128,BRD-K59317601,HEK293,0.0,0.0,-0.0,0.517774,MTOR inhibitor,MTOR|PIK3CA|PIK3CD|PIK3CG
everolimus,BRD-A25736793,HEK293,0.0,0.0,-0.0,0.302309,,
PHA-767491,BRD-K50000283,HEK293,0.0,0.0,-0.0,0.810982,CDC inhibitor,CDK1|RPS6KB1
rebastinib,BRD-K76694128,HEK293,0.0,0.0,-0.0,0.259954,Bcr-Abl inhibitor|TIE tyrosine kinase inhibitor|VEGFR inhibitor,ABL1|BCR|FLT3|FGR|HCK|KDR|LYN|TEK|SRC
pazopanib,BRD-K74514084,HEK293,0.0,0.0,-0.0,0.222996,VEGFR inhibitor|KIT inhibitor|PDGFR inhibitor,KDR|KIT|FLT1|FLT4|PDGFRB|PDGFRA|BRAF|CYP2B6|CYP2C8|CYP2E1|DDR2|CSF1R|FGF1|FGFR1|FGFR3|ITK|SH2B3
tivantinib,BRD-K33379087,HEK293,0.0,0.0,-0.0,0.30434,Tyrosine kinase inhibitor,MET
sirolimus,BRD-A79768653,HEK293,0.0,0.0,-0.0,0.332246,MTOR inhibitor,MTOR|FKBP1A|CCR5|FGF2
vorinostat,BRD-K81418486,HUVEC,0.0,0.0,-0.0,0.656752,HDAC inhibitor,HDAC1|HDAC2|HDAC3|HDAC6|HDAC8|HDAC10|HDAC11|HDAC5|HDAC9
BMS-509744,BRD-A13021932,HEPG2,0.0,0.0,-0.0,0.322909,ITK inhibitor,
BGT-226,BRD-K29415052,HEPG2,0.0,0.0,-0.0,0.27133,PI3K inhibitor,MTOR|PIK3CG|PIK3CA|PIK3CB
BRD-K09991945,BRD-K09991945,HEPG2,0.0,0.0,-0.0,0.277296,PKC inhibitor,GSK3B
NVP-TAE226,BRD-K21025364,HEPG2,0.0,0.0,-0.0,0.293015,Protein tyrosine kinase inhibitor,IGF1R|PTK2
PHA-767491,BRD-K50000283,HEPG2,0.0,0.0,-0.0,0.210639,CDC inhibitor,CDK1|RPS6KB1
ibrutinib,BRD-A35869383,HEPG2,0.0,0.0,-0.0,0.223177,BTK inhibitor,BTK|BLK|BMX
PF-04217903,BRD-K73319509,HEPG2,0.0,0.0,-0.0,0.416117,MET inhibitor,MET
SGI-1776,BRD-K80700417,HEPG2,0.0,0.0,-0.0,0.330762,PIM inhibitor,PIM1|FLT3|PIM2|PIM3
tivantinib,BRD-K33379087,HEPG2,0.0,0.0,-0.0,0.213287,Tyrosine kinase inhibitor,MET
BGT-226,BRD-K29415052,HELA,0.0,0.0,-0.0,0.597233,PI3K inhibitor,MTOR|PIK3CG|PIK3CA|PIK3CB
NVP-TAE226,BRD-K21025364,HELA,0.0,0.0,-0.0,0.28488,Protein tyrosine kinase inhibitor,IGF1R|PTK2
HG-14-10-04,BRD-K20526256,HELA,0.0,0.0,-0.0,0.541578,,
MLN-0128,BRD-K59317601,HELA,0.0,0.0,-0.0,0.634598,MTOR inhibitor,MTOR|PIK3CA|PIK3CD|PIK3CG
everolimus,BRD-A25736793,HELA,0.0,0.0,-0.0,0.20684,,
HG-9-91-01,BRD-K26760349,HELA,0.0,0.0,-0.0,0.382007,,
AZ-628,BRD-K05804044,MCF10A,0.0,0.0,-0.0,0.204846,RAF inhibitor,BRAF|RAF1
idelalisib,BRD-K60866521,HUVEC,0.0,0.0,-0.0,0.21921,PI3K inhibitor,PIK3CD|PIK3CG|CCL3|CCL4|PIK3CA|PIK3CB
BMS-509744,BRD-A13021932,HUVEC,0.0,0.0,-0.0,0.453138,ITK inhibitor,
AZD-9291,BRD-K42805893,HUVEC,0.0,0.0,-0.0,0.609282,EGFR inhibitor,EGFR
BRD-K09991945,BRD-K09991945,HUVEC,0.0,0.0,-0.0,0.369325,PKC inhibitor,GSK3B
everolimus,BRD-A25736793,HUVEC,0.0,0.0,-0.0,0.425682,,
KIN001-270,BRD-K24050847,HUVEC,0.0,0.0,-0.0,0.224012,,
rebastinib,BRD-K76694128,HUVEC,0.0,0.0,-0.0,0.45965,Bcr-Abl inhibitor|TIE tyrosine kinase inhibitor|VEGFR inhibitor,ABL1|BCR|FLT3|FGR|HCK|KDR|LYN|TEK|SRC
sunitinib,BRD-K42828737,HUVEC,0.0,0.0,-0.0,0.495696,FLT3 inhibitor|KIT inhibitor|PDGFR inhibitor|RET inhibitor|VEGFR inhibitor,PDGFRB|FLT1|FLT3|FLT4|KDR|KIT|PDGFRA|RET
KW-2449,BRD-K21718444,HUVEC,0.0,0.0,-0.0,0.412955,Abl inhibitor|Aurora kinase inhibitor|FLT3 inhibitor,FLT3|ABL1|AURKA|FGFR1|AURKB
AZD-4547,BRD-K28392481,HUVEC,0.0,0.0,-0.0,0.476824,FGFR inhibitor,FGF2|FGFR1|FGFR2|FGFR3|FGFR4|IGF1R|KDR
AZ-628,BRD-K05804044,HUVEC,0.0,0.0,-0.0,0.469856,RAF inhibitor,BRAF|RAF1
BIX-02189,BRD-K73368362,HUVEC,0.0,0.0,-0.0,0.209161,MEK inhibitor,MAP2K5|MAPK7
tivantinib,BRD-K33379087,HUVEC,0.0,0.0,-0.0,0.459398,Tyrosine kinase inhibitor,MET
TPCA-1,BRD-K51575138,HUVEC,0.0,0.0,-0.0,0.402122,IKK inhibitor,IKBKB
tanespimycin,BRD-A61304759,HUVEC,0.0,0.0,-0.0,0.639291,,
SAR-245409,BRD-K75308783,NPC,0.0,0.0,-0.0,0.234235,PI3K inhibitor,MTOR|PIK3CG
tivozanib,BRD-K53414658,NPC,0.0,0.0,-0.0,0.541108,VEGFR inhibitor,FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB
tivantinib,BRD-K33379087,NPC,0.0,0.0,-0.0,0.484549,Tyrosine kinase inhibitor,MET
TPCA-1,BRD-K51575138,NPC,0.0,0.0,-0.0,0.238931,IKK inhibitor,IKBKB
vandetanib,BRD-K77625799,MDAMB231,0.0,0.0,-0.0,0.41047,EGFR inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,EGFR|KDR|RET|FLT1|FLT4|PTK6|TEK|FLT3|KIT|EPHA1|EPHA10|EPHA2|EPHA3|EPHA4|EPHA5|EPHA6|EPHA7|EPHA8|EPHB1|EPHB2|EPHB3|EPHB4|EPHB6|ERBB2|ERBB3|ERBB4|SRC|VEGFA
BS-181,BRD-K31313613,MDAMB231,0.0,0.0,-0.0,0.276878,CDK inhibitor,CDK7
HG-9-91-01,BRD-K26760349,MDAMB231,0.0,0.0,-0.0,0.586171,,
masitinib,BRD-K71035033,MDAMB231,0.0,0.0,-0.0,0.354541,KIT inhibitor|PDGFR inhibitor|Src inhibitor,KIT|FGFR3|LYN|PDGFRB|PDGFRA
XMD-885,BRD-K64857848,MDAMB231,0.0,0.0,-0.0,0.286997,MAP kinase inhibitor,MAPK7|LRRK2
HG-14-10-04,BRD-K20526256,MCF10A,0.0,0.0,-0.0,0.666137,,
HG-9-91-01,BRD-K26760349,MCF10A,0.0,0.0,-0.0,0.273816,,
PHA-767491,BRD-K50000283,MCF10A,0.0,0.0,-0.0,0.286058,CDC inhibitor,CDK1|RPS6KB1
sunitinib,BRD-K42828737,MCF10A,0.0,0.0,-0.0,0.414,FLT3 inhibitor|KIT inhibitor|PDGFR inhibitor|RET inhibitor|VEGFR inhibitor,PDGFRB|FLT1|FLT3|FLT4|KDR|KIT|PDGFRA|RET
AST-1306,BRD-K26838195,MCF10A,0.0,0.0,-0.0,0.734323,EGFR inhibitor,EGFR|ERBB2|ERBB4
ibrutinib,BRD-A35869383,MCF10A,0.0,0.0,-0.0,0.621492,BTK inhibitor,BTK|BLK|BMX
BRD-K68336408,BRD-K68336408,MCF10A,0.0,0.0,-0.0,0.683811,EGFR inhibitor,EGFR|MAPK14
SGI-1776,BRD-K80700417,PC3,0.0,0.0,-0.0,0.265606,PIM inhibitor,PIM1|FLT3|PIM2|PIM3
BGT-226,BRD-K29415052,NPC,0.0,0.0,-0.0,0.565429,PI3K inhibitor,MTOR|PIK3CG|PIK3CA|PIK3CB
MLN-0128,BRD-K59317601,NPC,0.0,0.0,-0.0,0.572764,MTOR inhibitor,MTOR|PIK3CA|PIK3CD|PIK3CG
GSK-1059615,BRD-K02708799,NPC,0.0,0.0,-0.0,0.292531,,
doramapimod,BRD-K74065929,NPC,0.0,0.0,-0.0,0.215062,P38 MAPK inhibitor,MAPK14|MAPK11|MAPK12|DDR2|MAPK13
AST-1306,BRD-K26838195,NPC,0.0,0.0,-0.0,0.217653,EGFR inhibitor,EGFR|ERBB2|ERBB4
WZ-7043,BRD-K66847579,NPC,0.0,0.0,-0.0,0.244165,,
AZD-4547,BRD-K28392481,NPC,0.0,0.0,-0.0,0.829435,FGFR inhibitor,FGF2|FGFR1|FGFR2|FGFR3|FGFR4|IGF1R|KDR
OSI-930,BRD-K25340465,NPC,0.0,0.0,-0.0,0.247027,KIT inhibitor|VEGFR inhibitor,KIT|KDR|PDGFB|PDGFRB
SB-216763,BRD-K59184148,NPC,0.0,0.0,-0.0,0.445341,GSK inhibitor,GSK3B|CCNA2|CDK2|GSK3A
XMD-885,BRD-K64857848,NPC,0.0,0.0,-0.0,0.649152,MAP kinase inhibitor,MAPK7|LRRK2
NVP-BGJ398,BRD-K42728290,NPC,0.0,0.0,-0.0,0.690006,FGFR inhibitor,FGFR1|FGFR2|FGFR3|FGFR4|KDR
BMS-509744,BRD-A13021932,NPC,0.0,0.0,-0.0,0.603685,ITK inhibitor,
FR-180204,BRD-K68756823,NPC,0.0,0.0,-0.0,0.203669,MAP kinase inhibitor,MAPK1|MAPK3
PHA-767491,BRD-K50000283,NPC,0.0,0.0,-0.0,0.310541,CDC inhibitor,CDK1|RPS6KB1
BIX-02189,BRD-K73368362,NPC,0.0,0.0,-0.0,0.283473,MEK inhibitor,MAP2K5|MAPK7
KIN001-244,BRD-K09186807,SKL,0.0,0.0,-0.0,0.305627,PDK1 Inhibitor,PDPK1
KW-2449,BRD-K21718444,SKL,0.0,0.0,-0.0,0.367451,Abl inhibitor|Aurora kinase inhibitor|FLT3 inhibitor,FLT3|ABL1|AURKA|FGFR1|AURKB
dinaciclib,BRD-K13662825,SKL,0.0,0.0,-0.0,0.736143,CDK inhibitor,CDK1|CDK2|CDK9|CDK5|CCNT1
tivantinib,BRD-K33379087,SKL,0.0,0.0,-0.0,0.204975,Tyrosine kinase inhibitor,MET
mitoxantrone,BRD-K21680192,SKL,0.0,0.0,-0.0,0.483855,Topoisomerase inhibitor,TOP2A|PIM1
XMD-885,BRD-K64857848,SKL,0.0,0.0,-0.0,0.411337,MAP kinase inhibitor,MAPK7|LRRK2
vorinostat,BRD-K81418486,SKL,0.0,0.0,-0.0,0.624631,HDAC inhibitor,HDAC1|HDAC2|HDAC3|HDAC6|HDAC8|HDAC10|HDAC11|HDAC5|HDAC9
NVP-BGJ398,BRD-K42728290,PC3,0.0,0.0,-0.0,0.203321,FGFR inhibitor,FGFR1|FGFR2|FGFR3|FGFR4|KDR
BGT-226,BRD-K29415052,PC3,0.0,0.0,-0.0,0.580687,PI3K inhibitor,MTOR|PIK3CG|PIK3CA|PIK3CB
NVP-TAE226,BRD-K21025364,PC3,0.0,0.0,-0.0,0.274506,Protein tyrosine kinase inhibitor,IGF1R|PTK2
FR-180204,BRD-K68756823,PC3,0.0,0.0,-0.0,0.263976,MAP kinase inhibitor,MAPK1|MAPK3
HG-14-10-04,BRD-K20526256,PC3,0.0,0.0,-0.0,0.425404,,
everolimus,BRD-A25736793,PC3,0.0,0.0,-0.0,0.366688,,
BMS-777607,BRD-K40738845,PC3,0.0,0.0,-0.0,0.251766,AXL kinase inhibitor|FLT3 inhibitor|HGF receptor inhibitor|Macrophage inhibitor|MET inhibitor|Tyrosine kinase inhibitor,MET|AXL|MERTK|MST1R|TYRO3|FLT3
doramapimod,BRD-K74065929,PC3,0.0,0.0,-0.0,0.230369,P38 MAPK inhibitor,MAPK14|MAPK11|MAPK12|DDR2|MAPK13
GDC-0068,BRD-K43002773,PC3,0.0,0.0,-0.0,0.229125,AKT inhibitor,AKT1|AKT2|AKT3|CYP3A5|PRKG1
