pert_iname,pert_id,cell_iname,raw_cs,norm_cs,fdr_q_nlog10,tas,moa,target_name
doramapimod,BRD-K74065929,THP1,0.2458,1.0211,0.4896,0.225545,P38 MAPK inhibitor,MAPK14|MAPK11|MAPK12|DDR2|MAPK13
ZM-447439,BRD-K72703948,HME1,0.2459,1.0215,0.4899,0.266772,Aurora kinase inhibitor,AURKA|AURKB
linifanib,BRD-K99749624,BJAB,0.2459,1.0213,0.4897,0.747839,PDGFR inhibitor|VEGFR inhibitor,CSF1R|KDR|PDGFRB|FLT1|FLT3|FLT4|PDGFRA|CSF1|KIT|RET|TEK
nicergoline,BRD-K76810206,A375,0.246,1.022,0.4899,0.262328,Adrenergic receptor antagonist,ADRA1A
azilsartan-medoxomil,BRD-K25723200,A375,0.246,1.022,0.4899,0.470532,ACE inhibitor|Angiotensin receptor antagonist|Insulin sensitizer,AGTR2|INS|AGTR1
anacardic-acid,BRD-K66989831,HA1E,0.246,1.022,0.4899,0.253783,Glyceraldehyde 3-phosphate dehydrogenase inhibitor,
BIX-01294,BRD-K26818574,A549,0.246,1.0219,0.4899,0.346181,DNA inhibitor|Histone lysine methyltransferase inhibitor,EHMT2|EHMT1
oglemilast,BRD-K92303087,PC3,0.246,1.0221,0.4899,0.228492,Phosphodiesterase inhibitor,
topiroxostat,BRD-K77561571,YAPC,0.2461,1.0222,0.49,0.21561,Xanthine oxidase inhibitor,XDH
XAV-939,BRD-K12762134,HCC515,0.2461,1.0222,0.49,0.260909,Tankyrase inhibitor,TNKS|TNKS2
amiodarone,BRD-K17561142,HELA,0.2461,1.0224,0.4902,0.314842,Potassium channel antagonist,KCNH2|CHRM3|CYP2C8|SCN5A|ADRB1|CACNA1H|CACNA2D2|KCNA7
kenpaullone,BRD-K37312348,NPC,0.2461,1.0223,0.49,0.323642,CDK inhibitor|GSK inhibitor,GSK3B|CDK1|CDK5|CDK2|LCK|CCNB1
I-BET-762,BRD-K08109215,CD34,0.2462,1.0229,0.4937,0.485959,Bromodomain inhibitor,BRD2|BRD3|BRD4|APOA1
NSC-95397,BRD-K68143200,VCAP,0.2462,1.0229,0.493,0.408624,CDC inhibitor,CASP3|CDC25A|CDC25B
calcipotriol,BRD-K56429665,PC3,0.2462,1.0228,0.4922,0.44831,Vitamin D receptor agonist,VDR
dorsomorphin,BRD-K54233340,NCIH508,0.2462,1.0229,0.4937,0.205373,AMPK inhibitor,ACVR1|BMPR1A|BMPR1B|EPHA2|FKBP1A|FLT1|FLT3|KDR|LCK|MKNK1|PRKAA1|RPS6KA1|SRC
ICI-162846,BRD-K66782112,MCF7,0.2462,1.0229,0.4937,0.202868,Histamine receptor antagonist,
GP-1a,BRD-K65285700,A375,0.2462,1.0225,0.4914,0.285649,Cannabinoid receptor agonist,CNR2
lapatinib,BRD-K19687926,MCF10A,0.2462,1.0226,0.4914,0.248498,EGFR inhibitor|ERBB2 inhibitor,EGFR|ERBB2|CYP3A5
nelfinavir,BRD-K74117820,MCF7,0.2462,1.0228,0.4921,0.468164,HIV inhibitor,CYP2C19|CYP3A7|CYP3A5|CYP1A2|CYP2B6|CYP2C9|CYP2D6|CYP3A4
alpelisib,BRD-K54997624,BT20,0.2462,1.0226,0.4914,0.301111,PI3K inhibitor,PIK3CA|PIK3CB|PIK3CD|PIK3CG
TYRPHOSTIN-46,BRD-K60184833,NPC,0.2463,1.023,0.4939,0.209489,Tyrosine kinase inhibitor,EGFR
mycophenolate-mofetil,BRD-K92428153,HELA,0.2463,1.0232,0.4939,0.487617,Inosine monophosphate dehydrogenase inhibitor|Dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Inositol monophosphatase inhibitor,IMPDH1|IMPDH2|HCAR2
JTC-801,BRD-K17705806,A375,0.2463,1.0232,0.4939,0.732677,Opioid receptor antagonist,OPRL1
PI-103,BRD-K67868012,HCT116,0.2464,1.0235,0.4944,0.262714,PI3K inhibitor|MTOR inhibitor,PIK3CA|PIK3CG|MTOR|PIK3CB|PIK3CD|PRKDC
WAY-170523,BRD-K36198571,A375,0.2464,1.0236,0.495,0.339614,Metalloproteinase inhibitor,MMP13
linsitinib,BRD-K86118762,HCC515,0.2464,1.0234,0.4943,0.447534,IGF-1 inhibitor,IGF1R|INSR|INSRR
erlotinib,BRD-K70401845,OCILY19,0.2464,1.0235,0.4948,0.41758,EGFR inhibitor,EGFR|NR1I2
AZD-8055,BRD-K69932463,U937,0.2464,1.0235,0.495,0.357436,MTOR inhibitor,MTOR
pilaralisib,BRD-K49456274,NALM6,0.2464,1.0235,0.4944,0.227663,PI3K inhibitor,
GDC-0941,BRD-K52911425,MCF7,0.2465,1.0242,0.4987,0.351452,PI3K inhibitor,PIK3CG|PIK3CA|PIK3CB|PIK3CD
felodipine,BRD-A30815329,MCF7,0.2465,1.0238,0.4979,0.290968,Calcium channel blocker,CACNA1C|CACNA1D|CACNA1S|NR3C2|CACNA1F|CACNA1H|CACNA2D1|CACNA2D2|CACNB2|CALM1|CFTR|PDE1A|PDE1B|TNNC1|TNNC2
chloroxine,BRD-K17075857,HEPG2,0.2465,1.0239,0.4985,0.247771,Opioid receptor antagonist,OPRK1
MK-1775,BRD-K54256913,MCF10A,0.2466,1.0245,0.5023,0.237391,WEE1 kinase inhibitor,WEE1
ibrutinib,BRD-K70301465,HA1E,0.2466,1.0245,0.5018,0.24541,BTK inhibitor,BTK|BLK|BMX
ZM-447439,BRD-K72703948,KMS34,0.2466,1.0244,0.5008,0.303153,Aurora kinase inhibitor,AURKA|AURKB
linopirdine,BRD-K59332007,MDAMB231,0.2466,1.0244,0.5012,0.217566,Potassium channel antagonist,KCNQ2|KCNQ3|KCNQ4|KCNQ5
pitavastatin,BRD-K75958547,YAPC,0.2466,1.0243,0.5004,0.424765,HMGCR inhibitor,HMGCR|APOA1|CYP2C8
cediranib,BRD-K86930074,MCF7,0.2467,1.0249,0.5023,0.291335,VEGFR inhibitor|KIT inhibitor,KDR|FLT1|FLT4|KIT|PDGFRB|CSF1R|FLT3|PDGFRA
benactyzine,BRD-K85030058,HA1E,0.2467,1.0246,0.5023,0.23628,Butyrylcholinesterase inhibitor,
oprozomib,BRD-A36331462,PC3,0.2467,1.0246,0.5023,0.493804,Proteasome inhibitor,
afatinib,BRD-K66175015,NCIH2073,0.2467,1.0248,0.5023,0.438684,EGFR inhibitor,EGFR|ERBB2|ERBB4
pyrimethamine,BRD-K88429204,PC3,0.2467,1.0249,0.5023,0.472214,Dihydrofolate reductase inhibitor,DHFRP1|HEXA|STAT3|DHFR|SLC47A1
MLN-4924,BRD-K67844266,HELA,0.2467,1.0249,0.5023,0.354869,Nedd activating enzyme inhibitor,NAE1|UBA3
epothilone,BRD-K48935217,ASC,0.2467,1.0246,0.5023,0.210171,Tubulin inhibitor,TUBB
GW-2580,BRD-K24242599,A375,0.2467,1.0249,0.5023,0.246426,CFMS kinase inhibitor,CSF1R
TW-37,BRD-K28360340,HCC515,0.2467,1.0249,0.5023,0.620789,BCL inhibitor,BCL2|BCL2L1|MCL1
GSK-429286A,BRD-A10523515,HME1,0.2468,1.0252,0.5048,0.270562,Rho associated kinase inhibitor,ROCK1
carbacyclin,BRD-K27499107,HCC515,0.2468,1.0251,0.5047,0.242495,PPAR receptor agonist,PTGIR|PPARD
butein,BRD-K17497770,ASC,0.2469,1.0257,0.5062,0.289453,EGFR inhibitor|Src inhibitor,ACE|CXCL8|IL6|SIRT1|SRD5A1|SRD5A2|TNF
doramapimod,BRD-K74065929,HT29,0.2469,1.0256,0.5059,0.312595,P38 MAPK inhibitor,MAPK14|MAPK11|MAPK12|DDR2|MAPK13
ergocornine,BRD-K19360254,MCF7,0.2469,1.0257,0.5059,0.203497,Dopamine receptor agonist,DRD2
heptaminol,BRD-A32988684,MCF7,0.2469,1.0257,0.506,0.227232,Vasoconstrictor,
lucitanib,BRD-K31309378,HELA,0.247,1.0262,0.5081,0.234396,FGFR inhibitor|VEGFR inhibitor,FGFR1|FLT1|KDR|FGFR2|FLT4|CSF1R|KIT|PDGFRA|PDGFRB|RET
pazopanib,BRD-K74514084,NCIH508,0.247,1.026,0.5065,0.235022,VEGFR inhibitor|KIT inhibitor|PDGFR inhibitor,KDR|KIT|FLT1|FLT4|PDGFRB|PDGFRA|BRAF|CYP2B6|CYP2C8|CYP2E1|DDR2|CSF1R|FGF1|FGFR1|FGFR3|ITK|SH2B3
BRD-A18763547,BRD-A18763547,PC3,0.247,1.0262,0.5079,0.333415,Cytochrome P450 inhibitor,
CD-437,BRD-K28907958,HT29,0.247,1.026,0.5065,0.431106,Retinoid receptor agonist,RARG
sufentanil,BRD-K21547160,HA1E,0.247,1.026,0.5067,0.261235,Opioid receptor modulator,OPRM1|OPRD1|OPRK1
TAK-715,BRD-K52751261,A375,0.247,1.026,0.5065,0.285926,P38 MAPK inhibitor,MAPK14|TNF
phenanthridone,BRD-K11163873,HT29,0.2471,1.0267,0.5081,0.207231,PARP inhibitor,PARP1
fenretinide,BRD-K89085489,HCC515,0.2471,1.0264,0.5081,0.255492,Apoptosis stimulant|Retinoid receptor agonist,RARA|CYP2C8|CYP3A5|RARG
BI-2536,BRD-K64890080,MCF10A,0.2472,1.0271,0.5081,0.330458,PLK inhibitor,PLK1|BRD4|PLK2|PLK3
QS-11,BRD-K02526760,PC3,0.2472,1.0269,0.5081,0.442704,ARFGAP inhibitor,ARFGAP1
BRD-K26619122,BRD-K26619122,A375,0.2472,1.027,0.5081,0.212156,GABA receptor antagonist,GABRA1|GABRB2|GABRG2|GLRA1|GLRB
raltitrexed,BRD-K89839824,A549,0.2472,1.0269,0.5081,0.467933,Thymidylate synthase inhibitor,TYMS|FPGS
SCH-79797,BRD-K17140735,HT29,0.2473,1.0271,0.5081,0.640073,Proteasome inhibitor,F2R
BRD-K59058747,BRD-K59058747,PC3,0.2473,1.0271,0.5081,0.200204,Mucolytic,ACY1|CHUK|GRIN1|GRIN2A|GRIN2B|GRIN2D|GRIN3A|GSS|IKBKB|RELA|SLC7A11
Merck60,BRD-K04466929,PC3,0.2474,1.0277,0.5097,0.324888,HDAC inhibitor,HDAC1|HDAC2
NNC-55-0396,BRD-K78122587,MCF7,0.2474,1.0276,0.5097,0.696353,Calcium channel blocker,CATSPER1|CATSPER2|CATSPER3|CATSPER4
PP-30,BRD-K30677119,NCIH596,0.2474,1.0276,0.5097,0.300715,RAF inhibitor,RAF1
naftidrofuryl,BRD-A67862938,HEPG2,0.2474,1.0276,0.5097,0.347486,Adrenergic receptor antagonist,
WZ-3146,BRD-K73293050,MCF7,0.2474,1.0279,0.5112,0.353915,EGFR inhibitor,EGFR
CGP-52432,BRD-A04668240,HA1E,0.2475,1.0282,0.5144,0.33415,GABA receptor antagonist,GABBR1
I-BET-151,BRD-K36363294,THP1,0.2475,1.028,0.514,0.666678,Bromodomain inhibitor,
nabumetone,BRD-K65146499,A375,0.2475,1.0281,0.5144,0.276887,Cyclooxygenase inhibitor,PTGS2|AKR1C3|CYP2B6|CYP2C19|CYP2E1|PTGS1
ciglitazone,BRD-A93000692,A375,0.2475,1.0282,0.5144,0.221892,PPAR receptor agonist,PPARG|INS
LY-294002,BRD-K27305650,HA1E,0.2476,1.0287,0.5144,0.270215,MTOR inhibitor|DNA dependent protein kinase inhibitor|Phosphodiesterase inhibitor|PLK inhibitor,MTOR|PIK3CD|PIK3CG|PIK3CA|PLK1|PRKDC|PIK3CB|PDE2A|AKT1|CHEK1|GSK3B|LCK|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|PRKCA|ROCK1|RPS6KB1|SGK1
cabozantinib,BRD-K51544265,NPC,0.2476,1.0284,0.5144,0.281394,RET inhibitor|VEGFR inhibitor,KDR|MET|FLT3|KIT|RET|TEK|CYP2C19
tioguanine,BRD-K75649340,MCF7,0.2476,1.0284,0.5144,0.481262,Purine antagonist,
apigenin,BRD-K01493881,HT29,0.2476,1.0284,0.5144,0.291811,Casein kinase inhibitor|Cell proliferation inhibitor|Cytochrome P450 inhibitor,CYP1A2|MAOA|ODC1|XDH|AKR1B1|AR|CDK6|CFTR|CYP19A1|CYP1B1|HSD17B1
BRD-K19216856,BRD-K19216856,AGS,0.2476,1.0286,0.5144,0.203723,Nitric oxide synthase inhibitor,
lonidamine,BRD-K78513633,A549,0.2476,1.0286,0.5144,0.309363,Glucokinase inhibitor,GCK
GSK-1838705A,BRD-K06749501,KMS34,0.2476,1.0286,0.5144,0.203723,IGF-1 inhibitor,IGF1R|ALK|INSR|RPS6KA1
PD-198306,BRD-K88677950,HA1E,0.2476,1.0285,0.5144,0.520068,MAP kinase inhibitor|MEK inhibitor,MAPK1|MAPK3|MAP2K1|MAP2K2
BCL2-inhibitor,BRD-K39111395,MCF7,0.2477,1.0289,0.5144,0.256151,BCL inhibitor,
GSK-J4,BRD-K98203492,HT29,0.2477,1.0288,0.5144,0.225535,Histone lysine demethylase inhibitor,KDM6A|KDM6B|TNF
fluvastatin,BRD-K66296774,A375,0.2477,1.029,0.5145,0.614749,HMGCR inhibitor,HMGCR|CYP2C8
vanoxerine,BRD-K32501161,HA1E,0.2478,1.0293,0.5166,0.306023,Dopamine receptor antagonist,SLC6A3|MAOA|MAOB
metatinib,BRD-K27182532,U2OS,0.2478,1.0292,0.516,0.298433,Bcr-Abl inhibitor,KDR|MET|ABL1|BCR
DMP-777,BRD-K54936858,A375,0.2478,1.0294,0.5176,0.312109,Elastase inhibitor,MPO|PI3
PHA-793887,BRD-K64800655,PC3,0.2478,1.0292,0.5151,0.49337,CDK inhibitor,CDK1|CDK2|CDK4|CDK5|CCND1|CCNE1|CDK7|CDK9
LY-2228820,BRD-K59227464,YAPC,0.2478,1.0293,0.5167,0.277327,P38 MAPK inhibitor,MAPK14
BMY-45778,BRD-K84895041,A549,0.2478,1.0295,0.5181,0.233406,IP1 prostacyclin receptor agonist,PTGIR
PCI-34051,BRD-K88742110,NPC,0.2479,1.03,0.5196,0.316163,HDAC inhibitor,HDAC8|IL1B|HDAC1|HDAC10|HDAC6
menadione,BRD-K78126613,HEPG2,0.2479,1.0299,0.5194,0.310419,Mitochondrial inhibitor|Phosphatase inhibitor,PKM|AOX1|BGLAP|F10|F2|F7|F9|GGCX|NQO1|NQO2|PROC|PROS1|PROZ|VKORC1|VKORC1L1
BRD-K47000838,BRD-K47000838,HUVEC,0.2479,1.0298,0.5184,0.670849,Tubulin inhibitor,ACTB
valdecoxib,BRD-K12994359,AGS,0.2479,1.0299,0.5188,0.218776,Cyclooxygenase inhibitor,PTGS2|CYP2C19|CA12
arglabin,BRD-K62734952,HA1E,0.248,1.0301,0.5197,0.383463,Farnesyltransferase inhibitor,FNTA|NFKB1
NVP-AUY922,BRD-K41859756,A549,0.248,1.0304,0.524,0.524263,HSP inhibitor,HSP90AA1|HSP90AB1
sotalol,BRD-A33168282,A375,0.248,1.0301,0.5196,0.234848,Adrenergic receptor antagonist,ADRB1|ADRB2|KCNH2
selamectin,BRD-A58564983,MDAMB231,0.248,1.0301,0.5197,0.355599,Nematocide,
foretinib,BRD-K03449891,THP1,0.248,1.0303,0.5229,0.604001,VEGFR inhibitor,KDR|MET|AXL|FLT3|KIT|MST1R|TEK|FLT1|FLT4
fludarabine,BRD-K66788707,A549,0.248,1.03,0.5196,0.200837,DNA inhibitor,ADA|RRM1|RRM2
BRD-U01690642,BRD-U01690642,PC3,0.248,1.0301,0.5198,0.460594,Isoprenylated protein methylation inhibitor,
HMN-214,BRD-K70511574,NCIH508,0.2481,1.0308,0.524,0.310023,PLK inhibitor,FLT3|KDR|KIT|FLT4|PDGFRB|CSF1R|FLT1|RET|FGFR1|PDGFRA
asiatic-acid,BRD-K35079116,PC3,0.2481,1.0304,0.524,0.767975,Apoptosis stimulant,PYGM
BRD-K74305673,BRD-K74305673,NCIH596,0.2481,1.0306,0.524,0.382851,IKK inhibitor|NFKB inhibitor,
5-BDBD,BRD-K33690734,A375,0.2481,1.0308,0.524,0.481689,Purinergic receptor antagonist,
resveratrol,BRD-K80738081,HUVEC,0.2481,1.0307,0.524,0.2356,Cytochrome P450 inhibitor|SIRT activator,PTGS1|SIRT1|PTGS2|APOA1|BACE1|MAOA|SCN5A|TXNRD1|TXNRD2|XDH|CSNK2A1|NQO2
BMS-509744,BRD-A13021932,HELA,0.2481,1.0306,0.524,0.244803,ITK inhibitor,
SIB-1553A,BRD-A79052425,NPC,0.2481,1.0306,0.524,0.246015,Acetylcholine receptor agonist,CHRNB4
LE-135,BRD-K06593056,HT29,0.2481,1.0305,0.524,0.368549,Retinoid receptor agonist,RARB
AZ-20,BRD-K42436189,PC3,0.2481,1.0304,0.524,0.467527,ATR kinase inhibitor,ATR|MTOR
PAC-1,BRD-K92991072,HCC515,0.2482,1.031,0.5253,0.447362,Caspase activator,CASP3
triclosan,BRD-K41731458,HELA,0.2482,1.0311,0.5253,0.352009,Enoyl-[acyl-carrier-protein] reductase [NADH] inhibitor,DNMT1
niguldipine,BRD-A43331270,A549,0.2482,1.0311,0.5253,0.258001,Adrenergic receptor antagonist|Calcium channel blocker,ADRA1A|CACNA1C
estradiol,BRD-K18910433,PC3,0.2483,1.0313,0.5257,0.278177,Estrogen receptor agonist,
gefitinib,BRD-K64052750,HME1,0.2483,1.0314,0.5264,0.367799,EGFR inhibitor,EGFR|CYP2C19
KIN001-244,BRD-K09186807,MCF7,0.2483,1.0316,0.529,0.252284,PDK1 Inhibitor,PDPK1
scriptaid,BRD-K22503835,MCF10A,0.2483,1.0315,0.5273,0.513618,HDAC inhibitor,HDAC1|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
R-428,BRD-K14870255,MDAMB231,0.2483,1.0316,0.5289,0.322928,AXL kinase inhibitor,AXL
levonorgestrel,BRD-K35189033,MCF7,0.2483,1.0313,0.526,0.25557,Estrogen receptor agonist|Glucocorticoid receptor antagonist|Progesterone receptor agonist|Progesterone receptor antagonist,PGR|CYP2E1|AR|ESR1|SRD5A1
tetracaine,BRD-K45071273,U2OS,0.2483,1.0313,0.5258,0.209293,Membrane integrity inhibitor,SCN9A|SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A
thioridazine,BRD-A84481105,U2OS,0.2483,1.0313,0.5259,0.283601,Dopamine receptor antagonist,DRD2|HTR2A|DRD1|HTR2C|CHRNA7|MALT1|ADRA1A|ADRA1B|DRD3|DRD4|DRD5|HRH1|HTR1A|HTR6|HTR7|KCNH2
heliomycin,BRD-K64517075,HA1E,0.2484,1.0318,0.5299,0.374616,ATP synthase inhibitor|Other antibiotic,
ruxolitinib,BRD-K53972329,K562,0.2484,1.0318,0.5302,0.291003,JAK inhibitor,JAK1|JAK2|TYK2|JAK3
BCI-hydrochloride,BRD-A11007541,HCC515,0.2484,1.0317,0.5293,0.406089,Protein phosphatase inhibitor,
WYE-354,BRD-K77008974,ASC,0.2484,1.0321,0.5312,0.265847,MTOR inhibitor,MTOR
KU-55933,BRD-K25311561,HEK293,0.2485,1.0324,0.5353,0.244801,ATM kinase inhibitor,ATM|PRKDC
PD-173074,BRD-K97764662,HA1E,0.2485,1.0324,0.5339,0.352902,FGFR inhibitor|VEGFR inhibitor,FGFR1|FGFR3|FGFR2|FGFR4|FLT1|FLT4|KDR|PDGFRA|PDGFRB
econazole,BRD-A51820102,MCF7,0.2485,1.0324,0.5339,0.293362,Lanosterol demethylase inhibitor|Bacterial cell wall synthesis inhibitor|Sterol demethylase inhibitor,CYP51A1|NPY1R|NPY2R|TRPM2|TRPV5
cytisine,BRD-A55579717,MDAMB231,0.2485,1.0321,0.5312,0.203123,Acetylcholine receptor agonist,CHRNA4|CHRNB2|CHRNA2|CHRNA3|CHRNA7|CHRNA6|CHRNB4
NVP-BEZ235,BRD-K12184916,NALM6,0.2485,1.0324,0.5353,0.511214,MTOR inhibitor|PI3K inhibitor,
tivozanib,BRD-K53414658,SKL,0.2486,1.0326,0.5361,0.248606,VEGFR inhibitor,FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB
geranylgeraniol,BRD-K95402279,A549,0.2486,1.0325,0.536,0.218542,Farnesyltransferase inhibitor,
CTS-1027,BRD-K53508936,A375,0.2487,1.0332,0.5401,0.362003,Metalloproteinase inhibitor,MMP13|MMP2|MMP3|MMP9|MMP12|MMP14|MMP8|MMP1
GW-5074,BRD-K39520573,PC3,0.2487,1.0333,0.5401,0.233888,RAF inhibitor|LRRK inhibitor,RAF1|LRRK1|LRRK2|NTRK1
sirolimus,BRD-A79768653,PC3,0.2487,1.0331,0.5363,0.434692,MTOR inhibitor,MTOR|FKBP1A|CCR5|FGF2
NSC-23766,BRD-A80213327,NOMO1,0.2487,1.0331,0.5363,0.203447,Ras GTPase inhibitor,
MK-2461,BRD-K56405753,YAPC,0.2487,1.0331,0.5398,0.283498,FGFR inhibitor|VEGFR inhibitor,FGFR1|FGFR2|FGFR3|FLT1|FLT3|MET|FLT4|KDR|MERTK|MST1R|NTRK1|NTRK2|PDGFRB
mometasone,BRD-K60640630,ASC,0.2487,1.0329,0.5361,0.213693,Glucocorticoid receptor agonist|Immunosuppressant,NR3C1
DCPIB,BRD-A39255369,MCF7,0.2487,1.0331,0.538,0.210657,Chloride channel blocker|Gap junction modulator|Glutamate inhibitor,SLC1A2
remacemide,BRD-A36074203,HT29,0.2488,1.0335,0.5401,0.253644,Glutamate receptor antagonist,GRIN1
spiperone,BRD-K55468218,MCF7,0.2488,1.0337,0.5412,0.401696,Dopamine receptor antagonist,DRD2|ADRA1A|DRD3|DRD4|HTR1A|HTR2A|HTR7|ADRA1B|ADRA1D|DRD1|DRD5|HTR1D|HTR2B|HTR2C|HTR6
DL-PDMP,BRD-K05653692,PC3,0.2488,1.0336,0.541,0.370968,Glucosyltransferase inhibitor,UGCG|ASAH1
necrostatin-1,BRD-A36318220,PC3,0.2488,1.0335,0.5401,0.254519,RIPK inhibitor,IDO1|KRR1|RIPK1
phenylbutazone,BRD-K10843433,HCC515,0.2488,1.0334,0.5401,0.208363,Cyclooxygenase inhibitor|Prostanoid receptor antagonist,PTGS2|PTGS1|PTGIS
tolcapone,BRD-K10852020,HA1E,0.2488,1.0333,0.5401,0.22939,Catechol O methyltransferase inhibitor,COMT|TTR
purmorphamine,BRD-K73397362,HA1E,0.2488,1.0334,0.5401,0.357451,Smoothened receptor agonist,SMO|DHH|IHH|PTCH1
mirin,BRD-K55420858,HA1E,0.2488,1.0335,0.5401,0.257008,MRE11A exonuclease inhibitor,MRE11A
YM-201636,BRD-K48488978,BT20,0.2489,1.0338,0.5415,0.328394,PI3K inhibitor,
TPCA-1,BRD-K51575138,MCF7,0.2489,1.0338,0.5415,0.200204,IKK inhibitor,IKBKB
BRD-A95513702,BRD-A95513702,A375,0.2489,1.034,0.5418,0.23929,Aromatase inhibitor,
hydrocortisone-hemisuccinate,BRD-A07000685,HA1E,0.2489,1.0338,0.5415,0.261133,Glucocorticoid receptor agonist,NR3C1
puromycin,BRD-K36007650,HT29,0.2489,1.0337,0.5415,0.480052,Protein synthesis inhibitor,RPL10L|RPL11|RPL13A|RPL15|RPL19|RPL23|RPL23A|RPL26L1|RPL3|RPL37|RPL8|RSL24D1|SNU13
zaleplon,BRD-K92657060,HA1E,0.2489,1.034,0.5417,0.21432,Benzodiazepine receptor agonist,GABRA1|AOX1|GABRB1|GABRG2|TSPO
BRD-K68873215,BRD-K68873215,A375,0.2489,1.0339,0.5415,0.288693,Phosphodiesterase inhibitor,
isocarboxazid,BRD-K93332168,MCF7,0.249,1.0343,0.5432,0.210705,Monoamine oxidase inhibitor,MAOA|MAOB
MLN-4924,BRD-K67844266,AGS,0.249,1.0345,0.5432,0.344813,Nedd activating enzyme inhibitor,NAE1|UBA3
RS-504393,BRD-K87510569,HT29,0.2491,1.0349,0.5437,0.301089,CC chemokine receptor antagonist,CCR2|CCL2
erythromycin-estolate,BRD-K39746403,MCF7,0.2491,1.0348,0.5437,0.234586,Bacterial 50S ribosomal subunit inhibitor,ABCB1|ALB|CYP3A4|CYP51A1|KCNH2|MLNR|SLC47A1
KIN001-055,BRD-K68407802,HELA,0.2492,1.0354,0.5437,0.224888,EGFR inhibitor|JAK inhibitor|Leukotriene inhibitor|Mediator release inhibitor,JAK3
clofibric-acid,BRD-K19111024,HEPG2,0.2492,1.0353,0.5437,0.225383,PPAR receptor agonist,PPARA
zosuquidar,BRD-K70557564,YAPC,0.2492,1.0351,0.5437,0.381794,P-glycoprotein inhibitor,ABCB1|ABCB4
purvalanol-a,BRD-K50836978,HA1E,0.2493,1.0357,0.5437,0.5205,CDK inhibitor|DYRK inhibitor,CDK1|CDK2|CDK4|CDK5|CCND1|CCNE1|CSNK1G3|RPS6KA1|SRC
hydroxyprogesterone-caproate,BRD-K70264088,MCF10A,0.2493,1.0355,0.5437,0.482304,Progesterone receptor agonist,
AT-7867,BRD-K12040459,MDAMB231,0.2493,1.0354,0.5437,0.41542,AKT inhibitor,AKT2|ROCK2|GSK3B|PKIA|PRKACA
torin-1,BRD-K40175214,YAPC,0.2493,1.0356,0.5437,0.249125,MTOR inhibitor|PI3K inhibitor,MTOR|PIK3CA
etoposide,BRD-K37798499,HEPG2,0.2493,1.0355,0.5437,0.470609,Topoisomerase inhibitor,TOP2A|TOP2B|CYP2E1|CYP3A5
cytarabine,BRD-K71847383,A549,0.2494,1.0361,0.5437,0.409998,Ribonucleoside reductase inhibitor,POLA1|POLB|POLD1|POLE
palbociclib,BRD-K51313569,HT29,0.2494,1.036,0.5437,0.446741,CDK inhibitor,CDK4|CDK6|CCND3
BRD-K39569857,BRD-K39569857,MCF7,0.2494,1.036,0.5437,0.343208,Nucleophosmin inhibitor,
selumetinib,BRD-K57080016,SKBR3,0.2494,1.036,0.5437,0.303457,MEK inhibitor,MAP2K1|MAP2K2
CCT-018159,BRD-K65503129,MCF7,0.2495,1.0365,0.5437,0.257386,HSP inhibitor,HSP90AA1|HSP90AB1
wnt-c59,BRD-K78455053,MCF10A,0.2495,1.0363,0.5437,0.264652,Porcupine inhibitor,
PU-H71,BRD-K36529613,HT29,0.2496,1.037,0.5437,0.384835,HSP inhibitor,HSP90AA1
osthol,BRD-K78294846,VCAP,0.2496,1.0367,0.5437,0.265924,Calcium channel blocker,
procainamide,BRD-K75089421,HELA,0.2496,1.0367,0.5437,0.307571,Sodium channel inhibitor,SCN5A|DNMT1
sitagliptin,BRD-K19416115,HCC515,0.2496,1.0369,0.5437,0.421799,Dipeptidyl peptidase inhibitor,DPP4|CYP2C8|FASLG|HMGCR|SLC22A8
SC-19220,BRD-K52512893,A549,0.2496,1.0368,0.5437,0.506744,Prostanoid receptor antagonist,PTGER1
thapsigargin,BRD-K69023402,HT29,0.2496,1.037,0.5437,0.666539,ATPase inhibitor,ATP2A1
pazopanib,BRD-K74514084,MCF7,0.2497,1.0372,0.5441,0.304163,VEGFR inhibitor|KIT inhibitor|PDGFR inhibitor,KDR|KIT|FLT1|FLT4|PDGFRB|PDGFRA|BRAF|CYP2B6|CYP2C8|CYP2E1|DDR2|CSF1R|FGF1|FGFR1|FGFR3|ITK|SH2B3
BRD-K92980438,BRD-K92980438,HEPG2,0.2497,1.0374,0.5444,0.205373,Hexokinase inhibitor,HK2
tasisulam,BRD-K42495768,MCF10A,0.2497,1.0372,0.5441,0.267055,Apoptosis stimulant,
CA-074-Me,BRD-A56020723,HT29,0.2498,1.0375,0.5444,0.317679,Cathepsin inhibitor,CTSB
thioridazine,BRD-A84481105,MCF7,0.2498,1.0376,0.5445,0.242155,Dopamine receptor antagonist,DRD2|HTR2A|DRD1|HTR2C|CHRNA7|MALT1|ADRA1A|ADRA1B|DRD3|DRD4|DRD5|HRH1|HTR1A|HTR6|HTR7|KCNH2
