pert_iname,pert_id,cell_iname,raw_cs,norm_cs,fdr_q_nlog10,tas,moa,target_name
BMS-509744,BRD-A13021932,A375,0.1896,0.7705,0.0149,0.51029,ITK inhibitor,
rebamipide,BRD-A15909516,HA1E,0.1896,0.7704,0.0149,0.212891,Free radical scavenger,FPR1
GSK-1070916,BRD-K36740062,HA1E,0.1896,0.7706,0.0149,0.26159,Aurora kinase inhibitor,AURKB|AURKC|AURKA|CYP2D6|CYP3A4
daminozide,BRD-K83452553,HEPG2,0.1896,0.7703,0.0149,0.488045,KDM2A inhibitor,KDM2A|KDM7A|PHF8
RAF-265,BRD-K93123848,SKL,0.1896,0.7704,0.0149,0.395284,RAF inhibitor|VEGFR inhibitor,BRAF|KDR|KIT|PDGFRB|RAF1
UB-165,BRD-A14574269,HCC515,0.1897,0.7711,0.0151,0.267075,Acetylcholine receptor agonist,CHRNA3|CHRNA4|CHRNB2
vindesine,BRD-K59753975,VCAP,0.1897,0.7708,0.0151,0.440649,Tubulin inhibitor,TUBB|TUBB1
TGX-221,BRD-A41692738,A375,0.1898,0.7714,0.0153,0.367117,PI3K inhibitor,PIK3CB|PIK3CD
olmesartan-medoxomil,BRD-K78485176,HA1E,0.1898,0.7713,0.0153,0.634004,Angiotensin receptor antagonist,AGTR1
niguldipine,BRD-A43331270,HEPG2,0.1898,0.7713,0.0153,0.294461,Adrenergic receptor antagonist|Calcium channel blocker,ADRA1A|CACNA1C
vesamicol,BRD-K14765469,A549,0.1899,0.7719,0.0154,0.200077,Acetylcholinesterase inhibitor,SLC18A3
U-46619,BRD-K18757346,HA1E,0.1899,0.7719,0.0154,0.262519,Thromboxane receptor agonist,
naproxol,BRD-K34014345,A375,0.1899,0.7716,0.0153,0.297226,Anti-inflammatory,PTGS1|PTGS2
GW-405833,BRD-K10705233,NOMO1,0.19,0.7723,0.0155,0.25659,Cannabinoid receptor agonist,CNR2
diphenyleneiodonium,BRD-K65814004,MCF7,0.19,0.7723,0.0155,0.331601,Nitric oxide synthase inhibitor,ALDH1A2|ALDH2|ALDH5A1|ALDH7A1|NOX3|XDH|NOS2|NOS3
PCI-24781,BRD-K12867552,PHH,0.19,0.7722,0.0154,0.453108,HDAC inhibitor,HDAC1|HDAC2|HDAC3|HDAC6|HDAC10|HDAC8
C-646,BRD-K68548958,MCF7,0.19,0.7722,0.0155,0.345261,Histone acetyltransferase inhibitor,EP300
pimecrolimus,BRD-K97729603,MCF7,0.19,0.7723,0.0155,0.394401,Calcineurin inhibitor,FKBP1A|CYP3A5|MTOR
CCCP,BRD-K15616905,HA1E,0.1902,0.773,0.0158,0.503891,Mitochondrial oxidative phosphorylation uncoupler,
sunitinib,BRD-K42828737,MDAMB231,0.1902,0.773,0.0158,0.558578,FLT3 inhibitor|KIT inhibitor|PDGFR inhibitor|RET inhibitor|VEGFR inhibitor,PDGFRB|FLT1|FLT3|FLT4|KDR|KIT|PDGFRA|RET
zolantidine,BRD-K08996725,HEPG2,0.1902,0.7728,0.0157,0.433915,Histamine receptor antagonist,
PF-04457845,BRD-K86816506,HELA,0.1902,0.7728,0.0157,0.219004,FAAH inhibitor,FAAH
etravirine,BRD-K74717603,HA1E,0.1903,0.7735,0.0159,0.332573,Non-nucleoside reverse transcriptase inhibitor,CYP2C19|CYP3A4|CYP2C9
tacedinaline,BRD-K52313696,HT29,0.1903,0.7732,0.0159,0.303861,HDAC inhibitor,HDAC1
dactinomycin,BRD-K70578146,MCF7,0.1904,0.7738,0.0159,0.76316,RNA polymerase inhibitor,POLR2A
dorzolamide,BRD-K71075609,A375,0.1904,0.7737,0.0159,0.217385,Carbonic anhydrase inhibitor,CA2|CA1|CA12|CA14|CA4|CA7
NSC-663284,BRD-K03109492,HCC515,0.1905,0.7741,0.0159,0.700219,CDC inhibitor,CDC25A|CDC25B|CDC25C
duloxetine,BRD-K71103788,VCAP,0.1905,0.774,0.0159,0.27803,Norepinephrine inhibitor|Serotonin reuptake inhibitor,SLC6A2|SLC6A4|SLC6A3|HTR2A|HTR2C|HTR6
ginsenoside,BRD-A65550283,PC3,0.1905,0.7741,0.0159,0.250179,Steroid,
CYT-387,BRD-K87737963,HS578T,0.1906,0.7745,0.0159,0.370154,JAK inhibitor,JAK1|JAK2|JAK3
PP-1,BRD-K47598052,HEPG2,0.1906,0.7746,0.0159,0.311011,Src inhibitor|Abl inhibitor,SRC|HCK|RET
denbufylline,BRD-K37792168,HEPG2,0.1906,0.7746,0.0159,0.289383,Phosphodiesterase inhibitor,
phenolphthalein,BRD-K19227686,A375,0.1906,0.7744,0.0159,0.269059,Indicator dye,UGT1A9
atomoxetine,BRD-K20141153,HA1E,0.1908,0.7753,0.0161,0.263685,Norepinephrine inhibitor,SLC6A2|SLC6A3|SLC6A4|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B
ticlopidine,BRD-K00603606,A375,0.1909,0.7759,0.0163,0.331045,Purinergic receptor antagonist,P2RY12|CYP2B6|CYP2C19
DPCPX,BRD-K01824921,A375,0.1909,0.776,0.0163,0.371382,Adenosine receptor antagonist,ADORA1|CFTR|ADORA2A|ADORA2B|ADORA3
lidamidine,BRD-K68693535,YAPC,0.1909,0.7757,0.0163,0.205429,Adrenergic receptor agonist,
tozasertib,BRD-K59369769,VCAP,0.191,0.7764,0.0163,0.332048,Aurora kinase inhibitor|Bcr-Abl inhibitor|FLT3 inhibitor|JAK inhibitor,AURKA|AURKB|ABL1|AURKC|BCR|FLT3|JAK2|DDR2|LCK
cephalexin,BRD-K90733503,VCAP,0.191,0.7763,0.0163,0.297794,Bacterial cell wall synthesis inhibitor,
betamethasone,BRD-K39188321,HCC515,0.1911,0.7766,0.0164,0.430401,Glucocorticoid receptor agonist,NR3C1
trametinib,BRD-K12343256,MCF7,0.1911,0.7766,0.0164,0.498505,MEK inhibitor,MAP2K1|MAP2K2|CYP2C8|CYP3A4
FK-888,BRD-K83508485,HT29,0.1912,0.7771,0.0166,0.283056,Tachykinin antagonist,TACR1|TACR2
erythromycin-estolate,BRD-K39746403,ASC,0.1912,0.7771,0.0166,0.226334,Bacterial 50S ribosomal subunit inhibitor,ABCB1|ALB|CYP3A4|CYP51A1|KCNH2|MLNR|SLC47A1
idarubicin,BRD-K69650333,A375,0.1912,0.7769,0.0166,0.519615,Topoisomerase inhibitor,TOP2A
rimcazole,BRD-K70490179,MCF7,0.1912,0.7772,0.0166,0.655891,Sigma receptor antagonist,SIGMAR1
FR-180204,BRD-K68756823,NPC,0.1912,0.7772,0.0166,0.203669,MAP kinase inhibitor,MAPK1|MAPK3
NNC-55-0396,BRD-K78122587,SKB,0.1913,0.7775,0.0168,0.438824,Calcium channel blocker,CATSPER1|CATSPER2|CATSPER3|CATSPER4
ryuvidine,BRD-K06426971,A549,0.1914,0.7778,0.0169,0.480308,Histone lysine methyltransferase inhibitor,CDK4|CDK2
marbofloxacin,BRD-K71926323,VCAP,0.1914,0.7779,0.0169,0.239824,Bacterial DNA inhibitor,
SU-11652,BRD-K60623809,A375,0.1914,0.7778,0.0169,0.550064,Tyrosine kinase inhibitor,KDR|PDGFRB
TC-1,BRD-A13964793,NPC,0.1915,0.7784,0.017,0.222966,Beta secretase inhibitor,BACE1
ibrutinib,BRD-A35869383,U2OS,0.1915,0.7783,0.017,0.468768,BTK inhibitor,BTK|BLK|BMX
bazedoxifene,BRD-K90195324,PC3,0.1916,0.7785,0.017,0.775349,Selective estrogen receptor modulator (SERM),ESR1|ESR2
prostaglandin,BRD-K09436313,HT29,0.1916,0.7788,0.017,0.260584,Prostanoid receptor antagonist,PTGDR2|PTGDR
hinokitiol,BRD-K37691127,ASC,0.1916,0.7784,0.017,0.246945,Tyrosinase inhibitor,
benfluorex,BRD-A22305049,PC3,0.1916,0.7785,0.017,0.373838,Gluconeogenesis inhibitor,HMGCR
ABT-751,BRD-K91623615,HCC515,0.1917,0.7791,0.0172,0.371143,Tubulin inhibitor,TUBB
cinoxacin,BRD-K14704277,HA1E,0.1917,0.7792,0.0172,0.203435,Bacterial DNA Gyrase inhibitor,
PKI-179,BRD-A28467416,A375,0.1917,0.7788,0.017,0.623735,MTOR inhibitor|PI3K inhibitor,MTOR
parthenolide,BRD-K98548675,HT29,0.1917,0.7791,0.0172,0.348529,NFKB inhibitor,
cerulenin,BRD-K52075040,AGS,0.1917,0.7792,0.0173,0.339704,Fatty acid synthase inhibitor,FASN
dantrolene,BRD-K81272440,MCF7,0.1918,0.7796,0.0176,0.406691,Calcium channel blocker,RYR1|RYR3
vemurafenib,BRD-K56343971,U937,0.1918,0.7795,0.0174,0.206366,RAF inhibitor,BRAF|CYP2C19|CYP3A4|CYP3A5|RAF1
BRD-K96188950,BRD-K96188950,HEPG2,0.1918,0.7793,0.0174,0.239012,NFKB inhibitor|HIV inhibitor,
levomequitazine,BRD-A67616246,YAPC,0.1918,0.7793,0.0174,0.262899,Histamine receptor antagonist,HRH1|HRH4|PDE4A
epoxycholesterol,BRD-K61480498,NPC,0.1918,0.7795,0.0174,0.258832,LXR agonist,NR1H3|NR1H2
roquinimex,BRD-K03384561,HEK293,0.1919,0.7799,0.0176,0.331311,Angiogenesis inhibitor|TNF inhibitor,
QS-11,BRD-K02526760,MCF7,0.1919,0.7798,0.0176,0.375231,ARFGAP inhibitor,ARFGAP1
PPT,BRD-K00312224,VCAP,0.192,0.7804,0.0176,0.228693,Estrogen receptor agonist,ESR1
BRD-K74430258,BRD-K74430258,ASC,0.192,0.7804,0.0176,0.317438,Organic compound,
CGP-60474,BRD-K79090631,HEK293,0.192,0.7801,0.0176,0.736651,CDK inhibitor,CDK1|CDK2
WZ-4002,BRD-K72420232,HA1E,0.192,0.7803,0.0176,0.223802,EGFR inhibitor,EGFR|ERBB2
BAY-87-2243,BRD-K70463136,PC3,0.1921,0.7807,0.0176,0.395473,HIF Inhibitor,HIF1A
everolimus,BRD-K13154216,HELA,0.1921,0.7808,0.0176,0.242357,MTOR inhibitor,MTOR|CYP3A5|FKBP1A
BRD-K73589401,BRD-K73589401,A549,0.1921,0.7805,0.0176,0.268526,Mineralocorticoid receptor agonist,HSD11B1|NR3C2|NCOA1
nitrendipine,BRD-A02006392,HA1E,0.1921,0.7806,0.0176,0.397432,Calcium channel blocker,CACNA1C|CACNA1D|CACNA2D1|CACNA1H|CACNA1S|CACNA2D2|CACNB2|CACNG1|KCNN4
KW-2449,BRD-K21718444,MDAMB231,0.1921,0.7809,0.0176,0.491895,Abl inhibitor|Aurora kinase inhibitor|FLT3 inhibitor,FLT3|ABL1|AURKA|FGFR1|AURKB
PNU-74654,BRD-K30707190,HEPG2,0.1922,0.781,0.0177,0.398874,Beta catenin inhibitor,CTNNB1|TCF4
PF-562271,BRD-K99545815,LNCAP,0.1923,0.7815,0.0179,0.235825,Focal adhesion kinase inhibitor,PTK2|PTK2B
BIX-02189,BRD-K73368362,A375,0.1923,0.7816,0.0181,0.26311,MEK inhibitor,MAP2K5|MAPK7
AG-957,BRD-K36737713,MCF7,0.1923,0.7813,0.0179,0.326019,Protein tyrosine kinase inhibitor,ABL1|EGFR
dephostatin,BRD-K60274257,HA1E,0.1923,0.7814,0.0179,0.295501,Tyrosine phosphatase inhibitor,PTPN1|PTPN6
ML-281,BRD-K48188942,PC3,0.1924,0.7818,0.0182,0.235673,Serine/threonine kinase inhibitor,STK33
L-citrulline,BRD-A12237696,A549,0.1924,0.7819,0.0182,0.391011,Nitric oxide stimulant,
droperidol,BRD-K97158071,HEPG2,0.1924,0.7819,0.0182,0.335981,Dopamine receptor antagonist,DRD2|ADRA1A|DRD3|DRD4|HTR2A
clozapine,BRD-K37289225,MDAMB231,0.1924,0.7819,0.0182,0.265852,Serotonin receptor antagonist|Dopamine receptor antagonist,DRD4|DRD2|DRD3|HTR2A|ADRA1A|ADRA1B|CHRM1|DRD1|HRH1|HRH4|HTR1A|HTR1B|HTR1D|HTR1E|HTR2C|HTR6|HTR7|CYP2C19|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CALY|CHRM2|CHRM3|CHRM4|CHRM5|DRD5|HTR1F|HTR2B|HTR3A|HTR5A
BMS-265246,BRD-K62814476,A375,0.1924,0.7818,0.0182,0.460728,CDK inhibitor,CDK1|CDK2|CCNE1
perphenazine,BRD-K10995081,A549,0.1924,0.7818,0.0182,0.248677,Dopamine receptor antagonist,DRD2|CALM1|DRD1|HRH1|HTR2A|HTR2C|HTR6|HTR7
dioxybenzone,BRD-K22193694,A375,0.1924,0.7817,0.0182,0.213788,Topical sunscreen agent,
pifithrin-mu,BRD-K96799727,HT29,0.1925,0.7823,0.0185,0.283304,p53 inhibitor,HSPA1A|TP53
IKK-16,BRD-K14618467,TMD8,0.1925,0.7824,0.0185,0.272833,IKK inhibitor,IKBKB
diazepam,BRD-K16508793,PC3,0.1925,0.7821,0.0185,0.214075,Benzodiazepine receptor agonist,GABRA1|GABRA2|GABRA3|GABRA5|GABRA4|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|CYP2C19|ADRA1A|GABRR1|GABRR2|GABRR3|TSPO
taselisib,BRD-K44844162,MDAMB231,0.1925,0.7822,0.0185,0.404702,PI3K inhibitor,PIK3CA|PIK3CB|PIK3CD|PIK3CG
EMF-BCA1-57,BRD-K64610608,A549,0.1925,0.7823,0.0185,0.20878,Caspase inhibitor,CASP3
JNJ-7706621,BRD-K11636097,A549,0.1925,0.7824,0.0185,0.286439,CDK inhibitor,CDK1|CDK2|AURKA|AURKB
sirolimus,BRD-A79768653,OCILY19,0.1926,0.7828,0.0187,0.229612,MTOR inhibitor,MTOR|FKBP1A|CCR5|FGF2
icilin,BRD-K48869804,HA1E,0.1926,0.7829,0.0187,0.20168,TRPV agonist,TRPA1|TRPM8
ritodrine,BRD-A59174698,YAPC,0.1926,0.7828,0.0187,0.24621,Adrenergic receptor agonist,ADRB2
TG-101348,BRD-K12502280,OCILY19,0.1927,0.7832,0.0188,0.242263,JAK inhibitor|FLT3 inhibitor,JAK2|FLT3|RET|BRD4|JAK1|JAK3|TYK2
geranylgeraniol,BRD-K95402279,A549,0.1927,0.7829,0.0187,0.218542,Farnesyltransferase inhibitor,
ondansetron,BRD-A19736161,VCAP,0.1928,0.7835,0.0189,0.217839,Serotonin receptor antagonist,HTR3A|CYP2D6|CYP3A5|HTR1A|HTR1B|HTR3B|HTR4|OPRM1
lasalocid,BRD-K10207760,MCF7,0.1928,0.7835,0.0189,0.433561,Bacterial permeability inducer,
megestrol-acetate,BRD-A35989968,PC3,0.1928,0.7837,0.0189,0.25465,Progesterone receptor agonist|DNA inhibitor|Steroidal progestin,PGR|NR3C1
PTB1,BRD-K16554956,HA1E,0.1928,0.7836,0.0189,0.242178,AMPK activator,PTPN1
thiazolopyrimidine,BRD-A75517195,HA1E,0.1928,0.7834,0.0189,0.67756,CDC inhibitor,
torin-2,BRD-K68174511,HCC515,0.1928,0.7835,0.0189,0.601676,MTOR inhibitor,MTOR
dichloroacetic-acid,BRD-K13664374,HT29,0.1929,0.784,0.019,0.297776,PDK inhibitor,
RG-108,BRD-K89391146,HEPG2,0.1929,0.784,0.019,0.212156,DNA inhibitor,DNMT1|DNMT3B
mebeverine,BRD-A09467419,A375,0.1929,0.7839,0.0189,0.459049,Acetylcholine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4
U-0126,BRD-K18787491,HEPG2,0.1929,0.784,0.019,0.330489,MEK inhibitor,MAP2K1|MAP2K2|JAK2|AKT1|CHEK1|GSK3B|LCK|MAP2K7|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|PRKCA|RAF1|ROCK1|RPS6KB1|SGK1
BRD-K01815685,BRD-K01815685,U2OS,0.193,0.7845,0.0191,0.257803,"Aryl hydrocarbon receptor agonist|Indoleamine 2,3-dioxygenase inhibitor",AHR|IDO1
Mps1-IN-1,BRD-K94853001,KMS34,0.193,0.7845,0.0191,0.604152,Monopolar spindle 1 kinase inhibitor,TTK|ALK
chlortalidone,BRD-A26384407,HA1E,0.193,0.7842,0.019,0.22292,Carbonic anhydrase inhibitor,CA7|CA1|CA12|CA14|CA4|SLC12A1|SLC12A3
ezetimibe,BRD-K42260897,VCAP,0.193,0.7844,0.0191,0.202338,Cholesterol inhibitor|Niemann-Pick C1-like 1 protein antagonist,NPC1L1|ANPEP|SOAT1
dasabuvir,BRD-K02943813,HA1E,0.1931,0.7848,0.0192,0.290342,HCV inhibitor,
edrophonium,BRD-K81128206,HT29,0.1931,0.7847,0.0192,0.213214,Acetylcholinesterase inhibitor,ACHE|BCHE
ON-01910,BRD-K35687265,ASC,0.1931,0.7848,0.0192,0.283439,PLK inhibitor,PLK1|CDK1|FLT1|FYN|PDGFRA|PLK2|SRC
SB-216763,BRD-K59184148,HA1E,0.1931,0.7849,0.0192,0.230215,GSK inhibitor,GSK3B|CCNA2|CDK2|GSK3A
purvalanol-a,BRD-K50836978,A549,0.1931,0.7847,0.0192,0.628376,CDK inhibitor|DYRK inhibitor,CDK1|CDK2|CDK4|CDK5|CCND1|CCNE1|CSNK1G3|RPS6KA1|SRC
calycanthine,BRD-K59851896,ASC,0.1931,0.7846,0.0192,0.355068,GABA receptor antagonist,
withaferin-a,BRD-K88378636,MDAMB231,0.1932,0.7851,0.0192,0.361471,IKK inhibitor,IKBKB|NAMPT
lapatinib,BRD-K19687926,KMS34,0.1932,0.7852,0.0192,0.445289,EGFR inhibitor|ERBB2 inhibitor,EGFR|ERBB2|CYP3A5
fenbendazole,BRD-K51318897,PC3,0.1933,0.7856,0.0194,0.378567,Tubulin inhibitor,CYP2C19|CYP2D6|CYP2J2|CYP3A4|TUBB
LY-294002,BRD-K27305650,NKDBA,0.1933,0.7856,0.0194,0.304868,MTOR inhibitor|DNA dependent protein kinase inhibitor|Phosphodiesterase inhibitor|PLK inhibitor,MTOR|PIK3CD|PIK3CG|PIK3CA|PLK1|PRKDC|PIK3CB|PDE2A|AKT1|CHEK1|GSK3B|LCK|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|PRKCA|ROCK1|RPS6KB1|SGK1
epothilone,BRD-K48935217,ASC,0.1933,0.7854,0.0193,0.210171,Tubulin inhibitor,TUBB
epirubicin,BRD-K04548931,U2OS,0.1933,0.7855,0.0194,0.383364,Topoisomerase inhibitor,TOP2A|CHD1
AC-55649,BRD-K93176058,VCAP,0.1934,0.786,0.0195,0.38166,Retinoid receptor agonist,RARB|RARA
I-BET-762,BRD-K08109215,OCILY19,0.1934,0.786,0.0195,0.653798,Bromodomain inhibitor,BRD2|BRD3|BRD4|APOA1
torin-2,BRD-K68174511,MCF10A,0.1934,0.786,0.0195,0.339004,MTOR inhibitor,MTOR
formoterol,BRD-K54006094,PC3,0.1934,0.786,0.0195,0.288179,Adrenergic receptor agonist,ADRB2|CYP2C19
sufentanil,BRD-K21547160,HA1E,0.1934,0.7859,0.0194,0.261235,Opioid receptor modulator,OPRM1|OPRD1|OPRK1
IC-261,BRD-K09638361,PC3,0.1934,0.786,0.0194,0.493135,Casein kinase inhibitor,CSNK1E|CSNK1A1|CSNK1D|CSNK1G2
HLI-373,BRD-K17349619,HA1E,0.1935,0.7864,0.0198,0.222966,MDM inhibitor,MDM2
duloxetine,BRD-K71103788,MCF10A,0.1935,0.7865,0.0199,0.22135,Norepinephrine inhibitor|Serotonin reuptake inhibitor,SLC6A2|SLC6A4|SLC6A3|HTR2A|HTR2C|HTR6
CEP-37440,BRD-K72827473,HT29,0.1935,0.7862,0.0197,0.714411,ALK inhibitor,ALK
AGK-2,BRD-K32536677,NPC,0.1935,0.7863,0.0198,0.622438,SIRT inhibitor,SIRT2
NVP-BGJ398,BRD-K42728290,NPC,0.1936,0.7867,0.02,0.690006,FGFR inhibitor,FGFR1|FGFR2|FGFR3|FGFR4|KDR
withaferin-a,BRD-K88378636,HA1E,0.1936,0.7867,0.0201,0.288001,IKK inhibitor,IKBKB|NAMPT
PG-9,BRD-A70268693,SKB,0.1936,0.7868,0.0201,0.253966,Acetylcholine receptor agonist,
perhexiline,BRD-A19633847,HCC515,0.1936,0.7868,0.0201,0.246491,Carnitine palmitoyltransferase inhibitor,CPT1A|CPT2
oxybuprocaine,BRD-K04185004,MCF10A,0.1936,0.7869,0.0201,0.257472,Anesthetic - local,SCN10A
triflupromazine,BRD-K63675182,HA1E,0.1936,0.7868,0.0201,0.413143,Dopamine receptor antagonist,DRD2|HTR2B|CHRNA7|CHRM1|CHRM2|DRD1
saracatinib,BRD-K19540840,HEPG2,0.1937,0.787,0.0203,0.355558,Src inhibitor,SRC|ABL1|LCK|YES1
QL-XI-92,BRD-U73238814,A549,0.1937,0.787,0.0203,0.300307,DDR1 inhibitor,DDR1
CGS-20625,BRD-K68103045,A375,0.1938,0.7874,0.0203,0.242352,Benzodiazepine receptor agonist,GABRA1|GABRA2|GABRA3|GABRA5|GABRA4|GABRA6
roscovitine,BRD-K07691486,HA1E,0.1938,0.7875,0.0203,0.208902,CDK inhibitor,CDK2|CDK9|CDK7|CDK1|CDK5
lovastatin,BRD-K09416995,NPC,0.1938,0.7876,0.0203,0.235955,HMGCR inhibitor,HMGCR|CYP3A5|HDAC2|ITGAL|NR1I2
BRD-K61734568,BRD-K61734568,HT29,0.1938,0.7875,0.0203,0.732087,BCL inhibitor,
GP-2a,BRD-K34608650,HT29,0.1938,0.7877,0.0203,0.244761,Cannabinoid receptor agonist,CNR2
skimmianine,BRD-K25741894,A375,0.1938,0.7876,0.0203,0.244573,Acetylcholinesterase inhibitor|Furoquinoline alkaloid,
fludarabine,BRD-K66788707,A375,0.1938,0.7876,0.0203,0.444461,DNA inhibitor,ADA|RRM1|RRM2
SGX-523,BRD-K19477839,HCC515,0.1939,0.7879,0.0203,0.295868,HGF receptor inhibitor,MET
DR-2313,BRD-K94920105,HT29,0.1939,0.7878,0.0203,0.237252,PARP inhibitor,PARP1|PARP3
BRD-K34533029,BRD-K34533029,PC3,0.1939,0.7878,0.0203,0.20168,EGFR inhibitor,EGFR
NM-PP1,BRD-K78278890,HEPG2,0.1939,0.7879,0.0203,0.305036,Mutant kinase inhibitor,
D-64131,BRD-K26997899,MCF7,0.1939,0.7881,0.0203,0.622359,Tubulin inhibitor,TUBB
MLN-4924,BRD-K67844266,MCF7,0.194,0.7885,0.0203,0.358308,Nedd activating enzyme inhibitor,NAE1|UBA3
byssochlamic-acid,BRD-K43468059,HA1E,0.194,0.7882,0.0203,0.284285,Mycotoxin,
cotinine,BRD-K94144010,A549,0.1941,0.7888,0.0203,0.295017,Nicotinic receptor agonist,
tenofovir,BRD-K15891719,HT29,0.1941,0.7888,0.0203,0.292545,Reverse transcriptase inhibitor|HIV inhibitor,
triptolide,BRD-K39484304,A375,0.1942,0.7893,0.0203,0.561622,RNA polymerase inhibitor,CYP2C19|RELA
alpelisib,BRD-K54997624,THP1,0.1942,0.7894,0.0203,0.482401,PI3K inhibitor,PIK3CA|PIK3CB|PIK3CD|PIK3CG
flumetasone,BRD-K61496577,HCC515,0.1942,0.789,0.0203,0.267286,Glucocorticoid receptor agonist,
etamivan,BRD-K38055836,A375,0.1943,0.7897,0.0203,0.237402,Respiratory stimulant,
BRD-K16233984,BRD-K16233984,PC3,0.1943,0.7896,0.0203,0.317583,Azo dye used in titrations to detect metal ions,
AG-99,BRD-K51223576,A375,0.1943,0.7894,0.0203,0.272082,Tyrosine kinase inhibitor,
mitomycin-c,BRD-A48237631,PC3,0.1943,0.7898,0.0203,0.44954,DNA alkylating agent|DNA inhibitor,
BRD-K04887706,BRD-K04887706,HEPG2,0.1944,0.7902,0.0203,0.25651,AKT inhibitor,
dacarbazine,BRD-K35520305,PC3,0.1944,0.7899,0.0203,0.471249,DNA alkylating agent,PGD|POLA2
RS-102221,BRD-K87048468,HEPG2,0.1944,0.79,0.0203,0.238798,Serotonin receptor antagonist,HTR2C|HTR2A|HTR2B
BRD-A49765801,BRD-A49765801,HCC515,0.1944,0.79,0.0203,0.457387,Glucocorticoid receptor agonist,NR3C1|SERPINA6
fludarabine,BRD-K66788707,PC3,0.1944,0.79,0.0203,0.434933,DNA inhibitor,ADA|RRM1|RRM2
YM-155,BRD-K24681473,A375,0.1944,0.7899,0.0203,0.523136,Survivin inhibitor,BIRC5
BRD-K03670461,BRD-K03670461,HT29,0.1945,0.7905,0.0203,0.205944,EGFR inhibitor,EGFR
pibenzimol,BRD-K17026858,HELA,0.1945,0.7906,0.0203,0.595325,DNA inhibitor,
quinoclamine,BRD-K66792149,VCAP,0.1945,0.7903,0.0203,0.301072,Algicide,
sitagliptin,BRD-K19416115,HEPG2,0.1945,0.7902,0.0203,0.252493,Dipeptidyl peptidase inhibitor,DPP4|CYP2C8|FASLG|HMGCR|SLC22A8
crizotinib,BRD-K78431006,SKBR3,0.1946,0.7907,0.0203,0.333844,ALK inhibitor,ALK|MET|CYP2B6|CYP3A5|MST1R|ROS1
thioridazine,BRD-A84481105,NCIH508,0.1946,0.7908,0.0203,0.303625,Dopamine receptor antagonist,DRD2|HTR2A|DRD1|HTR2C|CHRNA7|MALT1|ADRA1A|ADRA1B|DRD3|DRD4|DRD5|HRH1|HTR1A|HTR6|HTR7|KCNH2
anisomycin,BRD-K91370081,PC3,0.1946,0.7909,0.0203,0.584636,DNA inhibitor,RPL10L|RPL11|RPL13A|RPL15|RPL19|RPL23|RPL23A|RPL26L1|RPL3|RPL37|RPL8|RSL24D1|SNU13
TWS-119,BRD-K94176593,ASC,0.1947,0.7914,0.0203,0.470956,GSK inhibitor,GSK3B|JUN|MYC
RITA,BRD-K00317371,U2OS,0.1947,0.7913,0.0203,0.524427,MDM inhibitor,MDM2|TXNRD1|TXNRD2
palonosetron,BRD-K08924299,HA1E,0.1947,0.7911,0.0203,0.211656,Serotonin receptor antagonist,HTR3A
eriodictyol,BRD-A35033682,HEPG2,0.1947,0.7911,0.0203,0.218191,Cytochrome P450 inhibitor,NFE2L2
CP-55940,BRD-A03816571,MCF7,0.1947,0.7914,0.0203,0.29279,Cannabinoid receptor agonist,CNR1|CNR2|GPR55
atorvastatin,BRD-A82307304,A375,0.1947,0.7914,0.0203,0.399898,HMGCR inhibitor,HMGCR|DPP4|CYP3A5|FASLG|AHR
epirubicin,BRD-K56844688,PC3,0.1947,0.7911,0.0203,0.717322,Topoisomerase inhibitor,TOP2A|CHD1
MK-2206,BRD-K68065987,AGS,0.1947,0.7912,0.0203,0.317003,AKT inhibitor,AKT1|AKT2|AKT3
PF-573228,BRD-K79239947,A549,0.1948,0.7918,0.0203,0.201223,Focal adhesion kinase inhibitor,CDK1|CDK2|CDK7|GSK3B|IKBKB
PP-242,BRD-K87112191,VCAP,0.1948,0.7916,0.0203,0.382463,MTOR inhibitor,MTOR|PASK
SEP-227900,BRD-K49504902,HT29,0.1948,0.7917,0.0203,0.282175,D-Amino Acid Oxidase Inhibitor,DAO
quizartinib,BRD-K93918653,A375,0.1948,0.7917,0.0203,0.2931,FLT3 inhibitor,FLT3|CSF1R|KIT|RET|PDGFRA|PDGFRB
deforolimus,BRD-K09078998,HA1E,0.1948,0.7915,0.0203,0.38384,MTOR inhibitor,MTOR
loperamide,BRD-K61250553,MCF7,0.1949,0.792,0.0203,0.371014,Opioid receptor agonist,OPRM1|OPRD1|CYP2B6|CYP2C8|NPR2|CACNA1A|CALM1|OPRK1|POMC
naftifine,BRD-K74141488,MCF7,0.1949,0.792,0.0203,0.459463,Fungal squalene epoxidase inhibitor,SQLE
lestaurtinib,BRD-A27376179,PC3,0.1949,0.7921,0.0203,0.28519,FLT3 inhibitor|Growth factor receptor inhibitor|JAK inhibitor,FLT3|NTRK1|JAK2|NTRK2|NTRK3
