"Protein_ID","Gene_Symbol","logFC","P.Value","adj.P.Val","significant","condition","comparison"
"Q9NXF1","TEX10",0.114,0.68384195059207,0.926,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q99700","ATXN2",-0.096,0.717970596878757,0.927,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q14011","CIRBP",0.078,0.720459211538668,0.927,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O00299","CLIC1",-0.115,0.720558623644285,0.927,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O60832","DKC1",-0.0706,0.716763733103859,0.927,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O60814;P57053","HIST1H2BK",0.242,0.723670015600686,0.927,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P31943","HNRNPH1",-0.0721,0.69772241367621,0.927,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9ULH0","KIDINS220",0.106,0.703198768191245,0.927,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O75376","NCOR1",-0.195,0.715000931431336,0.927,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q15365","PCBP1",-0.0767,0.718071330844107,0.927,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P07737;CON__P02584","PFN1",0.225,0.716268436615493,0.927,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P26373","RPL13",0.0991,0.697546235264522,0.927,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P24666","ACP1",0.0699,0.744123394561999,0.928,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q96CS3","FAF2",-0.0755,0.730401571278989,0.928,FALSE,"RNase_ARS","C9ALS_vs_Control"
"A1L0T0","ILVBL",-0.0743,0.750166269617002,0.928,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q15691","MAPRE1",-0.154,0.754629386213316,0.928,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9H7Z3","NRDE2",-0.0573,0.737954113822747,0.928,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P22234","PAICS",-0.0942,0.751284592354326,0.928,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P30101","PDIA3",-0.0833,0.745919754158883,0.928,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q8WUB8","PHF10",-0.171,0.729380031213769,0.928,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q2PPJ7","RALGAPA2",0.115,0.755518489999327,0.928,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P60866","RPS20",-0.08,0.740046755931351,0.928,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P62857","RPS28",-0.093,0.746570065650646,0.928,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q5VWQ0","RSBN1",-0.0575,0.734285371717241,0.928,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q12874","SF3A3",0.128,0.733657752989487,0.928,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9NUQ6","SPATS2L",0.131,0.745728328969973,0.928,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q3B726","TWISTNB",0.15,0.744355425679957,0.928,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9ULK5","VANGL2",-0.0839,0.740732310854437,0.928,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P49588","AARS",0.0749,0.776301197129308,0.929,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9ULX6","AKAP8L",-0.0729,0.790068556140473,0.929,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9Y3Y2","CHTOP",-0.0703,0.781656806762066,0.929,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9BPU6","DPYSL5",0.0603,0.767310783580676,0.929,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q15555","MAPRE2",0.08,0.789250426255411,0.929,FALSE,"RNase_ARS","C9ALS_vs_Control"
"A1L020","MEX3A",0.119,0.787164515832845,0.929,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q8WX93;Q86TC9","PALLD",0.25,0.767727338254384,0.929,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q14690","PDCD11",0.0549,0.779990544163491,0.929,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q14671","PUM1",0.0603,0.768833030628105,0.929,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q16576","RBBP7",0.0803,0.785074842883189,0.929,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9BWF3","RBM4",-0.0509,0.784141940582415,0.929,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P61247","RPS3A",-0.0619,0.77596368871672,0.929,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9Y230","RUVBL2",-0.0593,0.76289396185508,0.929,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P50502;Q8IZP2;Q8NFI4","ST13",0.0912,0.774981541458554,0.929,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P0DN76;Q01081;Q8WU68","U2AF1",0.0898,0.78467800392878,0.929,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P67809;Q9Y2T7","YBX1",-0.0431,0.78689921808173,0.929,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P36542","ATP5C1",-0.054,0.811149031413552,0.93,FALSE,"RNase_ARS","C9ALS_vs_Control"
"E9PRG8","C11orf98",-0.0685,0.805904248632077,0.93,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P50990","CCT8",0.153,0.805430354760487,0.93,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q07065;Q96K21","CKAP4",-0.0725,0.804818056314671,0.93,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9UBM7","DHCR7",-0.116,0.82737366697965,0.93,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P08754;P11488;P19087;A8MTJ3","GNAI3",0.0772,0.811461843709243,0.93,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9BRR8","GPATCH1",0.0436,0.821769812405438,0.93,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q7Z4V5","HDGFRP2",0.0738,0.799962821668745,0.93,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O75874","IDH1",0.114,0.809815303405043,0.93,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q14676","MDC1",0.0653,0.795448115574849,0.93,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q86XN8","MEX3D",0.157,0.829217970993352,0.93,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q8WTT2","NOC3L",-0.0473,0.795894294912343,0.93,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q8TEM1","NUP210",-0.131,0.807712140847539,0.93,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9BW30","TPPP3",-0.115,0.81841573671627,0.93,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q12816","TRO",-0.048,0.820962672533265,0.93,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O14980","XPO1",0.08,0.796803274018063,0.93,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9H8M2","BRD9",0.0467,0.850333556716705,0.931,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q99439","CNN2",0.0764,0.834252224818238,0.931,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9P013","CWC15",0.0956,0.833779193214162,0.931,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O43143","DHX15",0.0544,0.859692619044819,0.931,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q13347","EIF3I",-0.0453,0.835903843633745,0.931,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q8N158","GPC2",-0.0303,0.866686392530367,0.931,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P07900;Q14568;Q58FG0;Q58FG1","HSP90AA1",0.0475,0.856005015030507,0.931,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O95232","LUC7L3",0.0388,0.846294409035566,0.931,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q96A72","MAGOHB",0.151,0.839517673836113,0.931,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9UQ80","PA2G4",-0.0336,0.864466511013156,0.931,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q96T37","RBM15",0.0302,0.860619473923788,0.931,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q15637","SF1",0.0427,0.834877197133128,0.931,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q07955","SRSF1",0.0463,0.847832858609305,0.931,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9BRL6","SRSF8",0.0855,0.864657321093416,0.931,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P45880","VDAC2",0.0547,0.831933620104029,0.931,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q15007","WTAP",-0.0662,0.858189125638585,0.931,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q86VM9","ZC3H18",-0.0451,0.852075971668636,0.931,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q6NZY4","ZCCHC8",-0.0417,0.86272594771595,0.931,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P07195","LDHB",-0.233,0.900311474684429,0.932,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q8N1G4","LRRC47",-0.0296,0.88508574186365,0.932,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q8TDZ2","MICAL1",-0.0997,0.867588145630608,0.932,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9H3P2","NELFA",0.0291,0.875065591569354,0.932,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q8NAV1","PRPF38A",-0.0422,0.875684230499187,0.932,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q13523","PRPF4B",-0.0339,0.88375290097889,0.932,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P49756","RBM25",-0.03,0.869378482391529,0.932,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q14683","SMC1A",0.0391,0.891858627000574,0.932,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P37108","SRP14",-0.0295,0.902195428099773,0.932,FALSE,"RNase_ARS","C9ALS_vs_Control"
"A7MD48","SRRM4",0.0382,0.891134840538081,0.932,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P17987","TCP1",-0.0228,0.893811998518375,0.932,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q14157","UBAP2L",0.0692,0.879172502252748,0.932,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P63104","YWHAZ",0.0264,0.902497924593817,0.932,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q6ZUT1","C11orf57",-0.0313,0.905604537909914,0.933,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O14647","CHD2",0.0193,0.92934564342783,0.933,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q16555","DPYSL2",-0.0319,0.905555010867391,0.933,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P60981","DSTN",-0.0152,0.936239713682756,0.933,FALSE,"RNase_ARS","C9ALS_vs_Control"
"A6NHQ2","FBLL1",0.0398,0.913975573877789,0.933,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O00151","PDLIM1",0.0188,0.924514860371618,0.933,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O43164","PJA2",-0.0169,0.920309350945075,0.933,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O75400","PRPF40A",0.0234,0.918253632952027,0.933,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P11216;P11217;P06737","PYGB",-0.0491,0.934949224079551,0.933,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P62913","RPL11",0.0158,0.927489083413223,0.933,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P62269","RPS18",0.0192,0.939151522207195,0.933,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P42677","RPS27",0.0187,0.942856756711698,0.933,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P62701","RPS4X",-0.0202,0.934101689694383,0.933,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q08170","SRSF4",-0.0272,0.941023051137107,0.933,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P06753","TPM3",-0.0163,0.936731519336407,0.933,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q96ME7","ZNF512",0.0258,0.918973417064587,0.933,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O94973","AP2A2",0.0133,0.945568328143831,0.934,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9UK58","CCNL1",-0.017,0.951994335253472,0.934,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q8N684","CPSF7",-0.0175,0.964258137017319,0.934,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O75534","CSDE1",0.0075,0.975839193803744,0.934,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9Y6G9","DYNC1LI1",0.00946,0.971028616206086,0.934,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9NZM4","GLTSCR1",-0.00486,0.981552047553312,0.934,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q96JB3","HIC2",-0.00721,0.975114663988485,0.934,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P22626","HNRNPA2B1",0.00423,0.98201033367086,0.934,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9NX24","NHP2",0.0141,0.94952280692492,0.934,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O43809","NUDT21",-0.015,0.976077192064266,0.934,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q8IWS0","PHF6",0.0134,0.947481128597771,0.934,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q15291","RBBP5",-0.0099,0.978627491740371,0.934,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9P2E9;REV__Q9P2M7","RRBP1",0.0158,0.955454598142129,0.934,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P51532","SMARCA4",-0.00631,0.976249230642915,0.934,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O75494","SRSF10",-0.0114,0.960492381285587,0.934,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q13242","SRSF9",0.0193,0.949262633497497,0.934,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P26368","U2AF2",-0.0349,0.951786607360443,0.934,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O95292","VAPB",-0.00454,0.982713188255369,0.934,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q99536","VAT1",0.0147,0.961827026057701,0.934,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9HCE3","ZNF532",0.00612,0.972233151876819,0.934,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P35611","ADD1",-0.000194,0.999083993578289,0.935,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P22087","FBL",0.0035,0.990863128436125,0.935,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P55769","NHP2L1",-0.00119,0.996458121243663,0.935,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P67936;Q2TAC2","TPM4",0.003,0.988235568248661,0.935,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9Y6Q3;Q9BS34;P17030;Q7L945;P13682;P17024;Q86T29;P17021","ZFP37",0.00637,0.988253535457799,0.935,FALSE,"RNase_ARS","C9ALS_vs_Control"
