PROBEID	SYMBOL	ORIGINAL_ID
ILMN_2123521	SYCP3	ILMN_2123521
ILMN_2356111	SLC41A3	ILMN_2356111
ILMN_1724062	LIN54	ILMN_1724062
ILMN_1791188	GREB1	ILMN_1791188
ILMN_1696187	PYGL	ILMN_1696187
ILMN_1792456	CFAP36	ILMN_1792456
ILMN_1668619	FAM234B	ILMN_1668619
ILMN_1696643	TLN1	ILMN_1696643
ILMN_1730529	CAB39L	ILMN_1730529
ILMN_1740606	RTKN2	ILMN_1740606
ILMN_1775235	AFF3	ILMN_1775235
ILMN_1802973	ANAPC4	ILMN_1802973
ILMN_1808587	ZFHX3	ILMN_1808587
ILMN_2211065	TMEM91	ILMN_2211065
ILMN_2121774	ZG16	ILMN_2121774
ILMN_1740441	CYB5R3	ILMN_1740441
ILMN_2248589	DHX40	ILMN_2248589
ILMN_2384770	EGFLAM	ILMN_2384770
ILMN_1673322	SLED1	ILMN_1673322
ILMN_1790625	CBX3	ILMN_1790625
ILMN_1786893	RBM5	ILMN_1786893
ILMN_2151075	ZNF821	ILMN_2151075
ILMN_1744822	BECN1	ILMN_1744822
ILMN_1675221	DGKZ	ILMN_1675221
ILMN_2338116	TRAF5	ILMN_2338116
ILMN_1792072	FUT4	ILMN_1792072
ILMN_1741032	HERC3	ILMN_1741032
ILMN_1776283	LGALS12	ILMN_1776283
ILMN_1723235	DUS3L	ILMN_1723235
ILMN_2137789	KLF4	ILMN_2137789
ILMN_2356311	SMIM11	ILMN_2356311
ILMN_1765518	RNASEH2C	ILMN_1765518
ILMN_1772658	ICE1	ILMN_1772658
ILMN_1794324	CNOT4	ILMN_1794324
ILMN_1739641	MTMR3	ILMN_1739641
ILMN_1742521	GRB2	ILMN_1742521
ILMN_2385239	PBRM1	ILMN_2385239
ILMN_1777668	RPL7A	ILMN_1777668
ILMN_1751410	LCN1	ILMN_1751410
ILMN_1653504	S1PR1	ILMN_1653504
ILMN_1745962	FBXO7	ILMN_1745962
ILMN_1694027	SESN3	ILMN_1694027
ILMN_1759991	NOL12	ILMN_1759991
ILMN_1690911	C16orf87	ILMN_1690911
ILMN_1811650	DUS2	ILMN_1811650
ILMN_1770800	PODN	ILMN_1770800
ILMN_1712929	DNAJB12	ILMN_1712929
ILMN_1679731	SLC15A4	ILMN_1679731
ILMN_2376205	LTB	ILMN_2376205
ILMN_1674063	OAS2	ILMN_1674063
ILMN_2361186	PHF20L1	ILMN_2361186
ILMN_1913060	CMKLR1	ILMN_1913060
ILMN_1812777	MRPL35	ILMN_1812777
ILMN_1706722	CD200	ILMN_1706722
ILMN_1684083	RNASE10	ILMN_1684083
ILMN_1701229	CPNE1	ILMN_1701229
ILMN_1701229	RBM12	ILMN_1701229
ILMN_2116516	SCRN3	ILMN_2116516
ILMN_1717154	AQR	ILMN_1717154
ILMN_1718830	ICE2	ILMN_1718830
ILMN_1711853	MED24	ILMN_1711853
ILMN_1775926	SPATA6	ILMN_1775926
ILMN_1771057	XAB2	ILMN_1771057
ILMN_2405602	OSBPL1A	ILMN_2405602
ILMN_1776157	SEPTIN4	ILMN_1776157
ILMN_1776953	MYL9	ILMN_1776953
ILMN_1668639	TBC1D10B	ILMN_1668639
ILMN_2230579	RABGEF1	ILMN_2230579
ILMN_2341815	TFG	ILMN_2341815
ILMN_1794074	MXI1	ILMN_1794074
ILMN_1755992	UCP3	ILMN_1755992
ILMN_1664859	ST8SIA1	ILMN_1664859
ILMN_2399877	COG5	ILMN_2399877
ILMN_2178855	GPAM	ILMN_2178855
ILMN_1689059	ZNF329	ILMN_1689059
ILMN_1754178	GDI2	ILMN_1754178
ILMN_1770206	GEMIN4	ILMN_1770206
ILMN_1779399	SNRPA	ILMN_1779399
ILMN_2371590	DDX17	ILMN_2371590
ILMN_1710734	GZMK	ILMN_1710734
ILMN_2091412	FLT3LG	ILMN_2091412
ILMN_2083578	CGB7	ILMN_2083578
ILMN_1798256	UPP1	ILMN_1798256
ILMN_1696162	MME	ILMN_1696162
ILMN_1689098	ATP1A3	ILMN_1689098
ILMN_2337655	WARS1	ILMN_2337655
ILMN_2326713	CD151	ILMN_2326713
ILMN_1771689	EXD2	ILMN_1771689
ILMN_2128358	TPP2	ILMN_2128358
ILMN_1713752	SERINC3	ILMN_1713752
ILMN_2151281	GABARAPL1	ILMN_2151281
ILMN_1670472	FAF2	ILMN_1670472
ILMN_1683494	TMEM154	ILMN_1683494
ILMN_1782385	POLR2A	ILMN_1782385
ILMN_2134381	ITPK1-AS1	ILMN_2134381
ILMN_1739259	UBE4A	ILMN_1739259
ILMN_2061950	RABGAP1	ILMN_2061950
ILMN_1790549	TSPAN3	ILMN_1790549
ILMN_1660787	SUCLA2	ILMN_1660787
ILMN_1813344	NDUFAF5	ILMN_1813344
ILMN_2394132	NDUFAF7	ILMN_2394132
ILMN_1788024	PCID2	ILMN_1788024
ILMN_1803739	RPGRIP1	ILMN_1803739
ILMN_2388507	AKT1	ILMN_2388507
ILMN_1766169	BCAT1	ILMN_1766169
ILMN_1793371	MARF1	ILMN_1793371
ILMN_2056167	OSTC	ILMN_2056167
ILMN_2145760	YIPF4	ILMN_2145760
ILMN_1724453	GOLGA8CP	ILMN_1724453
ILMN_2396039	HOXC6	ILMN_2396039
ILMN_1778756	SULT1A1	ILMN_1778756
ILMN_1706238	CSE1L	ILMN_1706238
ILMN_1705210	TAMALIN	ILMN_1705210
ILMN_1690979	SLC17A3	ILMN_1690979
ILMN_2233539	SLC39A8	ILMN_2233539
ILMN_1772296	CTC1	ILMN_1772296
ILMN_1659364	RFC5	ILMN_1659364
ILMN_2414762	TLR10	ILMN_2414762
ILMN_1734542	OVGP1	ILMN_1734542
ILMN_1788160	KIF5B	ILMN_1788160
ILMN_1768867	AP3B1	ILMN_1768867
ILMN_2356559	WTAP	ILMN_2356559
ILMN_2106818	MBIP	ILMN_2106818
ILMN_1811468	IRX3	ILMN_1811468
ILMN_1695181	SCRIB	ILMN_1695181
ILMN_1675982	GGA3	ILMN_1675982
ILMN_1694548	ANXA3	ILMN_1694548
ILMN_2402416	DNAJB6	ILMN_2402416
ILMN_1770768	SLAMF1	ILMN_1770768
ILMN_1742151	NRG2	ILMN_1742151
ILMN_1786036	GPATCH2	ILMN_1786036
ILMN_1802771	C22orf15	ILMN_1802771
ILMN_2327346	SSBP4	ILMN_2327346
ILMN_1744455	NOTUM	ILMN_1744455
ILMN_2073543	HYPK	ILMN_2073543
ILMN_2073543	SERF2-C15ORF63	ILMN_2073543
ILMN_1651341	NOC2LP2	ILMN_1651341
ILMN_1668526	GVINP1	ILMN_1668526
ILMN_2150856	SERPINB2	ILMN_2150856
ILMN_1683817	UBE2Q2	ILMN_1683817
ILMN_1675878	PDCL3P4	ILMN_1675878
ILMN_1813389	MRPS7	ILMN_1813389
ILMN_1738909	RO60	ILMN_1738909
ILMN_1797950	EXTL2	ILMN_1797950
ILMN_1760490	ACVR1	ILMN_1760490
ILMN_1761828	E2F4	ILMN_1761828
ILMN_1742145	ESPL1	ILMN_1742145
ILMN_1708890	RASSF4	ILMN_1708890
ILMN_1801216	S100P	ILMN_1801216
ILMN_1773148	MSANTD2	ILMN_1773148
ILMN_1754894	C1orf162	ILMN_1754894
ILMN_1725746	CARNS1	ILMN_1725746
ILMN_2394161	ST8SIA4	ILMN_2394161
ILMN_1754531	AP4E1	ILMN_1754531
ILMN_1745533	FAM117A	ILMN_1745533
ILMN_1720430	PPDPF	ILMN_1720430
ILMN_1798076	HOXD3	ILMN_1798076
ILMN_2076484	HYCC2	ILMN_2076484
ILMN_1795085	CCDC116	ILMN_1795085
ILMN_1763409	LRRC8D	ILMN_1763409
ILMN_1806059	SPRR2B	ILMN_1806059
ILMN_1741259	RPS2	ILMN_1741259
ILMN_1745887	FBXO21	ILMN_1745887
ILMN_2200853	OR10W1	ILMN_2200853
ILMN_1688231	TREM1	ILMN_1688231
ILMN_1728975	SCO1	ILMN_1728975
ILMN_2135232	SRSF3	ILMN_2135232
ILMN_1680072	ZNF32	ILMN_1680072
ILMN_1722583	EMC8	ILMN_1722583
ILMN_1734194	EXOSC3	ILMN_1734194
ILMN_2094587	USP8	ILMN_2094587
ILMN_2312275	SRP54	ILMN_2312275
ILMN_1757142	LINC00615	ILMN_1757142
ILMN_1672415	FBXO3	ILMN_1672415
ILMN_1726048	LRRK1	ILMN_1726048
ILMN_1789058	RNF207	ILMN_1789058
ILMN_1751898	FERRY3	ILMN_1751898
ILMN_2134056	SOX7	ILMN_2134056
ILMN_1731233	GZMH	ILMN_1731233
ILMN_1654861	ACO2	ILMN_1654861
ILMN_1808322	GDNF	ILMN_1808322
ILMN_1677197	RARA	ILMN_1677197
ILMN_1813766	RCL1	ILMN_1813766
ILMN_2373335	LIG3	ILMN_2373335
ILMN_1660844	INTS4	ILMN_1660844
ILMN_2155323	ZNF652	ILMN_2155323
ILMN_1696133	SELENOI	ILMN_1696133
ILMN_1773427	KANK1	ILMN_1773427
ILMN_2311779	TMUB2	ILMN_2311779
ILMN_1761598	PRDM9	ILMN_1761598
ILMN_1697594	ANKRD28	ILMN_1697594
ILMN_1677237	CHCHD2	ILMN_1677237
ILMN_1656361	ARHGAP27	ILMN_1656361
ILMN_1666891	LINC01625	ILMN_1666891
ILMN_1696028	ETNK1	ILMN_1696028
ILMN_1667831	HOXB6	ILMN_1667831
ILMN_1689456	ZBTB20	ILMN_1689456
ILMN_2170813	LAMP3	ILMN_2170813
ILMN_1791545	KRT23	ILMN_1791545
ILMN_1722674	TMEM223	ILMN_1722674
ILMN_1782938	SLC16A10	ILMN_1782938
ILMN_1681239	MYO1F	ILMN_1681239
ILMN_2391355	STAMBP	ILMN_2391355
ILMN_1786319	MME	ILMN_1786319
ILMN_2127477	G6PC3	ILMN_2127477
ILMN_2410864	RAB28	ILMN_2410864
ILMN_1776337	CHORDC1	ILMN_1776337
ILMN_1672445	LOC100287834	ILMN_1672445
ILMN_1804679	KAT8	ILMN_1804679
ILMN_1791253	FBXL13	ILMN_1791253
ILMN_1722738	ROGDI	ILMN_1722738
ILMN_1787370	NDUFAF7	ILMN_1787370
ILMN_1771467	TMIGD1	ILMN_1771467
ILMN_2312606	IRF5	ILMN_2312606
ILMN_2057981	ZC2HC1A	ILMN_2057981
ILMN_1787815	TRIB3	ILMN_1787815
ILMN_1760062	IFI44	ILMN_1760062
ILMN_1779410	VAPA	ILMN_1779410
ILMN_2415170	VPS8	ILMN_2415170
ILMN_1802205	RHOB	ILMN_1802205
ILMN_1691843	RNPS1	ILMN_1691843
ILMN_2225709	PTCD1	ILMN_2225709
ILMN_2225709	ATP5MF-PTCD1	ILMN_2225709
ILMN_1694482	CELSR1	ILMN_1694482
ILMN_1785175	SWAP70	ILMN_1785175
ILMN_1654571	FCHO1	ILMN_1654571
ILMN_1752744	BPIFA3	ILMN_1752744
ILMN_1682206	GCC1	ILMN_1682206
ILMN_1763467	LY6G5C	ILMN_1763467
ILMN_1657968	MAP2K2	ILMN_1657968
ILMN_1726755	COPS4	ILMN_1726755
ILMN_1681515	CRLF1	ILMN_1681515
ILMN_1798212	LLGL1	ILMN_1798212
ILMN_1775423	C10orf88	ILMN_1775423
ILMN_1768469	TCN1	ILMN_1768469
ILMN_1783443	ALOX15	ILMN_1783443
ILMN_1698243	GLMP	ILMN_1698243
ILMN_1665135	RBBP6	ILMN_1665135
ILMN_1712705	RAB40C	ILMN_1712705
ILMN_1742976	ZFP30	ILMN_1742976
ILMN_1755234	SSH3	ILMN_1755234
ILMN_1710209	MFSD6	ILMN_1710209
ILMN_1784515	MYH6	ILMN_1784515
ILMN_2310019	ZNF565	ILMN_2310019
ILMN_2412192	CFH	ILMN_2412192
ILMN_1719763	WDR83	ILMN_1719763
ILMN_1685260	DNM1L	ILMN_1685260
ILMN_1664434	TCF3	ILMN_1664434
ILMN_2125829	KRTAP10-9	ILMN_2125829
ILMN_2053992	H4C16	ILMN_2053992
ILMN_1687998	LPGAT1	ILMN_1687998
ILMN_1737819	PPP1R17	ILMN_1737819
ILMN_1810275	SLC7A7	ILMN_1810275
ILMN_1771987	SLC44A2	ILMN_1771987
ILMN_2184064	ARRDC4	ILMN_2184064
ILMN_2061435	MEG3	ILMN_2061435
ILMN_1717855	PFDN1	ILMN_1717855
ILMN_1765061	OXER1	ILMN_1765061
ILMN_1723113	WFDC13	ILMN_1723113
ILMN_1769895	CCR2	ILMN_1769895
ILMN_1814200	BMP2K	ILMN_1814200
ILMN_1803036	TARBP1	ILMN_1803036
ILMN_1664772	ATP2B4	ILMN_1664772
ILMN_1656335	RIT1	ILMN_1656335
ILMN_2380946	EIF4G2	ILMN_2380946
ILMN_1804854	CTNNA1	ILMN_1804854
ILMN_1770031	ABHD10	ILMN_1770031
ILMN_2329773	RAB27A	ILMN_2329773
ILMN_2301083	UBE2C	ILMN_2301083
ILMN_2106931	PPP1R15B	ILMN_2106931
ILMN_2354381	PON2	ILMN_2354381
ILMN_1691458	SYPL1	ILMN_1691458
ILMN_1765971	MOGAT1	ILMN_1765971
ILMN_1720282	NQO1	ILMN_1720282
ILMN_1771835	NUP54	ILMN_1771835
ILMN_2295506	LUC7L	ILMN_2295506
ILMN_1746633	FAM219A	ILMN_1746633
ILMN_1779043	CACNG6	ILMN_1779043
ILMN_1770676	CAPRIN1	ILMN_1770676
ILMN_1763091	MIDEAS	ILMN_1763091
ILMN_1699082	MAPKAPK5	ILMN_1699082
ILMN_2350970	SOCS5	ILMN_2350970
ILMN_1664098	FASTK	ILMN_1664098
ILMN_1692785	KLHL21	ILMN_1692785
ILMN_1801984	VHL	ILMN_1801984
ILMN_2411264	BTBD1	ILMN_2411264
ILMN_1789112	TMEM145	ILMN_1789112
ILMN_2345837	CLTA	ILMN_2345837
ILMN_1739008	ATG9A	ILMN_1739008
ILMN_1746085	IGFBP3	ILMN_1746085
ILMN_1703557	GOLGA2P9	ILMN_1703557
ILMN_1769601	TBCK	ILMN_1769601
ILMN_1768820	CYP11A1	ILMN_1768820
ILMN_1663512	COX5B	ILMN_1663512
ILMN_1782057	ATP8B2	ILMN_1782057
ILMN_1808299	IQSEC1	ILMN_1808299
ILMN_1716815	CEACAM1	ILMN_1716815
ILMN_1768582	PPP2CB	ILMN_1768582
ILMN_2382290	KREMEN2	ILMN_2382290
ILMN_1813846	P2RX4	ILMN_1813846
ILMN_2226519	CYP2D7	ILMN_2226519
ILMN_1720513	SETBP1	ILMN_1720513
ILMN_2283325	WLS	ILMN_2283325
ILMN_1697880	PLD2	ILMN_1697880
ILMN_1691418	CDRT4	ILMN_1691418
ILMN_1691418	TVP23C-CDRT4	ILMN_1691418
ILMN_1718334	ITPA	ILMN_1718334
ILMN_2209993	PLIN5	ILMN_2209993
ILMN_1694757	CTSL	ILMN_1694757
ILMN_1814808	BFAR	ILMN_1814808
ILMN_2394571	FBXW11	ILMN_2394571
ILMN_1778121	CALN1	ILMN_1778121
ILMN_1701237	SH2D1B	ILMN_1701237
ILMN_2306066	FUS	ILMN_2306066
ILMN_1794666	TSSK1B	ILMN_1794666
ILMN_1728512	YWHAH	ILMN_1728512
ILMN_1667047	TRPM7	ILMN_1667047
ILMN_2387919	PRKAG2	ILMN_2387919
ILMN_2285996	PCLAF	ILMN_2285996
ILMN_2292748	ING5	ILMN_2292748
ILMN_1777853	MBOAT2	ILMN_1777853
ILMN_2347349	CCNB1IP1	ILMN_2347349
ILMN_1808110	ELOA	ILMN_1808110
ILMN_2375973	ALKBH1	ILMN_2375973
ILMN_1809963	RSAD1	ILMN_1809963
ILMN_1807662	IGF2R	ILMN_1807662
ILMN_1728360	MED29	ILMN_1728360
ILMN_1772824	WNT5B	ILMN_1772824
ILMN_2361737	TRIM36	ILMN_2361737
ILMN_1691111	SPATA2L	ILMN_1691111
ILMN_1668683	KMT2A	ILMN_1668683
ILMN_1802894	VKORC1L1	ILMN_1802894
ILMN_1772686	FGD3	ILMN_1772686
ILMN_1728224	OGFR	ILMN_1728224
ILMN_1784661	CEMIP2	ILMN_1784661
ILMN_1790534	MAP2K3	ILMN_1790534
ILMN_1715416	NUP188	ILMN_1715416
ILMN_1813703	RALGPS2	ILMN_1813703
ILMN_1802971	FHIP2B	ILMN_1802971
ILMN_2129715	COG3	ILMN_2129715
ILMN_1688075	OTX2	ILMN_1688075
ILMN_1667657	TPP2	ILMN_1667657
ILMN_1703487	LMO4	ILMN_1703487
ILMN_1710150	EED	ILMN_1710150
ILMN_1665423	ZFP91	ILMN_1665423
ILMN_1814313	ATF6B	ILMN_1814313
ILMN_2110252	NPM3	ILMN_2110252
ILMN_2366719	NSFL1C	ILMN_2366719
ILMN_1722330	GK2	ILMN_1722330
ILMN_1696021	KPNA6	ILMN_1696021
ILMN_1758213	GPAM	ILMN_1758213
ILMN_1695242	LINC02877	ILMN_1695242
ILMN_1733667	DHX35	ILMN_1733667
ILMN_1794740	CD151	ILMN_1794740
ILMN_1730765	DUSP22	ILMN_1730765
ILMN_1753064	TTC13	ILMN_1753064
ILMN_1747460	TMEM184B	ILMN_1747460
ILMN_1687316	NCDN	ILMN_1687316
ILMN_2336647	NNT	ILMN_2336647
ILMN_1655340	RNF181	ILMN_1655340
ILMN_2182647	PINX1	ILMN_2182647
ILMN_1799853	SPTLC1	ILMN_1799853
ILMN_1700257	FAM241A	ILMN_1700257
ILMN_1780769	TUBB4B	ILMN_1780769
ILMN_2095908	ENDOU	ILMN_2095908
ILMN_1738326	EIF4E2	ILMN_1738326
ILMN_1811050	CCDC88A	ILMN_1811050
ILMN_2220845	TMPRSS15	ILMN_2220845
ILMN_1765574	TFAP2A	ILMN_1765574
ILMN_1728197	CLDN5	ILMN_1728197
ILMN_2068202	BORCS8-MEF2B	ILMN_2068202
ILMN_2068202	MEF2B	ILMN_2068202
ILMN_1799529	ZNF441	ILMN_1799529
ILMN_1669718	PSENEN	ILMN_1669718
ILMN_1791792	TIGAR	ILMN_1791792
ILMN_1728799	FBP1	ILMN_1728799
ILMN_1685682	PCNA	ILMN_1685682
ILMN_1680130	DYM	ILMN_1680130
ILMN_1781810	NFE2L3	ILMN_1781810
ILMN_1728498	PCBP4	ILMN_1728498
ILMN_1769665	RAB5C	ILMN_1769665
ILMN_2408987	SMARCD3	ILMN_2408987
ILMN_1731433	AOC1	ILMN_1731433
ILMN_1799103	SNRPB	ILMN_1799103
ILMN_1708782	MFAP3	ILMN_1708782
ILMN_1670931	PDS5A	ILMN_1670931
ILMN_1815168	HVCN1	ILMN_1815168
ILMN_1670256	PDK1	ILMN_1670256
ILMN_1675684	APOBEC3C	ILMN_1675684
ILMN_1693896	ATP8A2	ILMN_1693896
ILMN_1651378	AUP1	ILMN_1651378
ILMN_1803312	DIMT1	ILMN_1803312
ILMN_1775734	SH2D3C	ILMN_1775734
ILMN_2365479	SNX1	ILMN_2365479
ILMN_1660114	MMRN1	ILMN_1660114
ILMN_2242403	DGUOK	ILMN_2242403
ILMN_1810107	SPEM2	ILMN_1810107
ILMN_1668312	SLC2A9	ILMN_1668312
ILMN_2367172	AMACR	ILMN_2367172
ILMN_2367172	C1QTNF3-AMACR	ILMN_2367172
ILMN_2354478	CYFIP2	ILMN_2354478
ILMN_1722872	MYH9	ILMN_1722872
ILMN_1689296	ARMC10	ILMN_1689296
ILMN_2078141	ZNF587	ILMN_2078141
ILMN_2407669	PEAR1	ILMN_2407669
ILMN_1744611	DCAF13	ILMN_1744611
ILMN_2228938	ECM2	ILMN_2228938
ILMN_1788223	RSPH3	ILMN_1788223
ILMN_1753862	SRP54	ILMN_1753862
ILMN_1776153	AGGF1	ILMN_1776153
ILMN_2181089	DCAF1	ILMN_2181089
ILMN_2285817	FAM89A	ILMN_2285817
ILMN_1751079	TAP1	ILMN_1751079
ILMN_2274531	ZNF586	ILMN_2274531
ILMN_1751171	IRF2BP1	ILMN_1751171
ILMN_1812236	RPS12	ILMN_1812236
ILMN_1772976	BTNL9	ILMN_1772976
ILMN_2415162	SEPTIN1	ILMN_2415162
ILMN_1797107	SCLT1	ILMN_1797107
ILMN_1659777	RUFY1	ILMN_1659777
ILMN_1698225	MYO5A	ILMN_1698225
ILMN_1811426	TMTC1	ILMN_1811426
ILMN_2112256	TNFRSF4	ILMN_2112256
ILMN_2129309	SEC23A	ILMN_2129309
ILMN_1783806	DTNBP1	ILMN_1783806
ILMN_1706511	TEF	ILMN_1706511
ILMN_1765791	SPATA31E1	ILMN_1765791
ILMN_1701131	C2orf49	ILMN_1701131
ILMN_1754842	DLGAP4	ILMN_1754842
ILMN_1713746	EGLN1	ILMN_1713746
ILMN_1763603	FAM177A1	ILMN_1763603
ILMN_1752046	SH2B3	ILMN_1752046
ILMN_1862180	ZFTA	ILMN_1862180
ILMN_1717888	KHK	ILMN_1717888
ILMN_1695357	SPDL1	ILMN_1695357
ILMN_1772155	ZNF536	ILMN_1772155
ILMN_1695157	CA4	ILMN_1695157
ILMN_1732923	SIPA1L2	ILMN_1732923
ILMN_1800267	FAM13A	ILMN_1800267
ILMN_2372316	PKD1L2	ILMN_2372316
ILMN_1737211	ZNF585A	ILMN_1737211
ILMN_1652846	PCYT2	ILMN_1652846
ILMN_1747223	FRYL	ILMN_1747223
ILMN_2193498	TRMT1L	ILMN_2193498
ILMN_1695962	SLC12A9	ILMN_1695962
ILMN_2309608	E2F6	ILMN_2309608
ILMN_2119937	NDUFB3	ILMN_2119937
ILMN_1685580	CBLB	ILMN_1685580
ILMN_2162799	AHR	ILMN_2162799
ILMN_1683933	SERPINA9	ILMN_1683933
ILMN_1779522	ZNF347	ILMN_1779522
ILMN_1762308	SNX29	ILMN_1762308
ILMN_1667686	EXOC6	ILMN_1667686
ILMN_1780582	CD83	ILMN_1780582
ILMN_1751645	OR3A4P	ILMN_1751645
ILMN_1694734	RUNX1T1	ILMN_1694734
ILMN_1728724	IL17RA	ILMN_1728724
ILMN_2381064	TPD52	ILMN_2381064
ILMN_2140999	ZFYVE16	ILMN_2140999
ILMN_1805693	GMIP	ILMN_1805693
ILMN_1810441	TRIM3	ILMN_1810441
ILMN_1789500	WDR97	ILMN_1789500
ILMN_2080611	PDSS1	ILMN_2080611
ILMN_1745784	ZNF324	ILMN_1745784
ILMN_1758895	CTSK	ILMN_1758895
ILMN_1711408	ANXA4	ILMN_1711408
ILMN_2231051	TCP11L2	ILMN_2231051
ILMN_1665884	REP15	ILMN_1665884
ILMN_2273683	EBAG9	ILMN_2273683
ILMN_1855430	ADM5	ILMN_1855430
ILMN_1778401	HLA-B	ILMN_1778401
ILMN_1778143	GRAP2	ILMN_1778143
ILMN_1764228	DAB2	ILMN_1764228
ILMN_1692597	SUMO2	ILMN_1692597
ILMN_1680246	MAT2B	ILMN_1680246
ILMN_1724495	SESTD1	ILMN_1724495
ILMN_2131523	SACS	ILMN_2131523
ILMN_2058251	VIM	ILMN_2058251
ILMN_2379644	CD74	ILMN_2379644
ILMN_1713037	PFKL	ILMN_1713037
ILMN_2169736	PGBD4	ILMN_2169736
ILMN_1691480	LONP2	ILMN_1691480
ILMN_1699496	PHF21A	ILMN_1699496
ILMN_1769416	TTN	ILMN_1769416
ILMN_2316878	PTPRO	ILMN_2316878
ILMN_1702217	NEUROD2	ILMN_1702217
ILMN_1712755	LRRC41	ILMN_1712755
ILMN_1761693	CALN1	ILMN_1761693
ILMN_2157421	STUB1	ILMN_2157421
ILMN_1717636	RGMA	ILMN_1717636
ILMN_1711166	WRAP73	ILMN_1711166
ILMN_1742544	MEF2C	ILMN_1742544
ILMN_2081682	SMAP2	ILMN_2081682
ILMN_1752755	VWF	ILMN_1752755
ILMN_2100287	CFAP58	ILMN_2100287
ILMN_1692145	ZNF14	ILMN_1692145
ILMN_2043173	TEKT2	ILMN_2043173
ILMN_1709925	GPR155	ILMN_1709925
ILMN_1780842	RANBP6	ILMN_1780842
ILMN_1679687	EXOC6	ILMN_1679687
ILMN_2089484	CYP4F3	ILMN_2089484
ILMN_1779480	KCMF1	ILMN_1779480
ILMN_1729058	SCAMP1	ILMN_1729058
ILMN_2348487	ADGRE3	ILMN_2348487
ILMN_2340565	ATP2C1	ILMN_2340565
ILMN_2066210	SMIM15	ILMN_2066210
ILMN_1795467	LINC02649	ILMN_1795467
ILMN_1774086	CBX3	ILMN_1774086
ILMN_2397521	KDM6B	ILMN_2397521
ILMN_1706304	AGO4	ILMN_1706304
ILMN_1768016	TNFRSF17	ILMN_1768016
ILMN_1708375	IRF1	ILMN_1708375
ILMN_1696243	STMND1	ILMN_1696243
ILMN_2054261	RFX6	ILMN_2054261
ILMN_1775008	NCAPD2	ILMN_1775008
ILMN_1694752	PARG	ILMN_1694752
ILMN_1745374	IFI35	ILMN_1745374
ILMN_2290007	NELFB	ILMN_2290007
ILMN_2387452	MBD2	ILMN_2387452
ILMN_1777528	NCBP1	ILMN_1777528
ILMN_1740031	OR51D1	ILMN_1740031
ILMN_1742548	GFI1B	ILMN_1742548
ILMN_2230577	RABGEF1	ILMN_2230577
ILMN_1769546	RIN2	ILMN_1769546
ILMN_1814315	PBXIP1	ILMN_1814315
ILMN_2323172	CSF3R	ILMN_2323172
ILMN_1686392	NBAS	ILMN_1686392
ILMN_1809957	AP2S1	ILMN_1809957
ILMN_1680727	GLRX2	ILMN_1680727
ILMN_2256765	CDC16	ILMN_2256765
ILMN_1748970	PRR15L	ILMN_1748970
ILMN_1796094	CD36	ILMN_1796094
ILMN_2193980	ABCB6	ILMN_2193980
ILMN_1728914	PRUNE1	ILMN_1728914
ILMN_1762766	PTPRA	ILMN_1762766
ILMN_1687359	MRPS23	ILMN_1687359
ILMN_1728707	COLQ	ILMN_1728707
ILMN_2223350	SPRYD7	ILMN_2223350
ILMN_2078697	ALPK1	ILMN_2078697
ILMN_1674941	ANO6	ILMN_1674941
ILMN_1656057	PLAU	ILMN_1656057
ILMN_1810334	COMMD7	ILMN_1810334
ILMN_1798926	SOCS2	ILMN_1798926
ILMN_1779264	PSMG1	ILMN_1779264
ILMN_1766264	PI16	ILMN_1766264
ILMN_1794726	RNF167	ILMN_1794726
ILMN_1703477	ARHGEF2	ILMN_1703477
ILMN_1731785	ORM2	ILMN_1731785
ILMN_2062714	PTGDR	ILMN_2062714
ILMN_1668839	ACOX1	ILMN_1668839
ILMN_1696870	TGFBRAP1	ILMN_1696870
ILMN_2166384	IPO5	ILMN_2166384
ILMN_1693727	ENTR1	ILMN_1693727
ILMN_2340643	INSC	ILMN_2340643
ILMN_1696699	FAM184A	ILMN_1696699
ILMN_1684210	NIPAL3	ILMN_1684210
ILMN_1768798	SPAG9	ILMN_1768798
ILMN_2181241	RPL23AP64	ILMN_2181241
ILMN_2188521	NECTIN3	ILMN_2188521
ILMN_1702609	B3GNT5	ILMN_1702609
ILMN_1680937	H2BC4	ILMN_1680937
ILMN_1811264	CCDC32	ILMN_1811264
ILMN_1805228	LRG1	ILMN_1805228
ILMN_2229261	SIGLEC16	ILMN_2229261
ILMN_1744023	IGF1R	ILMN_1744023
ILMN_1659541	CRELD1	ILMN_1659541
ILMN_1716342	VPS50	ILMN_1716342
ILMN_1751393	ZNF684	ILMN_1751393
ILMN_1658384	CRTAC1	ILMN_1658384
ILMN_2112829	ANKAR	ILMN_2112829
ILMN_2302118	CCDC50	ILMN_2302118
ILMN_1787366	ZNF335	ILMN_1787366
ILMN_1745171	RPL31P11	ILMN_1745171
ILMN_1752006	COX18	ILMN_1752006
ILMN_1688479	LRRC42	ILMN_1688479
ILMN_2343010	BOLA3	ILMN_2343010
ILMN_2115005	FGD2	ILMN_2115005
ILMN_1753500	ARHGAP12	ILMN_1753500
ILMN_1784272	CD1E	ILMN_1784272
ILMN_1798712	USP4	ILMN_1798712
ILMN_1693088	SDC4P	ILMN_1693088
ILMN_1813091	ARL1	ILMN_1813091
ILMN_1654200	RGPD4	ILMN_1654200
