drug_name,is_approved,is_anti_neoplastic,is_immunotherapy,avg_degree,max_degree,avg_betweenness,max_betweenness,avg_closeness,avg_eigenvector,avg_page_rank,avg_clustering_coef,num_communities,avg_edge_score,avg_neighbor_connectivity,num_targets,hub_target_ratio,bottleneck_target_ratio,avg_interaction_score,avg_interaction_type,drug_id
CHEMBL:CHEMBL580140,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.1495945049449985,0,5106
CHEMBL:CHEMBL580155,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,5,0,0,0.056009222664274716,0,5107
CHEMBL:CHEMBL580159,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.1495945049449985,0,5108
CHEMBL:CHEMBL580183,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,5,0,0,0.0314700292,0,5109
CHEMBL:CHEMBL580207,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.3182283105193605,0,5110
CHEMBL:CHEMBL580324,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.3889457128569962,0,5111
CHEMBL:CHEMBL580340,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,6,0,0,0.5595815488450365,0,5112
CHEMBL:CHEMBL580353,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.1495945049449985,0,5113
CHEMBL:CHEMBL580381,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.1271372184883644,0,5114
CHEMBL:CHEMBL580421,FALSE,FALSE,FALSE,92,92,0.10150708577025484,0.10150708577025484,0.589622641509434,0.44949666261067367,0.022796106189732285,0.2618357487922705,2,0.634891304347826,35.17391304347826,11,0.09090909090909091,0.09090909090909091,0.041932752555888166,0,5115
CHEMBL:CHEMBL580516,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.1495945049449985,0,5116
CHEMBL:CHEMBL580609,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.119028384,0,5117
CHEMBL:CHEMBL580727,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,8,0,0,0.06781289560796137,0,5118
CHEMBL:CHEMBL580816,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.044815982000000004,0,5119
CHEMBL:CHEMBL580819,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,5,0,0,0.08235274195277782,0,5120
CHEMBL:CHEMBL580851,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,0.05505208732078913,0,5121
CHEMBL:CHEMBL580918,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,4,0,0,0.07601258576865008,0,5122
CHEMBL:CHEMBL580955,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.22624043957460035,0,5123
CHEMBL:CHEMBL581044,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,9,0,0,0.05192497108842839,0,5124
CHEMBL:CHEMBL581152,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,6,0,0,0.027316164833333333,0,5125
CHEMBL:CHEMBL581187,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.1495945049449985,0,5126
CHEMBL:CHEMBL581194,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,5,0,0,0.05258413228752956,0,5127
CHEMBL:CHEMBL581225,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,8,0,0,0.2906247807881029,0,5128
CHEMBL:CHEMBL581240,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.1495945049449985,0,5129
CHEMBL:CHEMBL581251,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,5,0,0,0.083317443,0,5130
CHEMBL:CHEMBL581257,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.1283806142682017,0,5131
CHEMBL:CHEMBL581449,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,2.763561643983921,0,5132
CHEMBL:CHEMBL581574,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,7,0,0,0.05138674963597346,0,5133
CHEMBL:CHEMBL581677,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,6,0,0,0.029916834,0,5134
CHEMBL:CHEMBL581865,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.3182283105193605,0,5135
CHEMBL:CHEMBL581868,FALSE,FALSE,FALSE,24,24,0.007394711223603362,0.007394711223603362,0.48828125,0.19481680063517912,0.0064622843373507155,0.6060606060606061,2,0.6674166666666667,52.166666666666664,3,0,0,0.13219203924187217,0,5136
CHEMBL:CHEMBL581869,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.1179947668217853,0,5137
CHEMBL:CHEMBL581872,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,7,0,0,0.024860544142857145,0,5138
CHEMBL:CHEMBL581880,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,6,0,0,0.08410202326188276,0,5139
CHEMBL:CHEMBL581910,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,6,0,0,0.06109222683333333,0,5140
CHEMBL:CHEMBL581929,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,6,0,0,0.04642161883333333,0,5141
CHEMBL:CHEMBL582030,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,0.0598969303434102,0,5142
CHEMBL:CHEMBL582055,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.047834863000000005,0,5143
CHEMBL:CHEMBL582073,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.10267294,0,5144
CHEMBL:CHEMBL582081,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.047524014,0,5145
CHEMBL:CHEMBL582099,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,4,0,0,0.15026711714454535,0,5146
CHEMBL:CHEMBL582180,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.1495945049449985,0,5147
CHEMBL:CHEMBL582276,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.1093909817410302,0,5148
CHEMBL:CHEMBL582278,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.3697723326457359,0,5149
CHEMBL:CHEMBL582286,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.1093233311298401,0,5150
CHEMBL:CHEMBL582287,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,0.450584486861515,0,5151
CHEMBL:CHEMBL582471,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.596678082,0,5152
CHEMBL:CHEMBL582473,FALSE,FALSE,FALSE,92,92,0.10150708577025484,0.10150708577025484,0.589622641509434,0.44949666261067367,0.022796106189732285,0.2618357487922705,2,0.634891304347826,35.17391304347826,3,0.3333333333333333,0.3333333333333333,0.049728628000000004,0,5153
CHEMBL:CHEMBL582478,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,8,0,0,0.07541947919325653,0,5154
CHEMBL:CHEMBL582486,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.1495945049449985,0,5155
CHEMBL:CHEMBL582496,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.053700091000000005,0,5156
CHEMBL:CHEMBL582503,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,0.12315023256459444,0,5157
CHEMBL:CHEMBL582507,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,0.09356979308927044,0,5158
CHEMBL:CHEMBL582593,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.305277158,0,5159
CHEMBL:CHEMBL582666,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.1495945049449985,0,5160
CHEMBL:CHEMBL582675,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,0.2769146348545808,0,5161
CHEMBL:CHEMBL582694,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.061269161,0,5162
CHEMBL:CHEMBL582697,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.061269161,0,5163
CHEMBL:CHEMBL582699,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.212581665,0,5164
CHEMBL:CHEMBL582715,FALSE,FALSE,FALSE,92,92,0.10150708577025484,0.10150708577025484,0.589622641509434,0.44949666261067367,0.022796106189732285,0.2618357487922705,2,0.634891304347826,35.17391304347826,2,0.5,0.5,0.058743997,0,5165
CHEMBL:CHEMBL582722,FALSE,FALSE,FALSE,24,24,0.007394711223603362,0.007394711223603362,0.48828125,0.19481680063517912,0.0064622843373507155,0.6060606060606061,2,0.6674166666666667,52.166666666666664,6,0,0,0.0560704710008881,0,5166
CHEMBL:CHEMBL582737,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.9529542768516874,0,5167
CHEMBL:CHEMBL582764,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.0882446116606868,0,5168
CHEMBL:CHEMBL582767,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.1495945049449985,0,5169
CHEMBL:CHEMBL582983,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,4,0,0,0.04892202925,0,5170
CHEMBL:CHEMBL583150,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.061269161,0,5171
CHEMBL:CHEMBL583351,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.062958838,0,5172
CHEMBL:CHEMBL583555,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.10992303378410839,0,5173
CHEMBL:CHEMBL583558,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,6,0,0,0.08685676949402012,0,5174
CHEMBL:CHEMBL583578,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,5,0,0,0.0695830398,0,5175
CHEMBL:CHEMBL583584,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.047834863000000005,0,5176
CHEMBL:CHEMBL583611,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,17.50255707856483,0,5177
CHEMBL:CHEMBL583824,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,1.545031481571936,0,5178
CHEMBL:CHEMBL583997,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.9907107780319716,0,5179
CHEMBL:CHEMBL584031,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,3.281729452230906,0,5180
CHEMBL:CHEMBL584235,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.1495945049449985,0,5181
CHEMBL:CHEMBL584248,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.053700091000000005,0,5182
CHEMBL:CHEMBL584269,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,5,0,0,0.0322649954,0,5183
CHEMBL:CHEMBL584442,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,8,0,0,0.19298367937124855,0,5184
CHEMBL:CHEMBL584452,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,0.1053383193582001,0,5185
CHEMBL:CHEMBL584458,FALSE,FALSE,FALSE,32,32,0.003836136054988056,0.003836136054988056,0.48638132295719844,0.21899401875054317,0.008192027729736274,0.7166666666666667,2,0.7428125,50.875,14,0,0,0.039831548045910506,0,5186
CHEMBL:CHEMBL584508,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.5097832158805291,0,5187
CHEMBL:CHEMBL584514,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,6,0,0,0.1889277398760656,0,5188
CHEMBL:CHEMBL584520,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.07628233100000001,0,5189
CHEMBL:CHEMBL584619,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.2917092846427472,0,5190
CHEMBL:CHEMBL584626,FALSE,FALSE,FALSE,24,24,0.007394711223603362,0.007394711223603362,0.48828125,0.19481680063517912,0.0064622843373507155,0.6060606060606061,2,0.6674166666666667,52.166666666666664,3,0,0,0.10542804488367206,0,5191
CHEMBL:CHEMBL584635,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,6,0,0,0.07878986821364518,0,5192
CHEMBL:CHEMBL584655,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.1495945049449985,0,5193
CHEMBL:CHEMBL584668,FALSE,FALSE,FALSE,62,62,0.04681536518514334,0.04681536518514334,0.5530973451327433,0.38662834985596234,0.015506389356420961,0.3698924731182796,2,0.6570967741935484,38.96774193548387,6,0.16666666666666666,0.16666666666666666,0.3146678857796855,0,5194
CHEMBL:CHEMBL584829,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.1495945049449985,0,5195
CHEMBL:CHEMBL584841,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.1495945049449985,0,5196
CHEMBL:CHEMBL584849,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.5909627751193728,0,5197
CHEMBL:CHEMBL584854,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.057508115,0,5198
CHEMBL:CHEMBL584860,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,0.035397586333333335,0,5199
CHEMBL:CHEMBL584868,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,0.18209784435708176,0,5200
CHEMBL:CHEMBL584883,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,4,0,0,0.1097200629106868,0,5201
CHEMBL:CHEMBL584905,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.5585922471882393,0,5202
CHEMBL:CHEMBL585030,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,4,0,0,0.14333630051781132,0,5203
CHEMBL:CHEMBL585045,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,4,0,0,0.02358198075,0,5204
CHEMBL:CHEMBL585240,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,6,0,0,0.08408411821364518,0,5205
CHEMBL:CHEMBL585243,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.1495945049449985,0,5206
CHEMBL:CHEMBL585265,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.458546423213736,0,5207
CHEMBL:CHEMBL585269,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.06824841069727265,0,5208
CHEMBL:CHEMBL585279,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.2917092846427472,0,5209
CHEMBL:CHEMBL585408,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.419552821,0,5210
CHEMBL:CHEMBL585417,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.1179947668217853,0,5211
CHEMBL:CHEMBL585439,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.062958838,0,5212
CHEMBL:CHEMBL585443,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.12405510412984011,0,5213
CHEMBL:CHEMBL585444,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.10690482312984009,0,5214
CHEMBL:CHEMBL585462,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.1093909817410302,0,5215
CHEMBL:CHEMBL585502,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,11,0,0,0.21686049862150816,0,5216
CHEMBL:CHEMBL585591,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,24,0,0,0.05240601109627734,0,5217
CHEMBL:CHEMBL585622,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,7,0,0,0.06277784054518142,0,5218
CHEMBL:CHEMBL585628,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,6,0,0,0.031563131333333334,0,5219
CHEMBL:CHEMBL585651,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.166837138570988,0,5220
CHEMBL:CHEMBL585654,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,5,0,0,0.5324198181118951,0,5221
CHEMBL:CHEMBL585656,FALSE,FALSE,FALSE,24,24,0.007394711223603362,0.007394711223603362,0.48828125,0.19481680063517912,0.0064622843373507155,0.6060606060606061,2,0.6674166666666667,52.166666666666664,10,0,0,0.0177864505,0,5222
CHEMBL:CHEMBL585686,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.1495945049449985,0,5223
CHEMBL:CHEMBL585769,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.20200039241951595,0,5224
CHEMBL:CHEMBL585788,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.1816874437221262,0,5225
CHEMBL:CHEMBL585795,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.1093909817410302,0,5226
CHEMBL:CHEMBL585827,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,4,0,0,0.08878842701865008,0,5227
CHEMBL:CHEMBL585828,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.20966604849999998,0,5228
CHEMBL:CHEMBL585964,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,16.408647261154528,0,5229
CHEMBL:CHEMBL585966,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.1495945049449985,0,5230
CHEMBL:CHEMBL585999,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.1535312024435511,0,5231
CHEMBL:CHEMBL586000,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,5,0,0,0.031213933399999998,0,5232
CHEMBL:CHEMBL586024,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.212581665,0,5233
CHEMBL:CHEMBL586026,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.1495945049449985,0,5234
CHEMBL:CHEMBL586029,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,0.04443903166666667,0,5235
CHEMBL:CHEMBL586031,FALSE,FALSE,FALSE,24,24,0.007394711223603362,0.007394711223603362,0.48828125,0.19481680063517912,0.0064622843373507155,0.6060606060606061,2,0.6674166666666667,52.166666666666664,13,0,0,0.0657118663271149,0,5236
CHEMBL:CHEMBL586033,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.1495945049449985,0,5237
CHEMBL:CHEMBL586061,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.045505962999999996,0,5238
CHEMBL:CHEMBL586078,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.1093233311298401,0,5239
CHEMBL:CHEMBL586135,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,9,0,0,0.18448164805786244,0,5240
CHEMBL:CHEMBL586163,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,0.09498231416881783,0,5241
CHEMBL:CHEMBL586195,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.061269161,0,5242
CHEMBL:CHEMBL586344,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.1495945049449985,0,5243
CHEMBL:CHEMBL586628,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.381780822,0,5244
CHEMBL:CHEMBL586670,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,0.46083582452818167,0,5245
CHEMBL:CHEMBL586870,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,3.750547945,0,5246
CHEMBL:CHEMBL586937,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,7,0,0,0.1311607034222802,0,5247
CHEMBL:CHEMBL586962,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.1495945049449985,0,5248
CHEMBL:CHEMBL586982,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.031057,0,5249
CHEMBL:CHEMBL587092,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.068149054,0,5250
CHEMBL:CHEMBL587104,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,17.50255707856483,0,5251
CHEMBL:CHEMBL587229,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.062958838,0,5252
CHEMBL:CHEMBL587247,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,8.751278539282415,0,5253
CHEMBL:CHEMBL587259,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,5,0,0,0.018857968,0,5254
CHEMBL:CHEMBL587389,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.062958838,0,5255
CHEMBL:CHEMBL587433,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.1093909817410302,0,5256
CHEMBL:CHEMBL587449,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,0.11614351142260376,0,5257
CHEMBL:CHEMBL587564,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,0.6330417831209789,0,5258
CHEMBL:CHEMBL587579,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.061861407,0,5259
CHEMBL:CHEMBL587615,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,3.281729452230906,0,5260
CHEMBL:CHEMBL587620,FALSE,FALSE,FALSE,92,92,0.10150708577025484,0.10150708577025484,0.589622641509434,0.44949666261067367,0.022796106189732285,0.2618357487922705,2,0.634891304347826,35.17391304347826,5,0.2,0.2,0.07040074617648161,0,5261
CHEMBL:CHEMBL587728,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.1093909817410302,0,5262
CHEMBL:CHEMBL587759,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.544343271638073,0,5263
CHEMBL:CHEMBL587772,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.1179947668217853,0,5264
CHEMBL:CHEMBL587801,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.1093909817410302,0,5265
CHEMBL:CHEMBL587849,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,10,0,0,0.0256706447,0,5266
CHEMBL:CHEMBL587856,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,5,0,0,0.06228184203522116,0,5267
CHEMBL:CHEMBL587892,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.1495945049449985,0,5268
CHEMBL:CHEMBL587923,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.1495945049449985,0,5269
CHEMBL:CHEMBL588028,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.12405510412984011,0,5270
CHEMBL:CHEMBL588038,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,10,0,0,0.0218969337,0,5271
CHEMBL:CHEMBL588143,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,2.763561643983921,0,5272
CHEMBL:CHEMBL588234,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,0.754134798366193,0,5273
CHEMBL:CHEMBL588250,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.2923046095,0,5274
