"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"UBN2",0.257372668435222,1.03762023528735,1.60038045543858,0.121974928064566,0.433500005509786,-4.85578377606986
"AF10/CALM",0.223597531954765,0.917641208266122,1.60024412368967,0.122005237435389,0.433500005509786,-4.85597743433002
"CRIPAK",0.483448524519494,0.795752728349992,1.59987724339292,0.122086833522609,0.43362359621163,-4.8564985192026
"PET112",0.268956089838282,0.576310256027221,1.59880618251507,0.122325301780857,0.434304051512488,-4.85801921085192
"TM7SF3",-0.0919553929188976,1.57251962551561,-1.59842029103106,0.122411313791158,0.434442911742335,-4.85856689850943
"LRRC27",-0.360015977521241,0.588266323124336,-1.59772940383418,0.122565431963881,0.434595280033162,-4.85954719430662
"ATP5A1",-0.0546445211393025,2.32132932697408,-1.59756673048571,0.122601743338558,0.434595280033162,-4.85977796093956
"CCDC136",0.177550268992449,1.25306642655909,1.59678445994563,0.122776483498153,0.434595280033162,-4.8608874171082
"CR595965",-0.632294457852552,0.891286471577242,-1.59653662711703,0.122831886312555,0.434595280033162,-4.8612388150448
"MSL2",0.176769990646459,1.1318981692816,1.59613941664575,0.122920725550913,0.434595280033162,-4.86180192136134
"BUD13",0.554660038888353,0.356793040247986,1.59593518045026,0.122966425286395,0.434595280033162,-4.86209141332812
"EIF3I",0.116157552670376,1.52080268897297,1.59585906158788,0.122983461183409,0.434595280033162,-4.86219929939662
"ATF5",-0.105743249794904,1.85960815821401,-1.59580438179729,0.122995700082667,0.434595280033162,-4.86227679652031
"MEGF5",-0.13378939669163,1.34903108957892,-1.59566879587885,0.123026052435487,0.434595280033162,-4.86246895186648
"RDH10",0.9191327978498,-0.179241700633719,1.56075537125084,0.132721253084623,0.451633895920899,-4.86251637989873
"RBBP7",0.0756547919116635,1.79974654836162,1.59549855530649,0.123064171383675,0.434595280033162,-4.86271020192504
"KIAA0737",0.0521576588969173,1.97892721483225,1.59455072132081,0.123276581840751,0.435165438875399,-4.86405301022131
"OFD1",0.177922159351315,0.985791001959233,1.59417972709842,0.123359804585573,0.435165438875399,-4.86457842729117
"SLC30A6",-0.347572699299758,0.749607235998047,-1.59414962293354,0.123366559698456,0.435165438875399,-4.86462105770891
"RFC1",0.116916014312368,1.55920140690724,1.59392924958248,0.123416018887585,0.435174184604378,-4.8649331079922
"UNQ5808",1.30649051866081,-0.377653058981072,1.5227978286869,0.143307157874869,0.470342495674191,-4.86514967044072
"ATRX",0.0735783618250665,1.90085509960642,1.5933640815626,0.123542936614211,0.435454315152851,-4.86573323111812
"SDC4",0.298092209264512,1.88309507897058,1.59303179307251,0.12361760784321,0.435454315152851,-4.8662035538341
"C7orf44",1.10701742429378,0.0251649254359929,1.59294777324251,0.123636494532225,0.435454315152851,-4.86632246337701
"SLC5A7",-0.10156990770982,2.33161938174783,-1.59234919392584,0.123771117376084,0.435597211342957,-4.86716945982696
"AK095077",-0.69969146948103,0.252943159188725,-1.57074311199116,0.129778694228164,0.446760673269806,-4.86744282811798
"SORL1",0.0967364379300024,1.95214225189777,1.59185795294016,0.123881690001925,0.435820772688124,-4.86786437956287
"TMEM106B",0.0908726175561869,2.04069245064559,1.59134789192475,0.123996585268527,0.436059365733624,-4.86858573952108
"UGDH",0.820265893789581,0.200636862973564,1.56803230886926,0.129854783165127,0.446760673269806,-4.86859062535467
"G3BP2",-0.0448234219459276,2.39216823675763,-1.59020849242627,0.124253562418445,0.436797248076681,-4.87019647549298
"AK127555",-0.16273516301702,1.17635930805416,-1.58981021372583,0.124343492976697,0.436947562762952,-4.87075929097922
"SAFB2",0.21970519861256,1.07177769705591,1.58815538985225,0.124717725636589,0.438096432526251,-4.87309653676802
"WDR51B",0.455843547704838,0.51025740032511,1.56442520049768,0.130698647041822,0.447620678420166,-4.8735890526977
"pp13759",0.769338973666335,0.401811875598764,1.58768628776064,0.124823980683976,0.438150765374846,-4.8737587313423
"DKFZp686I21167",-0.184083610231095,1.25879264068721,-1.58743400208868,0.124881156168606,0.438172026359772,-4.87411479789626
"ROBO1",-0.0736874535458512,1.7094805251086,-1.58711823784715,0.124952748299788,0.438257216017017,-4.87456039134887
"ATP5B",-0.0523681313609052,2.36871189506753,-1.5861232456484,0.125178561327342,0.438883048287347,-4.87596401504477
"SLC6A1",0.520197868302524,0.652100957154374,1.55342535508414,0.133854708923696,0.452682062343992,-4.87603691520426
"TET1",2.12039252042418,-0.866156552404825,1.43493955645585,0.16738937885271,0.511346805740807,-4.87638135379792
"SGCD",0.284335866842198,0.732688025028613,1.58565455017447,0.125285048341739,0.438887811262829,-4.8766249518599
"RNF216L",0.118103077196803,1.51982470312059,1.58554983005982,0.125308850846261,0.438887811262829,-4.87677260268008
"ANKRD28",0.215428976959684,1.03060572251336,1.58528458090998,0.125369157741374,0.438887811262829,-4.87714655722968
"ELL",0.447711074880241,0.456579380844286,1.58528332740678,0.125369442794067,0.438887811262829,-4.87714832432825
"RYK",0.420000222108918,0.316041357201465,1.58440452745976,0.125569417987297,0.439380269489282,-4.87838691538682
"AK096334",-0.0875082142638599,1.94834003418224,-1.58424835839557,0.125604982576662,0.439380269489282,-4.87860696384155
"MAGEL2",-0.371307144031706,0.336408393095654,-1.57267555736855,0.12877514187485,0.445589891365984,-4.88084415350214
"CUL4A",0.0846875262912941,1.52303156657536,1.5823504771954,0.126037854969931,0.440634811194491,-4.88127975308259
"YWHAE",0.0288035276827592,2.78205207634768,1.582258978639,0.126058755226752,0.440634811194491,-4.88140854520454
"METTL8",0.367895426043848,0.603652051784914,1.58157492553437,0.126215098499708,0.440996539480148,-4.88237121822552
"CCDC66",0.152816120877064,1.29277299214625,1.58138971436225,0.126257456839183,0.440996539480148,-4.88263180937144
"POU3F2",-0.127106020573369,1.65101465681936,-1.58110020536393,0.126323691909001,0.441061574878655,-4.88303909756494
"NAT13",0.0676002407945908,1.8933003408784,1.58063332490149,0.12643056718852,0.4412684038686,-4.88369578911519
"H2AFZ",0.188136993080159,0.997671232375745,1.57954255741099,0.126680549597774,0.441807955920247,-4.88522939859002
"ALG9",-0.411736315874018,0.727701861458196,-1.56902588530007,0.129623132327804,0.446688643881119,-4.88592840768206
"TPPP3",-0.12347371991018,1.42276093218164,-1.5789737138478,0.126811079087524,0.442096735260721,-4.88602884775721
"ADAM9",0.0785230599071343,1.86027839407035,1.57772009640163,0.127099131808606,0.442774344722248,-4.88778985102383
"HNRNPR",0.105281077733354,1.66375773526016,1.57755553795888,0.127136983639043,0.442774344722248,-4.88802092834711
"ETNK1",0.09708344323925,1.82070019804602,1.5771389968719,0.127232838231025,0.442829398677175,-4.88860575915534
"ARHGAP18",0.502178768117664,0.316475438583858,1.57701984853449,0.127260267653961,0.442829398677175,-4.8887730224579
"EXOC8",-0.217043848974911,1.01696548762435,-1.57673070705994,0.127326851884318,0.442894716111316,-4.88917888367001
"FRMD8",0.273048235215298,0.949979085258821,1.57611956623551,0.127467681496424,0.443209377800427,-4.89003652961857
"VAMP4",0.0934605532599537,1.8335356569601,1.5758625805591,0.127526938924926,0.443209377800427,-4.89039709066072
"BTBD11",-0.200588047315709,1.29377356965226,-1.57571553811197,0.127560855145843,0.443209377800427,-4.89060337559502
"CR598733",0.351164176762891,0.841451807667587,1.57518708511868,0.127682807402898,0.443466758520077,-4.89134461029214
"DQ581692",-0.463805390060548,0.470988537742165,-1.56394323000541,0.130811743115987,0.447620678420166,-4.8929930802418
"LDOC1",-0.113749511168362,1.38210110430229,-1.57352315478741,0.128067424299649,0.444635888788474,-4.89367720667336
"ELOVL4",-0.0852845456883893,2.09758598661564,-1.57311318840181,0.128162334382038,0.444798689914132,-4.89425161512245
"SCN4B",-0.0568674600939065,2.3472223320621,-1.57173053742329,0.128482855292841,0.445589891365984,-4.89618796800849
"SCARB2",-0.045181821026159,2.25414115987555,-1.57118658271556,0.128609133724734,0.445589891365984,-4.89694937855466
"ZNF33A",0.0828759218290784,2.03514194541064,1.57101422370637,0.128649167989346,0.445589891365984,-4.89719059663409
"LANCL2",-0.102059631806668,1.48908954957951,-1.57075285066299,0.128709897359249,0.445589891365984,-4.89755634975176
"LTA4H",0.221672464650963,0.988711436846677,1.57072427783178,0.128716537616574,0.445589891365984,-4.89759633023211
"HCN1",-0.0896532132501071,2.1172219194413,-1.57054338348712,0.128758583577262,0.445589891365984,-4.89784943261405
"C13orf15",0.762948307826248,0.0669995976654245,1.4986711719459,0.14869897214294,0.479392110803954,-4.89828772021178
"PSIP1",0.0553128068190825,2.34429514463066,1.56962442333662,0.128972355749382,0.446105650226485,-4.89913485111641
"SPCS2",0.124998714275146,1.43785921077708,1.56892793641503,0.129134569977217,0.446234027387545,-4.90010867297002
"KIAA1370",0.301124178083852,0.989812930075277,1.56872353920231,0.129182206676491,0.446234027387545,-4.90039439277694
"MED14",0.112500122082989,1.46809692700692,1.56871673554646,0.129183792581521,0.446234027387545,-4.90040390285304
"C4orf16",-0.123028152394312,1.4207482930027,-1.56863791818783,0.129202165761999,0.446234027387545,-4.90051407045897
"YTHDC1",0.105023716755069,1.78205640864135,1.56822461168403,0.129298547217691,0.446330901714655,-4.90109169944903
"C1orf9",0.0829550696652679,1.74491776595207,1.56809399922312,0.129329017839012,0.446330901714655,-4.90127421514898
"KIAA1873",-0.0565427250089745,2.47889833545347,-1.56789794077523,0.129374767473156,0.446330901714655,-4.90154816082958
"KIF5B",0.0643733752921998,2.22679304063212,1.5676133360254,0.129441202823639,0.446393842797979,-4.90194577971381
"C12orf45",-0.14425406310043,1.59470148071583,-1.56617390409828,0.129777640119366,0.446760673269806,-4.90395590006826
"PPCS",0.165984748149937,1.44403778569875,1.56581691171779,0.129861190962116,0.446760673269806,-4.90445419636413
"C14orf83",-0.14651653988532,1.50060699214011,-1.56570356269528,0.129887728534804,0.446760673269806,-4.90461239164273
"ZNF493",0.207981262213206,0.879131349755745,1.56492116202744,0.130071027993353,0.446760673269806,-4.90570409345199
"SENP6",0.0922288989353448,1.59050243157067,1.56472201452747,0.13011771788968,0.446760673269806,-4.90598189780479
"FBXO44",-0.253318276162522,0.767408875057844,-1.56469914862375,0.130123079656291,0.446760673269806,-4.90601379316622
"HNRNPM",0.0705115445178182,1.93495846709246,1.56469187517852,0.130124785225755,0.446760673269806,-4.90602393872408
"XIAP",0.14391487524903,1.46526820558585,1.56468524069987,0.130126340978294,0.446760673269806,-4.90603319296905
"C1QTNF3",1.17229153013415,-0.257990992373489,1.47988978038038,0.154326436108574,0.48884538160839,-4.90714423922544
"WDR53",0.435340099669195,0.529656405177731,1.56331678061913,0.130447565405408,0.447465038319623,-4.90794133731891
"BC006574",-0.334694072060225,1.1459717047152,-1.56319399640401,0.130476418924895,0.447465038319623,-4.90811247803174
"DQ596809",0.131022867981199,1.7826344367618,1.56279590756474,0.130570003404963,0.447606148358305,-4.9086672723276
"MRPL35",-0.0587250816237626,1.98731064248277,-1.56260794731514,0.130614209112868,0.447606148358305,-4.90892918216478
"NDUFS4",0.518604787816306,1.25208945107311,1.56179514287124,0.130805511444369,0.447620678420166,-4.9100614751005
"CAMTA1",-0.0569544456477957,2.12351901277807,-1.56178273533344,0.130808433477284,0.447620678420166,-4.91007875594912
"ZNF652",0.177548443751564,1.54567314096812,1.56131945520264,0.130917576529007,0.447817397115286,-4.91072391879862
"RBM33",0.261499181122114,0.941384488589451,1.56019293265321,0.131183283688954,0.448398922938641,-4.91229206205023
"MID2",-0.269796709915883,0.946840280874188,-1.56006131494742,0.131214356592399,0.448398922938641,-4.91247521662027
"SRRM1",0.0956380668679411,1.79001084608245,1.55996797496449,0.131236396384343,0.448398922938641,-4.91260509763989
"CLIC4",0.072553343356565,2.21182440590867,1.55824980413061,0.1316426412414,0.449302058149996,-4.91499477406772
"GRAMD3",0.50830262192883,1.28812510220707,1.55793405666193,0.131717408956377,0.449391660833487,-4.91543369070683
"ZER1",0.22514451636369,0.850214329869703,1.55734332450928,0.131857385627336,0.449703594648754,-4.91625466570816
"UBC",0.0790386049994058,1.91944316345573,1.55539091424295,0.132320887755479,0.450952311728844,-4.91896624082005
"ZC3H14",0.0997994734769843,1.55740866982396,1.55460640116057,0.132507507588602,0.451275856102241,-4.92005501954895
"ERP44",0.168159349111738,1.12335939442531,1.55458223301892,0.132513260131501,0.451275856102241,-4.92008855396074
"TMEM182",1.15001631729813,-0.0249235697310845,1.53227353451175,0.138975651290039,0.464162931860774,-4.92023530512253
"ZNF160",0.192464606106928,1.28730387263139,1.55363721576724,0.132738355583605,0.451633895920899,-4.92139947598224
"UPF3B",0.0576422855286944,2.13648234311475,1.55287555776464,0.132920004705718,0.451633895920899,-4.92245557044517
"AP4E1",-0.318734802416278,0.541701827316437,-1.55267475162684,0.132967929277985,0.451633895920899,-4.92273393251876
"CAST",-0.0464392794781689,2.21170792380021,-1.55235432451307,0.133044432069047,0.451633895920899,-4.92317805516599
"MOD5",0.205993256309891,1.15946664537188,1.55233492854008,0.133049064066343,0.451633895920899,-4.92320493623201
"BTN2A2",0.494859103780905,0.445044960245211,1.55197745356227,0.133134457194815,0.451633895920899,-4.92370031522676
"MNX1",-0.239696819705124,0.809350812693372,-1.55196340537555,0.133137813924501,0.451633895920899,-4.92371978091831
"LCLAT1",-0.208626190924487,1.20340130840196,-1.55173396591597,0.133192646933563,0.451633895920899,-4.92403768046023
"C2orf28",0.574434742088246,0.288748783235334,1.55168866021385,0.133203476590294,0.451633895920899,-4.924100449186
"NME7",0.233995798307144,1.05525954816678,1.54096067192226,0.136298969721886,0.457606870798779,-4.92470680879973
"CR591483",0.188932137160765,1.18430610848364,1.55124968981131,0.133308443380531,0.451824409452564,-4.92470854277899
"EXOC5",0.0986782624670699,1.56947911848725,1.55059003578345,0.133466307748331,0.452194004635257,-4.925622079488
"IFT81",0.439648011646761,0.777904375663418,1.55029039817292,0.133538065826383,0.452244985499318,-4.92603693471009
"USP9X",-0.0541210370437004,2.12468658592424,-1.54993202003663,0.133623932815413,0.452244985499318,-4.92653303167517
"C18orf25",0.132678005602468,1.38504145505286,1.5496717157528,0.133686329813127,0.45227774764755,-4.92689330796332
"BX647356",-0.171398242226192,1.32407766219631,-1.54828940966572,0.134018080060769,0.45306915167989,-4.92880567290278
"CWF19L2",0.0846828478271997,1.70787048304811,1.54802841418655,0.134080794071485,0.453115795506808,-4.92916659337669
"PRICKLE2",0.121896306714231,1.47200930374411,1.54744908790907,0.134220085052849,0.453273930165692,-4.92996754365714
"C2CD2",-0.0675318054917309,2.16309143704319,-1.54742676323706,0.134225455084151,0.453273930165692,-4.92999840384149
"KPNA6",-0.0608127719609679,1.97000658472773,-1.54690402724909,0.134351245636113,0.453460433888367,-4.93072089642056
"UGP2",0.0801845256272646,1.73078197929008,1.54679044261971,0.134378591279668,0.453460433888367,-4.93087785954876
"FLRT3",0.549518073107758,0.298443016835416,1.51010221310947,0.145116925458714,0.473137238532513,-4.93105664223391
"SPATA2",0.0862166467336249,1.91540813709554,1.54607122780027,0.134551849085143,0.453879744382987,-4.93187152742365
"AK123584",0.850329735449345,0.0918911988156823,1.47162740385202,0.156525926863548,0.493835034242862,-4.93203708661653
"KIAA0895",-0.497809544940765,0.303615540249509,-1.54551733684585,0.134685405372535,0.454040656451968,-4.93263652648201
"ZNF828",0.152709309578477,1.27250723040318,1.54546354895987,0.1346983806969,0.454040656451968,-4.9327108029747
"DKFZp547L2113",-0.0871898987364688,1.74491801236711,-1.54526369401984,0.134746600948555,0.454040656451968,-4.93298676714245
"DHX15",0.0557585246927768,2.15706268603022,1.54475634881881,0.1348690748361,0.454288087347925,-4.93368718981539
"MRPL34",-0.129019243652253,1.74538525958084,-1.54388281351585,0.13508016127274,0.454833709149178,-4.93489272123772
"NPAL2",-0.457259692982869,0.661829671529945,-1.53315228665143,0.138205720952922,0.46233282527516,-4.93539509526798
"FIBIN",0.89174306924093,0.504503057457785,1.45048705147462,0.160902515859372,0.501739893015539,-4.9366865868171
"TRNP1",-0.11327198413538,1.66798785929314,-1.54215014605254,0.135499654506055,0.455914747435375,-4.93728225817227
