"Gene_Symbol","logFC","adjPval"
"LAMA2",0.89379924901359,0.267899055165266
"NEFL",0.892973731597268,0.0906592923167811
"NEFM",0.891953467007532,0.0581412206944829
"PLEK",0.888121505822451,0.0359928320325293
"HBG2",0.883719494291128,0.486362275962413
"SQOR",0.880764523437618,0.24810239195672
"CA2",0.880621173070816,0.0264464978569283
"MBLAC1",0.879781762926546,0.000166349783944966
"ALPL",0.876284005479336,0.151602635741239
"ISLR",0.875939786565408,0.103323166423609
"GJB1",0.875889720354886,0.11931027800046
"GPNMB",0.875318059981653,0.413561313142155
"RGCC",0.869415782095578,0.188633347648295
"BCAS1",0.867798431744538,0.0722355957490397
"DUSP15",0.858278736516352,0.0862718688813277
"HLA-DRB5",0.857473937185879,0.139822076501939
"CPS1",0.856369561077195,0.449959934088225
"C4B; C4B_2",0.853392205339807,0.174255304761694
"NID2",0.853318869998368,0.297704928698968
"SSC5D",0.850170353594963,0.420097786726228
"UGT8",0.849313876963091,0.0508688580847841
"SCIN",0.848264010264314,0.0944366643378771
"AHNAK",0.845881600476915,0.398985217597924
"PLTP",0.845003635617284,0.0665279494598037
"RGN",0.842975761939144,0.132590047651015
"COL5A2",0.842907093569048,0.461928658123895
"GBP2",0.842187408863211,0.157540284901421
"C1QA",0.84076252909764,0.114547405172115
"TGM2",0.840375019208164,0.289018912945848
"EFEMP1",0.839056802362327,0.415248259644945
"FAS",0.838693467074346,0.0768501303465805
"ENO3",0.83862409714109,0.139290189109157
"KANK2",0.836278631843122,0.384908950576382
"UAP1L1",0.835576849043743,0.0150345069769298
"CRABP2",0.834621427163004,0.364240617142168
"MRC1",0.834414594151836,0.13943302266941
"ERAP1",0.834403237093602,0.138847812393869
"PLIN2",0.832553038858784,0.53974793435958
"GALC",0.832311239589842,0.217972662657981
"GSTM1",0.831663337235122,0.725621285818301
"HHATL",0.830665942551281,0.150505233466568
"ITGB3",0.827120556320854,0.249057926024495
"STK10",0.826867019938259,0.141081390692205
"SAMHD1",0.82658701056485,0.203131182206963
"MFAP2",0.826267225829023,0.395614880795047
"SERPINH1",0.823533048324459,0.135924241405167
"PARVG",0.823270908688845,0.0165159722170213
"PTGDS",0.82129177801265,0.149112942038477
"MOXD1",0.820403042457739,0.208024787627502
